gene_8_13_52_66_53_44_1_30_10_79_51_33_0_73_14_31_61_19_75_45_82_11_57_93_0_58_65_77_29_3_71_100_18,15,0.143911,345.257
gene_43_12_61_9_63_17_32_58_10_72_51_8_8_5_13_31_12_5_64_1_14_56_57_40_70_74_23_77_94_3_74_59_77,13,0.171962,330.476
gene_48_70_62_67_53_0_0_71_71_82_49_6_3_25_98_1_12_67_20_5_22_93_4_29_75_64_75_67_33_5_84_66_65,11,0.155285,321.663
gene_8_5_56_7_49_12_1_42_47_83_56_3_11_69_75_44_75_63_32_23_22_11_52_19_77_45_27_90_99_66_71_55_14,17,0.161109,287.794
gene_29_61_35_92_56_0_58_29_0_40_60_2_5_42_32_38_10_20_64_45_15_52_45_10_3_88_93_74_96_56_80_89_69,21,0.135703,280.515
gene_29_68_52_94_83_45_90_58_10_72_51_97_5_58_18_8_12_85_91_45_27_69_47_93_73_74_60_80_29_2_71_97_56,12,0.118412,265.045
gene_87_68_29_100_68_13_93_33_10_80_59_5_2_42_93_9_14_75_20_5_13_46_52_66_6_59_1_68_81_78_70_100_56,21,0.0975782,250.037
gene_93_5_50_78_48_12_2_20_10_82_56_2_9_66_76_44_7_22_20_45_22_92_53_63_77_45_27_84_92_61_92_94_14,18,0.116635,240.885
gene_43_35_19_31_34_39_0_58_4_75_69_5_5_60_15_44_28_4_66_4_14_29_90_65_9_6_23_77_30_83_92_73_74,26,0.12362,239.192
gene_67_75_28_18_87_24_28_31_11_62_13_10_0_76_85_31_16_11_64_47_14_27_47_21_3_75_93_70_94_20_73_94_77,19,0.143109,239.191
gene_67_70_19_66_87_25_28_33_35_62_56_3_0_81_49_31_16_79_31_9_14_19_56_26_7_75_1_70_95_0_56_59_19,16,0.107582,238.952
gene_57_35_19_70_28_2_0_2_9_75_53_17_3_60_15_41_24_4_66_49_17_29_42_36_9_71_30_74_99_10_92_65_76,17,0.096039,230.244
gene_42_68_48_92_66_33_55_14_8_45_56_17_13_38_98_0_39_79_96_37_64_70_42_36_77_45_27_6_88_61_70_48_14,15,0.0965506,229.473
gene_29_68_24_34_83_45_0_23_1_64_67_49_0_81_57_31_14_84_14_42_85_48_70_34_18_70_23_80_1_90_74_97_91,18,0.102735,228.99
gene_29_61_74_66_20_43_95_4_10_64_60_2_5_40_32_38_10_73_11_34_22_51_83_26_100_9_80_0_96_56_80_59_70,20,0.111926,228.774
gene_43_68_25_34_68_38_93_58_59_45_61_5_0_74_93_11_26_78_59_17_85_46_57_36_6_2_1_80_100_78_89_59_55,16,0.109058,228.327
gene_29_68_57_31_53_20_97_29_96_79_52_23_8_15_51_1_28_14_15_46_86_53_60_65_64_64_93_88_55_3_88_23_83,17,0.103728,227.395
gene_43_15_61_66_65_0_95_58_10_40_60_2_30_42_13_89_8_5_20_34_86_34_83_26_36_88_87_7_96_56_77_59_77,22,0.128508,222.713
gene_96_57_19_82_51_36_2_3_57_70_56_15_17_1_50_89_12_12_43_4_87_8_57_22_7_92_47_80_98_9_85_23_74,13,0.118085,219.855
gene_8_13_29_37_82_38_84_58_35_76_67_41_8_74_72_6_26_78_75_71_98_11_57_37_76_45_37_80_100_3_72_100_69,16,0.114751,214.778
gene_77_74_3_26_61_4_2_22_10_45_13_32_0_44_9_49_16_11_58_4_81_29_47_22_0_45_99_70_58_18_83_59_70,16,0.116721,210.723
gene_93_42_51_75_87_0_2_13_15_60_15_48_1_100_61_49_17_18_20_27_96_85_7_30_86_75_100_70_33_79_75_59_77,23,0.105478,208.094
gene_48_68_52_13_57_46_95_85_39_78_49_2_9_69_70_70_12_63_85_3_90_91_49_29_37_14_42_90_32_3_71_25_74,17,0.100778,207.763
gene_8_68_48_92_87_44_8_14_8_62_42_9_13_92_83_4_79_11_96_46_14_100_42_26_73_70_27_6_100_61_84_52_77,23,0.0958684,207.29
gene_35_19_50_78_87_0_95_58_71_60_60_16_0_44_59_0_61_73_20_49_42_39_10_30_98_75_27_81_1_99_81_28_71,15,0.109305,206.073
gene_52_75_28_92_23_2_58_25_4_75_63_14_5_81_15_31_24_20_66_44_15_52_90_30_0_2_88_74_94_2_73_78_69,11,0.121234,205.429
gene_13_6_28_47_83_33_55_58_13_45_52_28_0_81_98_33_12_6_64_23_63_49_52_30_65_74_23_3_88_4_73_25_74,13,0.0897896,205.076
gene_94_24_50_91_84_12_8_14_1_67_57_5_3_9_73_1_42_71_59_4_81_23_57_10_92_45_38_1_92_0_73_100_56,25,0.102817,202.293
gene_12_58_19_25_14_25_8_73_15_72_56_3_0_81_49_47_90_79_87_8_16_52_89_19_7_57_65_80_37_3_77_48_73,16,0.11248,202.085
gene_47_69_61_63_82_0_90_86_0_79_60_17_15_88_86_37_74_94_69_37_22_53_61_33_73_34_60_80_23_4_59_98_86,18,0.110342,202.021
gene_9_61_57_34_65_18_95_31_0_40_67_2_0_5_53_100_10_73_20_34_84_46_83_26_23_88_87_7_17_40_80_61_70,12,0.123018,200.061
gene_74_70_29_0_54_43_2_0_12_64_51_0_2_89_86_53_93_79_11_44_14_52_55_7_7_57_80_37_45_3_77_62_20,20,0.113709,199.963
gene_31_8_50_92_80_0_0_26_97_91_53_16_0_87_77_48_61_73_12_26_20_11_10_26_98_71_30_81_91_93_42_86_67,25,0.0886037,199.32
