gene_63_55_19_66_68_0_93_2_9_62_45_26_0_76_5_7_62_11_62_23_19_44_85_65_73_85_1_90_16_78_92_30_53,13,0.138809,378.206
gene_93_42_44_91_53_7_58_92_10_67_56_8_4_36_93_1_79_74_20_4_22_13_57_9_86_64_93_1_3_3_73_65_69,8,0.16036,373.815
gene_47_58_48_92_87_0_8_14_8_82_9_17_15_22_73_9_32_78_83_37_16_70_38_71_77_65_37_65_60_66_77_68_77,17,0.164828,367.078
gene_47_17_28_66_57_17_84_5_76_82_55_17_0_58_89_60_63_84_9_24_22_65_85_45_7_17_23_80_98_4_76_73_73,11,0.159841,358.14
gene_13_13_47_66_68_17_93_23_35_62_73_14_0_21_57_31_63_79_9_26_85_44_88_37_7_64_23_80_98_40_70_68_65,19,0.130918,343.665
gene_63_35_19_29_28_25_2_38_4_62_43_17_0_60_9_3_32_14_62_5_14_34_90_24_73_85_49_90_32_87_92_65_71,13,0.139466,301.702
gene_93_15_48_25_55_0_2_58_10_67_56_15_3_3_70_89_28_78_51_4_16_20_57_9_31_83_37_65_86_3_77_68_75,20,0.174297,301.414
gene_13_7_56_66_92_0_96_25_76_82_47_59_0_70_57_42_23_67_62_45_16_93_45_9_73_71_12_88_17_72_80_39_69,11,0.123139,296.267
gene_67_70_50_34_68_2_93_71_45_80_67_6_0_26_93_11_14_79_57_26_21_44_66_66_6_59_1_81_30_78_70_21_56,16,0.130613,294.347
gene_50_76_61_88_87_17_32_81_10_87_51_5_4_40_59_37_12_15_9_26_81_87_90_40_61_34_34_70_100_63_73_52_77,21,0.12694,285.243
gene_67_68_28_66_94_2_95_2_45_75_71_17_0_76_74_43_14_4_63_7_23_44_66_65_9_6_23_89_94_2_70_30_76,15,0.137502,270.682
gene_43_75_56_25_56_39_95_25_97_45_60_2_3_69_57_43_28_81_64_45_14_11_48_19_65_2_93_77_86_1_73_59_74,16,0.128767,264.848
gene_79_68_51_100_54_18_0_58_10_40_40_32_0_26_59_44_10_11_20_26_13_13_88_26_6_76_96_6_78_57_83_59_78,20,0.11817,258.936
gene_50_69_54_62_82_28_90_58_5_45_60_3_5_43_74_8_74_19_7_45_22_65_57_94_76_39_60_80_86_4_100_39_69,20,0.118031,258.643
gene_13_68_47_90_83_1_54_37_1_72_68_5_0_81_86_31_12_75_43_27_79_80_43_30_79_74_97_74_0_3_73_97_12,18,0.128474,257.911
gene_8_5_56_91_72_33_55_58_5_45_21_3_4_36_98_1_79_69_7_47_22_100_8_91_72_40_93_81_3_90_56_12_69,21,0.116949,257.717
gene_5_68_61_100_76_42_6_31_2_87_68_5_4_65_98_37_81_75_57_44_81_4_55_27_61_9_23_66_100_66_76_52_70,17,0.111108,257.203
gene_35_63_9_9_26_33_93_0_10_59_56_26_10_50_59_43_13_78_63_23_90_93_52_67_98_74_68_81_91_94_86_25_78,26,0.126024,255.685
gene_93_75_48_92_87_7_95_28_8_62_56_2_3_92_79_9_4_79_96_4_66_11_72_30_74_81_47_1_92_0_70_65_69,17,0.104245,249.736
gene_8_68_19_64_82_25_57_13_10_62_53_5_0_81_86_43_8_4_43_0_48_52_89_30_79_63_97_76_88_3_42_100_74,16,0.106152,248.972
gene_80_67_56_66_66_5_78_58_76_45_60_32_0_18_27_1_10_73_56_47_15_29_90_31_0_39_96_91_0_72_83_39_69,18,0.11901,241.66
gene_7_68_19_66_83_27_54_24_10_72_56_29_0_81_86_31_85_5_43_0_79_85_56_30_79_2_60_70_86_4_73_48_82,15,0.0938613,240.275
gene_92_68_57_25_81_39_95_28_52_75_57_13_2_23_93_9_26_67_6_41_81_11_54_37_36_59_38_79_86_98_73_36_3,18,0.117043,235.328
gene_8_68_35_92_41_25_43_37_97_72_68_6_5_18_86_31_12_83_43_0_79_85_60_33_79_67_80_70_50_3_64_100_86,12,0.118077,234.841
gene_43_68_29_78_66_51_2_58_8_79_56_8_8_71_67_8_9_5_20_72_14_56_53_17_36_4_93_1_14_82_73_59_77,15,0.120545,232.982
gene_12_72_61_66_82_20_2_86_0_84_68_13_5_30_98_37_12_94_7_36_85_53_55_29_61_64_30_66_100_63_84_66_65,19,0.123702,232.619
