algorithm,pop_condition,n_players,n_rounds,n_cats,opponent_type,society_pop_sum,agent_final_pop,agent_percentile,agent_won,initial_class
RAlegAATr,equal,20,30,0,banditsociety,1915.81351487821,96.36231193563118,0.7,0,equal
RAlegAATr,equal,20,30,0,banditsociety,2119.637924761182,86.8638379122674,0.6,0,equal
RAlegAATr,equal,20,30,0,banditsociety,1667.764133633145,76.99422570265084,0.55,0,equal
RAlegAATr,equal,20,30,0,banditsociety,1114.8957764858471,116.19749353462961,0.8,0,equal
RAlegAATr,equal,5,20,1,cabsrandomparams,294.77845066577174,106.26502058352341,1.0,1,equal
QAlegAATr,equal,10,20,0,selfplay,1605.486410424909,164.85792002710647,1.0,1,equal
QAlegAATr,equal,10,20,0,selfplay,960.1535125979943,30.954917187253105,1.0,1,equal
QAlegAATr,equal,10,20,0,selfplay,2444.45818294854,265.32624829589395,1.0,1,equal
QAlegAATr,equal,10,20,0,selfplay,2458.2932610980283,212.96270421363752,1.0,1,equal
MADQN,equal,10,10,0,banditsociety,791.8479352321024,4.647236255535596,0.3,0,equal
MADQN,equal,10,10,0,banditsociety,530.2957426854542,114.79795277377325,0.9,0,equal
MADQN,equal,10,10,0,banditsociety,895.5574210560962,22.03977179905784,0.2,0,equal
MADQN,equal,10,10,0,banditsociety,803.3645772565503,145.83632168523545,0.8,0,equal
RDQN,equal,20,40,0,cabstwocats,1344.3138118896006,47.490687794627476,0.05,0,equal
RDQN,equal,20,40,0,cabstwocats,1357.3164776750862,19.43429399690453,0.05,0,equal
RDQN,equal,20,40,0,cabstwocats,1377.0177869431102,25.764560747392547,0.05,0,equal
RDQN,equal,20,40,0,cabstwocats,1353.8248246683372,24.56995497817401,0.05,0,equal
RDQN,equal,20,40,0,cabstwocats,1486.9110061658394,43.337113848741424,0.05,0,equal
QAlegAATr,equal,10,20,0,banditsociety,1167.8338010623438,62.78916294495258,0.1,0,equal
QAlegAATr,equal,10,20,0,banditsociety,731.430058038406,12.889918779875446,0.3,0,equal
QAlegAATr,equal,10,20,0,banditsociety,722.0445865977991,2.1762290674911595,0.2,0,equal
QAlegAATr,equal,10,20,0,banditsociety,790.9536429035109,2.419265060678816,0.1,0,equal
QAlegAATr,equal,10,30,0,selfplay,700.9069386184743,0.905280210703823,1.0,1,equal
QAlegAATr,equal,10,30,0,selfplay,2839.8070416667147,329.95926251748523,1.0,1,equal
QAlegAATr,equal,10,30,0,selfplay,1719.5970114851275,451.66703246510565,1.0,1,equal
QAlegAATr,equal,10,30,0,selfplay,564.105503629133,1.891582719917333,1.0,1,equal
QAlegAATr,equal,10,30,0,selfplay,3332.232895269641,322.6080967120573,1.0,1,equal
RAlegAATr,equal,20,20,0,banditsociety,1912.8013499937076,18.845301641339507,0.3,0,equal
RAlegAATr,equal,20,20,0,banditsociety,1438.2475735594596,160.5314025043211,0.9,0,equal
RAlegAATr,equal,20,20,0,banditsociety,1326.043718429836,120.65390531544611,0.8,0,equal
RAlegAATr,equal,20,20,0,banditsociety,1582.3189652465667,121.77876983400823,0.75,0,equal
RAlegAATr,equal,20,20,0,banditsociety,1467.825756063783,108.22795591293702,0.7,0,equal
RDQN,equal,15,20,0,cabsonecat,3812.2715449741027,153.79037190589483,0.2,0,equal
RDQN,equal,15,20,0,cabsonecat,3828.5855491873963,18.809061609484306,0.06666666666666667,0,equal
RDQN,equal,15,20,0,cabsonecat,3905.61803686235,183.49415034120685,0.06666666666666667,0,equal
RDQN,equal,15,20,0,cabsonecat,3530.7324788236197,11.800074853401913,0.06666666666666667,0,equal
RDQN,equal,15,20,0,cabsonecat,3441.319053610832,28.474029314651926,0.06666666666666667,0,equal
SMAlegAATr,equal,15,40,0,mixture,8757.04545139787,364.29154506320634,0.4,0,equal
SMAlegAATr,equal,15,40,0,mixture,5199.551157652328,725.6696931067895,0.8,0,equal
SMAlegAATr,equal,15,40,0,mixture,7522.704395434319,638.5056166757879,0.6,0,equal
RDQN,equal,15,30,0,cabsonecat,5683.6837260855855,30.155656425216435,0.06666666666666667,0,equal
RDQN,equal,15,30,0,cabsonecat,6521.974112535256,4.493490571565311,0.06666666666666667,0,equal
RDQN,equal,15,30,0,cabsonecat,6399.769532464732,5.1813263649331125,0.06666666666666667,0,equal
RDQN,equal,15,30,0,cabsonecat,5497.901482316504,10.177802582702068,0.06666666666666667,0,equal
RDQN,equal,15,30,0,cabsonecat,5623.0684765742335,285.475957060533,0.3333333333333333,0,equal
SOAleqgAATr,equal,20,10,0,randoms,2688.685681334296,0.045701360509555755,0.05,0,equal
SOAleqgAATr,equal,20,10,0,randoms,1533.2241717356324,0.0,0.15,0,equal
SOAleqgAATr,equal,20,10,0,randoms,1779.8931808567193,0.0,0.1,0,equal
SOAleqgAATr,equal,20,10,0,randoms,2691.7939329331775,0.21020495880984136,0.05,0,equal
SOAleqgAATr,equal,20,10,0,randoms,1697.9971389110713,0.0,0.05,0,equal
RDQN,equal,15,10,0,banditsociety,994.3846814544769,31.65902765372502,0.3333333333333333,0,equal
RDQN,equal,15,10,0,banditsociety,1260.9756380987392,102.27280415924517,0.6666666666666666,0,equal
RDQN,equal,15,10,0,banditsociety,1068.1940424839797,0.31475805074711616,0.06666666666666667,0,equal
RDQN,equal,15,10,0,banditsociety,1214.824267886092,0.9459560001815976,0.06666666666666667,0,equal
RDQN,equal,15,10,0,banditsociety,1351.6769616851998,29.707800769913362,0.2,0,equal
DQN,equal,10,30,0,cabsnocat,3360.3321406981913,6.661338147750939e-16,0.1,0,equal
DQN,equal,10,30,0,cabsnocat,2682.0148585088577,0.0,0.1,0,equal
DQN,equal,10,30,0,cabsnocat,2136.6412820568057,0.049805253296190344,0.1,0,equal
DQN,equal,10,30,0,cabsnocat,325.37411409524407,319.0722837832382,1.0,1,equal
DQN,equal,10,30,0,cabsnocat,3910.3081780928596,0.00490759795286394,0.1,0,equal
RawO,equal,10,30,0,mixture,2295.4024207058314,43.7098452158953,0.1,0,equal
RawO,equal,10,30,0,mixture,907.7051351643967,135.06975431922842,0.8,0,equal
RawO,equal,10,30,0,mixture,1240.7032449462797,385.8245846907744,1.0,1,equal
RawO,equal,10,30,0,mixture,1652.9239490703135,290.85082083951056,0.9,0,equal
RawO,equal,10,30,0,mixture,847.6681427850655,0.06899070511717936,0.1,0,equal
DQN,equal,15,40,0,selfplay,1003.4576378545223,66.89717585696816,1.0,1,equal
DQN,equal,15,40,0,selfplay,1003.4576378545223,66.89717585696816,1.0,1,equal
DQN,equal,15,40,0,selfplay,1003.4576378545223,66.89717585696816,1.0,1,equal
SOAleqgAATr,equal,10,10,1,mixture,782.9576945178837,99.75013007114806,0.7,0,equal
RawO,equal,10,20,0,mixture,729.6932332046368,133.72309959646148,0.9,0,equal
RawO,equal,10,20,0,mixture,1742.7499173549381,148.79327628837567,0.5,0,equal
RawO,equal,10,20,0,mixture,1675.9435283868363,24.607160422055326,0.1,0,equal
RawO,equal,10,20,0,mixture,867.3931418668105,144.6462003002309,1.0,1,equal
DQN,equal,10,20,0,cabsnocat,2145.184044378472,1.1102230246251565e-15,0.1,0,equal
DQN,equal,10,20,0,cabsnocat,598.1859772678981,446.81700536829095,1.0,1,equal
DQN,equal,10,20,0,cabsnocat,2107.1274896040095,0.5041211462099482,0.1,0,equal
DQN,equal,10,20,0,cabsnocat,1615.155030817038,0.5341652665338636,0.1,0,equal
RAlegAATr,equal,5,30,2,cabsonecat,262.06974134427077,94.59922627773994,1.0,1,equal
RAlegAATr,equal,5,30,2,cabsonecat,263.79888433953306,101.66784115078394,1.0,1,equal
SOAleqgAATr,equal,5,10,0,selfplay,452.19103750440246,90.4382075008805,1.0,1,equal
SOAleqgAATr,equal,5,10,0,selfplay,618.0020769408522,155.54082691145126,1.0,1,equal
SOAleqgAATr,equal,5,10,0,selfplay,560.0622323690379,97.84959908537684,1.0,1,equal
SOAleqgAATr,equal,5,10,0,selfplay,508.471813520231,117.82165818317907,1.0,1,equal
SOAleqgAATr,equal,5,10,0,selfplay,597.2466549566152,149.54418312147249,1.0,1,equal
RawO,equal,5,20,1,selfplay,408.9534687986157,81.79069375972314,1.0,1,equal
SMAlegAATr,equal,15,20,0,cabsnocat,3556.4182194914015,81.77792292267351,0.13333333333333333,0,equal
SMAlegAATr,equal,15,20,0,cabsnocat,4652.93683670619,165.37886427044268,0.06666666666666667,0,equal
SMAlegAATr,equal,15,20,0,cabsnocat,4132.79496380087,242.52075400082066,0.3333333333333333,0,equal
SMAlegAATr,equal,15,20,0,cabsnocat,2430.376065074792,426.6862626796816,1.0,1,equal
SMAlegAATr,equal,15,20,0,cabsnocat,4400.054915530336,287.1082901164175,0.4,0,equal
SOAleqgAATr,equal,15,20,0,banditsociety,1100.422811918269,3.862420743397795,0.3333333333333333,0,equal
SOAleqgAATr,equal,15,20,0,banditsociety,1237.1290290363293,1.526955609624085,0.06666666666666667,0,equal
SOAleqgAATr,equal,15,20,0,banditsociety,1415.230428323522,17.30745867137913,0.2,0,equal
SOAleqgAATr,equal,15,20,0,banditsociety,1295.7377984757873,41.49816330415892,0.3333333333333333,0,equal
SOAleqgAATr,equal,15,20,0,banditsociety,1245.314188131858,7.838691225342243,0.26666666666666666,0,equal
RAlegAATr,equal,5,20,2,cabsonecat,299.3071912664047,117.33130823561122,1.0,1,equal
SOAleqgAATr,equal,15,30,0,banditsociety,1063.7390531583305,0.22199262151539167,0.13333333333333333,0,equal
SOAleqgAATr,equal,15,30,0,banditsociety,989.3540043078312,17.587366689928174,0.3333333333333333,0,equal
SOAleqgAATr,equal,15,30,0,banditsociety,1227.4369542619456,20.658675637375904,0.2,0,equal
SOAleqgAATr,equal,15,30,0,banditsociety,1491.4839319866715,11.698321148135818,0.06666666666666667,0,equal
SOAleqgAATr,equal,15,30,0,banditsociety,1379.133817956162,1.1102230246251565e-16,0.06666666666666667,0,equal
SMAlegAATr,equal,10,40,1,cabsrandomparams,650.374138722301,0.4409538209792524,0.3,0,equal
RAlegAATr,equal,15,40,2,mixture,2185.2576999652356,94.7018342948159,0.6,0,equal
SMAlegAATr,equal,15,30,0,cabsnocat,6925.753401785003,7.571315606418356,0.06666666666666667,0,equal
SMAlegAATr,equal,15,30,0,cabsnocat,7928.175213609464,201.06388196002342,0.06666666666666667,0,equal
SMAlegAATr,equal,15,30,0,cabsnocat,7877.11837967282,317.3937719659816,0.06666666666666667,0,equal
SMAlegAATr,equal,15,30,0,cabsnocat,7843.802318741987,241.6326777617932,0.06666666666666667,0,equal
SMAlegAATr,equal,15,30,0,cabsnocat,8125.624295307631,336.3632184143023,0.06666666666666667,0,equal
AlegAATr,equal,10,20,0,cabsonecat,2907.3274484918,295.108720605392,0.6,0,equal
AlegAATr,equal,10,20,0,cabsonecat,2225.819249065267,1.4931246102857476,0.1,0,equal
AlegAATr,equal,10,20,0,cabsonecat,2198.3415742668294,10.09530364092507,0.1,0,equal
AlegAATr,equal,10,20,0,cabsonecat,2809.422849782733,291.40761670352833,0.5,0,equal
MADQN,equal,20,30,0,cabsonecat,9549.676208938497,75.61284002967372,0.05,0,equal
MADQN,equal,20,30,0,cabsonecat,9183.093630334713,15.342816025217019,0.05,0,equal
MADQN,equal,20,30,0,cabsonecat,10339.214091910366,189.88955525613204,0.05,0,equal
MADQN,equal,20,30,0,cabsonecat,9893.257966030496,341.40387792889373,0.15,0,equal
MADQN,equal,20,30,0,cabsonecat,9867.68229435044,34.769545468095984,0.05,0,equal
DQN,equal,15,40,2,cabsrandomparams,1355.904574471736,0.0002516129102852153,0.06666666666666667,0,equal
MADQN,equal,20,20,0,cabsonecat,5484.351059225414,71.31714410907435,0.05,0,equal
MADQN,equal,20,20,0,cabsonecat,5635.130281046539,165.04589844553547,0.1,0,equal
MADQN,equal,20,20,0,cabsonecat,5762.842668018826,151.74559354518402,0.05,0,equal
MADQN,equal,20,20,0,cabsonecat,5828.573361302621,170.37337057130722,0.05,0,equal
MADQN,equal,20,20,0,cabsonecat,4274.98886983044,73.69099639539427,0.05,0,equal
DQN,equal,15,10,0,banditsociety,1042.766179313683,6.774093803344016,0.26666666666666666,0,equal
DQN,equal,15,10,0,banditsociety,1133.7942253399274,8.881784197001252e-15,0.06666666666666667,0,equal
DQN,equal,15,10,0,banditsociety,1000.8377899331932,0.0,0.06666666666666667,0,equal
DQN,equal,15,10,0,banditsociety,1011.7423293994493,0.6871149275379782,0.3333333333333333,0,equal
DQN,equal,15,10,0,banditsociety,1528.582546074571,1.2809817057160355,0.13333333333333333,0,equal
AlegAATr,equal,10,30,0,cabsonecat,3877.5471410954947,555.549723787351,0.9,0,equal
AlegAATr,equal,10,30,0,cabsonecat,3984.115142563157,227.6382154211587,0.1,0,equal
AlegAATr,equal,10,30,0,cabsonecat,3460.6914825719286,326.0239424071655,0.3,0,equal
AlegAATr,equal,10,30,0,cabsonecat,4093.066531434265,2.8725307615875395,0.1,0,equal
AlegAATr,equal,10,30,0,cabsonecat,4165.347113928948,187.8011055493399,0.1,0,equal
SMAlegAATr,equal,20,10,0,mixture,2674.739456758271,153.53580615088723,0.7,0,equal
SMAlegAATr,equal,20,10,0,mixture,2375.0249586079444,95.22700960602224,0.3,0,equal
SMAlegAATr,equal,20,10,0,mixture,2657.392973431058,151.3333012338506,0.6,0,equal
SMAlegAATr,equal,20,10,0,mixture,2654.8454456705645,141.08483872120658,0.5,0,equal
SMAlegAATr,equal,20,10,0,mixture,3002.888092312509,157.2135397155899,0.55,0,equal
RAlegAATr,equal,15,40,1,selfplay,1003.4576378545223,66.89717585696816,1.0,1,equal
RAlegAATr,equal,15,40,2,banditsociety,1070.0421124054926,87.78092731723426,0.8,0,equal
RDQN,equal,15,10,0,cabstwocats,1381.3906494984997,31.35411623126121,0.06666666666666667,0,equal
RDQN,equal,15,10,0,cabstwocats,1376.0342507856963,39.45233327124507,0.06666666666666667,0,equal
RDQN,equal,15,10,0,cabstwocats,1366.4752382180666,67.23536279992403,0.06666666666666667,0,equal
RDQN,equal,15,10,0,cabstwocats,1366.0761624962224,64.8671498480268,0.06666666666666667,0,equal
RDQN,equal,15,10,0,cabstwocats,1382.889087922349,46.18849993174163,0.06666666666666667,0,equal
SMAlegAATr,equal,10,10,1,randoms,999.4082082520625,2.418609367415881,0.1,0,equal
RawO,equal,5,20,0,banditsociety,354.0923072406358,126.31517445835026,0.8,0,equal
RawO,equal,5,20,0,banditsociety,734.6612758964443,54.5572100270454,0.2,0,equal
RawO,equal,5,20,0,banditsociety,828.2435739429596,76.53707519125828,0.2,0,equal
RawO,equal,5,30,0,banditsociety,365.82417258151725,0.0,0.4,0,equal
RawO,equal,5,30,0,banditsociety,211.48828607316915,3.314700617971359,0.8,0,equal
RawO,equal,5,30,0,banditsociety,837.8008787745246,97.92886815919817,0.4,0,equal
RDQN,equal,10,10,0,banditsociety,970.8787234782492,62.46817191658628,0.2,0,equal
RDQN,equal,10,10,0,banditsociety,990.0702949022251,56.50000278544347,0.2,0,equal
RDQN,equal,10,10,0,banditsociety,1082.0610545736492,102.16969441699919,0.5,0,equal
RDQN,equal,10,10,0,banditsociety,1148.8839256342305,34.638247122936065,0.1,0,equal
RDQN,equal,5,20,2,banditsociety,275.7888521622096,0.049778898466927846,0.4,0,equal
AleqgAATr,equal,20,40,0,cabsnocat,10623.942523929425,319.919325000401,0.2,0,equal
AleqgAATr,equal,20,40,0,cabsnocat,13569.936384525834,104.10656537174901,0.15,0,equal
AleqgAATr,equal,20,40,0,cabsnocat,18109.460274848618,465.16568374144134,0.05,0,equal
AleqgAATr,equal,20,40,0,cabsnocat,18358.316348297718,490.4460814174526,0.1,0,equal
AleqgAATr,equal,20,40,0,cabsnocat,17547.646153995873,474.05311422872984,0.05,0,equal
RAlegAATr,equal,5,20,1,mixture,352.1555427748199,89.07825444486517,0.8,0,equal
QAlegAATr,equal,10,20,2,banditsociety,385.12089636633397,1.1102230246251565e-15,0.2,0,equal
RDQN,equal,5,30,2,banditsociety,207.17715971381313,3.164135620181696e-15,0.4,0,equal
RDQN,equal,5,30,2,banditsociety,290.90834979564374,0.04116463091385589,0.2,0,equal
AlegAATr,equal,10,20,2,mixture,550.4305178038076,1.7763568394002505e-15,0.3,0,equal
RDQN,equal,10,10,0,mixture,1270.4224363053768,119.77628361323207,0.5,0,equal
RDQN,equal,10,10,0,mixture,942.5708055652951,92.77446324504142,0.5,0,equal
RDQN,equal,10,10,0,mixture,997.9760975561712,66.48050915161451,0.2,0,equal
RDQN,equal,10,10,0,mixture,1312.394414689315,143.0812596077425,0.7,0,equal
SOAleqgAATr,equal,10,20,0,banditsociety,754.8763340748357,39.35221691417562,0.5,0,equal
SOAleqgAATr,equal,10,20,0,banditsociety,539.8380149773398,3.862703163989267,0.7,0,equal
SOAleqgAATr,equal,10,20,0,banditsociety,688.4315000125594,238.37737600890253,1.0,1,equal
SOAleqgAATr,equal,10,20,0,banditsociety,715.9118670524705,5.588457960699847,0.3,0,equal
AlegAATr,equal,15,40,1,selfplay,1365.907223225742,0.5239354190741238,1.0,1,equal
SOAleqgAATr,equal,10,30,0,banditsociety,421.0264808808341,0.03672449673457978,0.2,0,equal
SOAleqgAATr,equal,10,30,0,banditsociety,371.5515542281933,0.3564544075339412,0.7,0,equal
SOAleqgAATr,equal,10,30,0,banditsociety,409.4365274366599,0.09121640204203274,0.5,0,equal
SOAleqgAATr,equal,10,30,0,banditsociety,654.1548680721834,0.4841344209413616,0.6,0,equal
SOAleqgAATr,equal,10,30,0,banditsociety,548.6573796242371,0.004646268954102695,0.3,0,equal
RawO,equal,15,20,0,selfplay,1208.0461973036463,158.71617586110838,1.0,1,equal
RawO,equal,15,20,0,selfplay,1576.4861843528436,293.6772009507149,1.0,1,equal
RawO,equal,15,20,0,selfplay,927.6061311310938,0.359848017353944,1.0,1,equal
RawO,equal,15,20,0,selfplay,1010.8983807933304,0.06143483908602976,1.0,1,equal
RawO,equal,15,20,0,selfplay,1537.465823486255,48.373738365175605,1.0,1,equal
AlegAATr,equal,15,40,0,selfplay,1279.3799473460156,3.977720930414819e-15,1.0,1,equal
AlegAATr,equal,15,40,0,selfplay,2183.435272864213,321.7383783934324,1.0,1,equal
AlegAATr,equal,15,40,0,selfplay,973.8265850473088,0.4217617005357224,1.0,1,equal
RawO,equal,15,30,0,selfplay,2129.630165803923,52.79923900210731,1.0,1,equal
RawO,equal,15,30,0,selfplay,235.88018180204477,0.6619774740587706,1.0,1,equal
RawO,equal,15,30,0,selfplay,433.90463384131255,0.981111945528299,1.0,1,equal
RawO,equal,15,30,0,selfplay,4645.393333062682,307.94516820255495,1.0,1,equal
RawO,equal,15,30,0,selfplay,1815.493796940797,4.40938279347305,1.0,1,equal
RDQN,equal,10,20,2,cabsnocat,649.6283194965338,261.24024019130235,1.0,1,equal
RDQN,equal,10,10,1,mixture,1135.659420067532,154.7632896783561,0.9,0,equal
SMAlegAATr,equal,20,20,0,banditsociety,1346.7331315389542,117.08979247494297,0.7,0,equal
SMAlegAATr,equal,20,20,0,banditsociety,1820.5434639671967,105.72521339703464,0.65,0,equal
SMAlegAATr,equal,20,20,0,banditsociety,2014.2930605959405,158.19375782595523,0.8,0,equal
SMAlegAATr,equal,20,20,0,banditsociety,2391.636828597574,149.35048393701751,0.6,0,equal
SMAlegAATr,equal,20,20,0,banditsociety,1436.8428754129095,234.92470872034474,1.0,1,equal
RAlegAATr,equal,5,20,0,mixture,1056.0506547087289,62.02570777555305,0.2,0,equal
RAlegAATr,equal,5,20,0,mixture,477.2681403640776,77.32572209043626,0.4,0,equal
RAlegAATr,equal,5,20,0,mixture,894.8394052298218,71.17046233256133,0.2,0,equal
RDQN,equal,20,10,0,randoms,1877.5096256600018,146.00915489316105,1.0,1,equal
RDQN,equal,20,10,0,randoms,1761.7105720199756,138.55266317374745,0.9,0,equal
RDQN,equal,20,10,0,randoms,1631.969148044458,83.50287600538493,0.45,0,equal
RDQN,equal,20,10,0,randoms,1966.005909731253,44.898362568836255,0.2,0,equal
RDQN,equal,20,10,0,randoms,1641.3578408253886,114.87570752366726,0.7,0,equal
RAlegAATr,equal,5,30,0,mixture,399.9170461282907,95.10145514072116,0.6,0,equal
RAlegAATr,equal,5,30,0,mixture,1327.8672207777067,49.938760655499216,0.2,0,equal
RAlegAATr,equal,5,30,0,mixture,1927.9795921090315,44.272903317193965,0.2,0,equal
SMAlegAATr,equal,20,30,0,banditsociety,1787.2054561763507,183.13686759703984,0.85,0,equal
SMAlegAATr,equal,20,30,0,banditsociety,1873.5233192799253,13.794702962316915,0.45,0,equal
SMAlegAATr,equal,20,30,0,banditsociety,924.0075698034975,36.647768618341175,0.7,0,equal
SMAlegAATr,equal,20,30,0,banditsociety,1239.7007638546436,1.3877787807814457e-16,0.1,0,equal
SMAlegAATr,equal,20,30,0,banditsociety,1563.928231669082,8.351783247821354,0.6,0,equal
RDQN,equal,10,10,1,banditsociety,970.8816630714671,68.71984752674047,0.2,0,equal
MADQN,equal,20,30,0,banditsociety,1392.0484050725804,2.3314683517128287e-15,0.05,0,equal
MADQN,equal,20,30,0,banditsociety,1808.032169888218,0.45711527582891753,0.05,0,equal
MADQN,equal,20,30,0,banditsociety,1803.3233432654902,27.63298603911968,0.25,0,equal
