gene_68_77_61_23_82_62_80_5_44_37_94_74_29_54_95_25_69_0_100_24_0_79_4_75_42_94_29_91_65_37_1_40_63,11,0.197209,128.674
gene_83_18_85_88_95_16_75_65_62_50_86_72_87_21_25_83_100_50_32_38_100_92_0_68_49_56_66_76_41_37_0_69_29,13,0.159842,111.259
gene_68_68_43_73_97_25_73_15_10_70_60_89_87_43_21_71_32_79_97_74_61_45_65_70_74_36_20_52_63_31_0_22_21,11,0.148295,100.18
gene_21_78_65_87_13_98_75_49_9_71_20_79_83_20_68_65_48_83_23_17_4_50_4_8_74_89_79_81_16_37_1_33_76,16,0.13034,99.4271
gene_37_75_44_31_8_83_84_18_51_71_91_57_68_20_22_75_55_99_95_8_63_3_68_77_39_29_83_47_41_33_0_40_53,18,0.154634,98.5948
gene_23_97_64_74_82_90_73_59_76_80_42_78_20_24_23_58_75_61_96_0_68_3_49_39_95_97_29_73_61_81_1_27_61,18,0.157116,98.4327
gene_7_77_27_87_100_11_80_75_44_70_28_74_83_20_92_22_48_91_92_16_4_18_69_70_74_76_79_85_87_68_4_22_57,16,0.164756,97.8447
gene_93_79_100_27_79_16_80_71_100_80_0_14_28_60_18_18_37_4_57_60_97_3_65_39_65_22_85_26_69_29_0_1_22,17,0.1475,97.063
gene_46_81_48_31_77_61_81_13_55_46_99_78_45_11_21_64_65_71_100_18_1_39_4_75_59_15_0_20_73_33_0_69_29,18,0.151039,96.5358
gene_68_86_61_23_82_62_71_51_35_9_91_74_81_37_91_25_69_0_100_7_68_3_49_27_42_36_100_52_61_37_0_43_63,16,0.149927,95.1886
gene_74_63_61_64_72_89_83_6_49_13_99_74_81_54_95_25_5_40_97_24_1_77_4_75_93_79_91_91_71_31_0_74_61,15,0.130258,95.0487
gene_68_65_10_29_0_98_75_76_85_57_15_93_25_20_22_92_84_36_65_22_22_59_96_80_31_40_78_23_44_39_0_75_79,6,0.151422,93.999
gene_61_15_45_33_0_24_74_9_6_37_25_58_35_63_24_59_91_79_66_21_0_90_97_42_80_36_35_100_44_28_3_39_83,10,0.146018,93.8194
gene_23_78_95_17_9_98_76_86_9_80_20_14_78_27_68_71_36_56_23_70_47_85_72_38_80_23_95_75_33_33_0_40_76,12,0.145174,93.3425
gene_68_61_60_78_8_32_73_64_51_33_99_75_32_20_22_92_91_52_94_17_95_44_65_42_38_18_50_80_71_31_0_93_64,13,0.160963,91.1708
gene_20_16_49_30_82_30_99_6_6_11_15_71_87_15_69_54_90_49_95_22_0_91_98_44_80_76_40_91_33_33_4_39_83,18,0.138347,91.0609
gene_80_82_10_83_42_100_81_14_55_39_55_78_81_11_22_64_34_71_89_8_100_44_9_64_70_83_29_17_73_96_0_22_0,14,0.139261,90.4363
gene_26_86_62_27_3_28_75_72_85_52_40_79_25_77_24_16_77_52_94_23_22_29_70_38_31_34_67_75_44_39_0_1_63,13,0.129651,89.1302
gene_8_96_95_80_5_65_71_72_85_79_55_58_25_24_18_77_74_58_66_22_63_3_72_36_80_29_76_91_87_96_0_3_25,17,0.129695,89.1019
gene_61_84_45_64_80_30_78_9_99_69_53_72_19_20_21_17_5_53_23_12_100_90_70_39_3_44_91_90_69_31_0_39_59,18,0.125899,87.6092
gene_12_63_10_18_8_100_74_80_54_6_25_71_78_20_71_66_66_73_99_88_100_24_98_95_65_22_83_71_12_32_0_11_77,17,0.127487,86.6165
gene_52_84_77_82_75_93_76_64_9_55_33_14_78_24_25_64_33_53_92_60_97_84_73_41_38_80_95_55_69_33_0_57_76,17,0.119397,86.1417
gene_47_77_63_87_0_67_32_73_17_59_66_58_30_24_21_75_49_66_70_10_1_3_0_45_80_76_91_75_6_38_3_54_39,15,0.133698,85.9633
gene_31_68_43_31_26_11_74_15_33_72_55_62_81_60_41_70_34_79_63_22_24_93_73_36_8_39_46_24_16_31_0_44_28,19,0.12589,84.5729
gene_89_19_45_19_13_15_93_91_17_68_86_72_16_37_23_71_16_59_92_74_6_90_1_22_70_76_83_75_16_41_0_39_44,14,0.129015,84.2092
gene_72_65_67_22_1_100_32_65_14_11_94_58_30_20_56_77_66_73_70_10_63_3_65_98_65_49_76_71_88_96_0_40_79,14,0.120478,83.4052
gene_29_86_64_31_72_91_80_52_9_52_86_57_68_43_95_17_71_99_97_26_72_6_81_77_31_25_76_85_44_47_0_1_59,17,0.123563,80.2706
gene_96_77_63_82_41_100_74_20_5_4_66_93_83_20_92_21_84_36_27_12_22_59_8_45_43_76_74_79_6_33_3_54_39,15,0.12224,79.7211
gene_3_81_39_76_53_65_72_20_69_68_89_63_92_25_22_6_34_59_92_10_2_95_80_67_81_77_29_78_85_28_0_30_21,12,0.121964,79.3564
gene_69_81_67_64_83_65_20_14_34_78_86_70_76_25_22_6_47_6_73_10_23_16_18_67_65_77_29_80_39_61_0_32_21,12,0.11804,78.2378
gene_7_79_77_82_6_88_75_75_9_71_66_14_74_18_25_22_36_83_92_41_100_54_69_42_38_17_95_32_20_37_0_62_76,25,0.123424,76.7761
gene_94_19_100_27_22_16_80_71_19_68_58_57_28_21_18_66_41_97_100_26_2_3_27_68_41_34_85_76_0_52_0_1_66,21,0.116898,75.8152
gene_68_86_62_27_3_92_74_20_2_52_27_72_87_77_24_17_79_70_91_10_23_25_92_27_78_34_67_75_63_35_0_0_62,16,0.111818,75.1537
gene_68_79_63_23_82_62_75_5_47_37_91_75_29_37_25_69_69_53_100_9_8_59_49_43_74_98_100_87_71_55_1_3_61,14,0.115401,73.9203
gene_71_79_45_64_26_88_75_23_9_71_28_64_20_21_21_64_5_53_94_41_22_91_76_29_91_18_95_32_71_88_0_74_61,15,0.103709,73.4282
gene_87_77_10_22_9_100_77_49_51_17_99_93_28_22_22_60_63_100_92_18_27_46_8_47_42_45_83_79_20_37_0_99_77,16,0.102362,73.4076
gene_31_77_43_31_26_67_74_17_33_60_55_74_81_41_78_70_34_40_63_22_24_13_64_36_8_39_5_20_16_66_0_44_57,17,0.121802,73.1905
gene_97_68_69_76_74_32_70_64_97_70_85_79_87_60_95_71_71_71_97_22_27_8_70_81_65_76_71_52_96_45_0_0_24,11,0.108567,73.1284
gene_94_97_90_20_97_71_74_5_33_55_28_78_81_18_69_49_64_77_63_22_27_89_0_34_40_46_46_27_96_27_0_22_79,18,0.119036,72.2424
gene_34_96_95_75_0_68_74_76_13_71_88_54_83_27_22_77_84_58_96_22_22_7_47_36_76_43_78_91_85_96_0_63_63,18,0.107329,71.5974
gene_32_86_36_89_13_67_93_74_85_92_40_69_25_77_24_71_16_66_23_45_22_28_7_42_45_34_67_75_44_41_0_39_66,11,0.124287,71.1421
gene_20_60_62_31_9_89_77_72_85_17_15_69_25_21_24_61_33_58_100_22_22_28_70_42_74_40_67_80_44_37_0_0_77,13,0.107732,70.5537
gene_63_14_65_64_81_13_80_71_13_76_36_76_76_20_73_59_35_2_69_33_0_87_72_42_65_40_76_75_98_42_0_1_63,19,0.103208,68.8806
gene_85_77_64_32_13_24_73_71_94_52_86_65_10_78_20_54_11_99_92_51_0_33_0_17_63_22_89_96_98_31_0_11_70,19,0.109731,68.8667
gene_24_66_45_66_82_18_83_9_70_71_76_89_20_80_21_59_3_53_63_17_24_20_57_70_91_36_91_54_88_31_0_74_66,19,0.103129,68.5098
gene_34_18_64_81_100_16_74_65_62_46_88_77_83_21_48_83_95_43_81_22_22_92_0_68_41_76_78_73_98_44_0_64_63,20,0.1068,67.7286
gene_63_86_4_32_72_24_80_65_51_69_20_65_10_25_23_54_71_99_76_31_23_50_68_73_59_22_83_52_19_33_0_27_63,11,0.101222,67.043
gene_68_78_4_32_72_24_73_15_51_70_10_65_81_20_21_10_71_54_97_10_24_90_68_70_63_36_83_91_43_31_0_27_63,11,0.0886325,66.3423
gene_94_68_90_80_75_29_96_64_12_42_28_62_78_16_98_17_49_77_92_22_29_86_98_34_3_43_78_27_69_27_0_76_75,15,0.0960243,65.002
gene_85_20_64_85_2_16_75_6_3_46_55_72_22_26_96_83_16_43_81_67_0_92_6_80_85_33_85_91_75_41_0_54_57,16,0.111629,64.7108
gene_68_77_67_31_72_100_80_71_44_76_55_71_26_54_95_59_35_53_97_24_1_77_4_71_74_87_76_52_20_42_0_40_63,16,0.0951026,64.0142
gene_33_50_44_92_12_52_73_14_51_37_80_78_78_20_64_54_54_52_27_6_2_29_7_59_75_29_47_77_69_44_0_54_64,18,0.100648,64.0033
gene_85_77_64_89_79_100_93_9_28_58_51_14_81_78_96_18_91_4_73_60_1_22_65_44_2_34_76_26_9_29_0_25_22,11,0.0955421,63.702
gene_68_77_46_90_68_64_80_51_44_13_99_74_81_24_97_25_64_53_22_22_68_59_4_23_64_99_29_52_86_37_0_43_63,20,0.0974897,62.6601
gene_90_76_4_82_13_25_73_75_51_16_64_65_28_21_26_80_71_100_93_67_0_90_61_77_17_22_83_91_61_31_0_11_69,13,0.0975866,62.6037
gene_94_4_10_64_0_100_81_72_68_33_15_54_87_11_22_64_34_71_66_14_58_3_47_75_70_15_80_93_49_96_0_22_65,17,0.110609,62.4248
gene_94_19_100_27_22_16_73_71_30_80_0_57_28_21_18_13_37_97_57_21_97_3_71_68_17_22_85_78_0_47_0_1_66,19,0.101116,61.8696
gene_63_18_67_24_8_19_32_13_62_55_86_72_22_28_83_71_37_50_73_33_33_81_0_47_41_92_66_74_89_33_0_21_29,21,0.0968419,61.7325
gene_61_79_45_66_79_67_78_9_95_69_28_72_81_60_21_17_5_53_73_60_43_90_63_39_65_76_76_91_69_33_0_94_59,27,0.108294,61.5914
gene_63_86_45_31_43_91_80_78_9_65_20_60_81_20_21_50_34_53_76_26_100_91_91_43_17_41_71_52_44_33_0_27_61,16,0.0952758,61.3654
gene_63_83_10_76_46_100_28_64_59_72_52_78_35_20_95_24_34_77_85_14_100_15_9_75_70_40_71_52_73_33_0_21_24,13,0.109279,61.3033
gene_8_86_50_80_67_98_71_52_9_58_28_64_29_70_24_64_71_58_99_0_20_43_98_75_74_39_32_52_98_37_0_37_63,21,0.0907368,61.2166
gene_7_19_67_87_53_100_75_72_6_68_66_79_43_20_95_22_71_53_92_17_4_50_96_8_74_89_48_65_18_37_0_30_44,20,0.0882276,60.5708
