gene_44_59_54_90_25_17_76_84_98_95_64_94_9_71_92_31_52_23_78_7_34_18_93_14_56_7_45_61_32_58_5_86_45,8,0.179291,106.538
gene_87_96_68_86_63_27_68_80_0_74_68_74_71_96_20_68_49_12_95_10_39_99_91_19_85_66_24_18_96_41_1_34_100,11,0.173548,104.988
gene_39_57_64_28_26_75_29_77_14_26_15_67_34_89_79_0_44_62_76_10_60_26_79_86_71_33_37_83_70_22_7_35_37,10,0.171774,99.2871
gene_73_82_20_0_17_10_29_34_0_35_65_21_5_12_41_14_52_62_61_2_86_72_91_63_74_3_72_14_68_67_0_18_30,11,0.15752,97.813
gene_87_42_33_100_0_24_3_13_21_3_49_54_36_86_87_40_55_21_57_10_39_36_91_19_85_34_36_18_74_23_11_56_99,10,0.170753,97.6269
gene_17_97_58_82_7_10_68_44_89_98_25_25_13_96_95_4_49_62_86_64_53_13_42_56_58_6_24_78_74_41_0_34_51,19,0.151833,94.9597
gene_87_65_65_86_0_24_68_44_0_51_93_97_39_70_81_51_24_21_57_10_32_2_91_10_85_52_24_18_68_41_3_36_33,9,0.142154,94.0756
gene_44_82_20_100_2_97_18_91_21_35_52_68_9_51_89_71_57_62_99_0_68_97_36_78_89_7_44_47_20_17_3_30_80,27,0.151427,92.6077
gene_53_92_57_100_100_29_77_36_40_34_33_70_71_89_79_47_63_28_4_45_22_83_91_64_68_32_72_21_32_17_2_75_6,9,0.144091,90.5964
gene_23_48_64_80_12_47_79_36_12_51_29_94_72_70_79_0_3_35_100_52_99_91_100_61_66_96_86_78_27_38_72_87_3,9,0.143186,88.9266
gene_48_57_64_32_95_15_29_36_64_48_52_67_73_56_75_14_50_69_76_100_60_13_96_33_64_89_41_9_70_36_0_99_55,17,0.163073,88.1073
gene_12_97_63_50_5_10_59_44_5_94_28_75_43_71_95_70_49_53_60_0_69_86_14_78_69_64_90_23_77_71_63_18_62,16,0.148282,87.1413
gene_43_17_56_86_3_12_18_95_20_100_68_74_33_5_92_38_91_86_100_7_32_22_18_56_70_91_72_78_77_21_0_73_34,17,0.139461,86.6369
gene_44_92_63_100_10_28_26_77_12_9_51_67_9_96_20_63_52_50_57_64_100_100_43_61_78_23_41_25_96_53_3_40_34,16,0.135752,85.89
gene_68_92_68_80_0_28_31_66_18_44_89_94_5_70_79_0_64_50_99_78_100_59_100_61_68_23_36_78_27_14_6_40_3,15,0.139114,85.6768
gene_65_16_82_86_18_65_68_66_0_37_36_67_2_35_92_50_70_60_64_61_95_33_40_25_68_3_35_82_22_99_3_39_85,23,0.136083,85.3655
gene_43_89_82_83_95_45_34_66_20_2_36_67_2_35_92_67_70_60_66_7_67_33_36_56_70_3_34_6_87_52_0_34_34,17,0.139384,84.3077
gene_24_17_54_95_18_45_3_77_24_7_48_75_71_18_65_90_39_63_57_100_9_13_95_64_67_23_23_28_26_17_0_8_40,17,0.117178,82.3988
gene_65_89_54_100_100_62_32_75_40_77_52_49_84_21_92_47_57_60_97_0_83_80_91_64_99_89_36_8_67_99_1_75_37,17,0.137966,82.1406
gene_48_82_20_55_2_54_29_76_21_53_52_68_41_56_94_71_57_74_99_0_86_87_93_64_90_98_86_45_7_17_7_18_84,17,0.136133,81.7968
gene_87_66_68_1_0_79_76_40_85_35_65_67_5_64_36_2_50_61_76_3_95_36_91_83_57_23_25_18_76_17_21_52_37,22,0.136537,81.6169
gene_62_95_60_83_82_71_37_4_98_95_22_49_2_92_93_65_96_94_78_5_25_94_62_61_70_34_71_78_78_23_0_8_40,12,0.127222,81.0984
gene_59_57_67_88_0_29_77_40_85_2_96_67_71_64_79_62_50_40_86_50_39_86_91_61_57_30_68_31_72_21_1_52_37,18,0.139775,80.0032
gene_51_100_59_83_30_97_69_30_21_29_55_70_3_92_94_65_39_69_78_60_69_92_96_39_23_19_2_33_68_28_5_86_62,14,0.123061,78.8588
gene_77_92_84_60_95_12_37_74_19_95_22_49_39_92_88_0_96_12_99_5_46_100_29_61_70_23_27_78_74_16_0_34_35,20,0.126615,78.5488
gene_44_7_56_100_84_87_63_65_9_95_21_21_66_89_88_51_53_60_39_99_89_99_37_39_90_85_44_32_2_26_0_52_33,14,0.114786,77.6283
gene_44_81_59_8_2_59_74_91_21_29_52_70_3_92_88_50_57_58_99_0_69_13_96_39_90_82_3_33_26_24_6_18_99,13,0.1279,77.4301
gene_24_17_68_82_3_10_40_77_0_28_51_75_70_70_25_43_64_53_57_3_91_36_97_63_66_95_2_47_26_82_4_40_40,21,0.118536,76.5458
gene_43_70_83_83_60_23_65_66_0_73_50_54_34_68_92_59_100_51_100_8_67_70_82_19_15_3_71_79_77_17_7_11_63,15,0.12017,76.2451
gene_46_17_54_80_30_45_1_30_8_94_26_70_43_90_79_51_39_100_87_55_75_93_62_87_50_95_86_76_75_37_5_87_40,13,0.119823,73.7097
gene_23_6_52_84_42_59_35_81_19_51_34_97_5_90_75_51_57_50_64_64_73_99_62_39_81_95_41_45_80_41_6_86_79,17,0.122999,73.3055
gene_44_17_56_86_3_58_32_66_58_21_36_49_71_5_79_47_52_42_39_0_68_13_18_81_81_94_86_78_77_25_8_8_97,12,0.106615,71.058
gene_72_89_52_17_79_12_63_91_20_95_93_85_1_75_92_42_96_12_64_2_88_94_91_15_72_23_24_78_34_17_2_86_34,14,0.104279,70.7135
gene_23_65_65_80_10_1_76_44_88_2_93_67_75_42_92_37_50_50_100_10_96_90_87_95_59_23_67_71_68_21_14_52_33,14,0.126472,70.3224
gene_69_82_71_83_43_25_74_68_49_76_89_41_3_40_18_60_100_50_57_42_86_59_91_78_67_23_39_35_71_26_0_18_48,23,0.114992,70.0377
gene_23_65_49_61_3_45_3_44_8_51_14_97_67_42_92_43_53_76_87_73_75_90_62_82_50_3_67_52_77_37_7_87_33,15,0.114024,69.5194
gene_65_89_54_83_18_45_69_77_13_53_56_68_1_49_92_33_91_60_0_7_67_100_91_25_63_23_41_78_87_52_0_11_63,14,0.109407,69.5163
gene_71_93_79_34_43_65_28_4_0_53_21_68_9_64_81_71_53_41_54_2_89_75_91_63_56_3_20_8_97_22_5_15_43,17,0.105953,69.4051
gene_43_17_46_39_82_16_27_0_8_3_50_73_44_9_92_43_52_51_87_8_67_94_42_38_68_31_60_51_77_42_77_73_40,17,0.0982815,68.7622
gene_62_28_41_83_16_24_69_60_93_85_36_24_39_68_94_38_100_12_1_18_95_75_82_61_57_3_19_47_67_17_7_87_69,13,0.103582,68.5182
gene_44_76_56_100_76_13_33_35_22_31_61_94_5_64_82_14_55_40_39_13_95_83_91_39_57_23_44_32_26_41_3_52_37,17,0.122589,68.3407
gene_71_68_63_1_46_65_31_34_22_79_65_67_5_54_81_0_96_66_61_59_91_74_100_25_56_89_86_16_68_100_1_34_67,12,0.108366,67.7144
gene_87_66_68_62_0_1_76_68_85_74_85_67_75_64_92_5_90_40_76_53_34_8_96_61_81_33_25_31_72_14_1_84_44,10,0.106303,67.1638
gene_65_65_22_83_18_45_69_66_14_95_31_68_1_42_94_33_39_60_0_42_9_75_14_39_63_23_41_28_97_23_1_18_63,23,0.114948,66.1466
gene_37_16_0_100_3_61_27_84_47_52_25_75_73_17_92_65_52_57_19_0_53_86_42_61_90_94_75_31_77_25_77_73_99,11,0.12505,66.0243
gene_62_53_56_90_0_100_70_68_17_26_59_78_75_92_36_5_90_29_100_53_34_13_98_82_68_33_20_26_45_22_11_22_41,15,0.116388,65.8355
gene_68_92_20_83_84_10_31_34_12_74_64_95_5_12_51_44_52_99_61_5_71_87_62_61_74_34_71_83_34_23_11_8_64,22,0.103008,65.6567
gene_23_92_38_80_35_47_39_28_84_51_88_94_9_64_100_9_53_42_99_46_34_59_5_43_66_95_72_78_27_24_3_87_49,26,0.0988553,65.2747
gene_27_17_68_64_21_47_39_30_84_95_85_67_9_65_100_67_60_53_39_93_34_92_36_43_68_8_38_32_20_24_3_30_82,18,0.108477,65.2423
gene_87_86_22_83_0_65_76_84_40_95_93_94_9_65_92_62_50_55_76_6_98_82_93_61_56_23_45_31_72_58_21_9_36,15,0.110257,64.7488
gene_65_52_22_83_95_28_59_32_24_53_56_68_1_38_94_33_70_60_86_7_95_83_93_24_67_23_41_82_20_23_21_34_63,15,0.0970409,63.8929
gene_22_89_63_32_95_12_29_77_20_48_63_74_73_64_92_47_91_98_99_9_67_100_36_63_66_92_67_27_87_20_0_36_34,15,0.0982977,62.4476
gene_66_90_27_35_100_75_56_4_8_95_64_49_13_13_51_43_51_65_99_5_95_87_62_61_71_95_71_5_20_45_21_73_45,13,0.0999066,62.2531
gene_31_75_82_83_18_40_37_74_44_2_84_70_0_85_100_50_70_60_65_10_86_33_100_39_68_3_34_82_68_29_5_92_40,11,0.0997812,61.9475
gene_44_63_57_100_22_18_69_34_21_32_51_55_1_88_94_33_70_68_57_12_38_75_91_83_77_39_76_82_97_45_1_34_63,20,0.108708,61.755
gene_48_92_84_60_95_45_40_30_24_25_52_45_2_90_88_53_35_12_99_9_95_93_29_61_30_100_27_31_74_16_1_34_99,21,0.103416,61.6999
gene_23_65_46_85_10_45_64_66_8_51_93_94_43_70_92_51_99_60_100_79_96_90_57_25_64_40_67_78_73_41_2_52_33,17,0.0999625,61.6043
gene_49_82_56_31_39_5_36_69_62_26_21_78_3_92_76_71_58_62_54_37_89_78_97_63_46_6_19_23_46_22_7_73_43,28,0.0976771,61.0001
gene_27_97_30_88_95_74_29_36_65_48_68_75_3_96_89_67_52_60_3_72_63_80_45_34_66_28_54_12_74_22_8_95_66,23,0.102169,60.6521
gene_69_82_52_24_18_22_66_91_20_26_17_21_3_92_98_47_22_62_64_42_80_13_91_78_76_79_39_35_22_17_0_86_79,15,0.0954694,60.554
gene_43_52_52_35_35_10_29_75_47_22_18_75_71_18_79_51_53_62_87_85_67_35_81_56_71_95_24_47_49_22_7_73_3,17,0.10064,60.2667
gene_27_100_63_90_31_12_62_91_26_2_15_20_69_76_94_65_39_50_39_2_27_92_100_37_69_64_41_23_77_36_1_34_40,17,0.0915212,59.0918
gene_39_52_54_35_18_45_29_77_24_7_55_25_61_32_36_90_39_63_39_10_60_26_79_59_71_89_23_21_89_22_7_100_39,7,0.0912614,58.9231
gene_87_82_68_100_0_24_68_91_0_71_89_49_71_70_81_50_76_97_60_0_39_82_93_19_85_82_39_45_26_17_1_23_99,15,0.0949365,58.744
gene_27_96_2_100_95_12_29_44_12_76_68_21_3_26_89_33_100_60_30_7_68_13_42_78_73_3_37_35_74_22_0_18_66,12,0.0954448,57.5248
gene_24_72_22_42_88_10_33_77_3_48_48_44_75_18_95_27_60_81_4_6_75_83_62_62_20_23_84_12_26_42_29_52_53,15,0.0932144,56.1042
