round,generator
0,8
1,11
2,14
3,13
6,14
7,13
8,2
9,14
10,11
13,13
17,2
18,4
19,13
22,6
23,12
24,8
25,6
26,8
27,13
28,14
29,8
30,3
31,14
32,10
33,14
34,8
35,14
38,11
