round,generator
0,3
1,4
2,3
3,11
4,6
5,3
6,6
7,8
8,3
9,5
10,4
11,5
12,9
14,10
16,8
19,2
20,3
21,2
22,14
23,10
28,14
31,10
32,3
34,14
