round,generator
0,8
1,11
2,4
3,11
8,6
9,2
10,9
11,13
12,2
17,4
18,14
19,2
20,4
21,2
22,4
23,2
24,4
25,2
26,4
27,2
28,4
29,2
30,14
31,2
32,14
33,2
34,14
35,2
36,14
37,2
