round,generator
0,8
1,2
2,3
6,14
7,2
8,3
9,9
10,6
11,3
12,10
13,9
14,2
15,3
16,10
17,3
18,10
19,2
20,3
21,4
22,3
23,6
24,3
25,6
26,3
27,6
28,3
29,6
30,3
32,2
33,6
34,3
35,2
36,6
37,1
38,6
