gene_6_52_47_36_70_47_31_19_21_77_93_17_9_25_28_59_42_18_62_14_97_88_42_74_16_23_87_93_5_20_62_35_22,16,0.134928,459.785
gene_59_86_13_18_56_37_14_2_98_32_93_13_6_72_53_63_10_12_83_89_86_44_54_19_86_42_12_56_77_69_75_68_0,23,0.127208,413.276
gene_93_86_47_39_82_8_5_6_10_49_93_43_5_83_28_61_42_18_64_0_99_88_54_74_79_94_91_100_69_20_63_64_73,14,0.125527,395.141
gene_51_89_12_51_64_45_31_54_5_78_33_33_3_55_9_88_59_42_74_89_93_72_54_19_33_83_91_32_22_86_94_65_23,13,0.131057,390.77
gene_19_87_73_86_64_45_31_15_21_69_0_17_9_25_82_91_69_38_67_11_76_49_81_6_16_42_87_0_22_94_93_57_75,21,0.113582,369.813
gene_10_59_94_55_64_4_31_55_88_78_65_33_11_72_48_54_66_47_62_32_76_71_45_19_47_27_47_34_25_68_76_65_40,15,0.11349,358.871
gene_51_58_28_40_75_49_12_5_98_70_47_29_3_72_28_71_76_95_86_34_83_38_1_13_52_0_82_29_25_68_75_68_6,22,0.110683,357.218
gene_76_58_28_55_64_40_33_5_3_14_47_20_1_72_22_86_79_17_97_59_37_45_0_34_83_38_86_31_27_94_53_67_2,25,0.119123,356.26
gene_54_86_74_88_64_8_32_53_90_78_29_18_0_77_32_67_68_100_54_89_44_100_54_30_19_25_59_83_92_96_81_63_96,23,0.182274,355.67
gene_100_87_74_51_62_7_31_54_9_77_36_24_3_59_55_88_66_12_59_89_90_51_15_19_78_32_91_60_22_68_94_70_0,14,0.114319,355.468
gene_61_63_71_28_82_8_76_58_53_77_96_34_0_34_14_23_10_38_59_9_100_65_69_25_42_55_46_35_17_88_43_57_96,17,0.134657,355.02
gene_59_86_72_14_66_37_17_19_1_32_88_46_6_72_11_88_68_6_83_14_86_44_48_62_38_37_8_24_94_88_77_55_84,29,0.110984,352.763
gene_5_29_75_60_79_19_12_88_65_77_0_12_1_43_58_91_10_12_84_10_60_41_54_1_37_79_10_0_0_94_93_64_72,10,0.125825,351.691
gene_90_47_67_49_43_11_3_7_3_53_85_43_0_83_14_69_42_56_92_0_99_70_58_37_63_94_91_35_46_88_63_65_45,17,0.113041,351.24
gene_92_51_98_16_86_0_17_14_100_65_43_33_1_91_59_86_10_42_67_0_27_49_21_17_90_45_2_17_24_88_60_66_34,18,0.11622,350.751
gene_88_46_72_18_64_4_17_25_69_49_88_9_11_6_63_40_28_57_69_15_87_52_75_24_58_25_90_100_1_83_77_55_100,24,0.111061,348.426
gene_90_60_12_40_73_37_76_55_82_32_27_45_2_39_14_65_6_64_88_49_69_57_74_30_14_23_60_99_94_83_67_65_83,24,0.110296,346.664
gene_54_100_67_0_74_35_24_73_5_72_1_7_8_34_49_40_65_12_83_41_97_1_46_35_13_57_6_56_21_68_72_65_76,19,0.107629,344.881
gene_47_0_31_35_86_87_12_5_17_81_43_32_7_72_58_76_72_12_100_39_35_19_0_24_100_38_93_34_91_3_53_67_30,26,0.109587,344.662
gene_19_52_73_86_67_9_23_19_89_69_43_17_14_36_51_55_69_36_100_14_99_49_80_24_16_77_87_93_91_68_37_64_45,20,0.118772,344.444
