gene_13_30_93_78_65_9_92_73_50_78_12_10_6_36_32_79_54_33_59_47_63_31_72_26_99_25_11_91_70_16_89_2_35,18,0.126225,469.289
gene_45_62_52_92_68_5_32_40_46_79_12_30_2_95_18_92_40_33_37_13_50_54_58_35_20_50_84_81_61_50_93_51_37,14,0.126245,467.546
gene_12_3_76_56_76_9_22_56_48_39_43_29_2_57_13_23_41_45_54_10_40_46_78_72_9_21_9_85_2_24_84_62_29,19,0.123279,461.804
gene_16_3_77_26_82_8_46_5_46_35_70_32_2_97_13_0_48_75_19_43_96_63_77_3_98_55_87_24_11_38_90_48_37,13,0.130678,457.552
gene_13_0_60_79_61_5_45_6_63_84_20_49_0_99_10_81_100_37_21_10_30_15_77_78_47_81_81_65_7_21_91_5_8,18,0.123389,450.272
gene_29_0_10_64_74_8_48_83_80_39_20_26_4_49_18_95_47_7_24_15_69_31_74_26_95_34_12_16_73_19_92_61_11,22,0.119134,446.673
gene_39_91_72_73_76_5_31_5_17_48_67_19_0_75_13_73_36_85_19_9_70_100_74_25_41_57_83_90_65_20_72_47_34,23,0.128081,445.852
gene_17_36_76_1_65_81_43_1_97_98_30_45_3_34_18_83_83_18_32_39_19_0_70_63_36_81_92_87_33_28_75_2_23,20,0.123384,444.334
gene_71_1_36_79_68_5_32_40_46_79_28_23_11_53_9_93_45_21_60_15_57_54_26_35_12_24_98_24_92_50_99_47_82,21,0.120674,440.606
gene_39_33_77_8_70_5_81_1_51_69_8_23_8_90_11_73_68_78_64_12_66_52_73_35_43_54_98_73_78_20_69_77_34,23,0.128142,439.215
gene_39_0_60_10_74_55_81_40_2_44_43_23_0_75_19_88_41_39_21_12_82_13_51_78_46_21_90_73_0_66_89_1_34,21,0.117043,432.992
gene_51_1_74_76_69_11_36_28_44_42_27_12_3_100_10_87_25_11_51_18_69_63_77_12_49_18_86_26_40_69_34_0_47,16,0.129592,431.801
gene_13_0_60_49_64_9_51_40_2_44_43_23_0_100_18_84_27_100_21_39_35_4_77_78_45_30_96_90_4_27_89_5_34,19,0.117356,429.811
gene_45_69_1_83_69_2_57_40_53_82_26_26_2_6_10_94_45_78_19_9_100_62_49_14_40_17_98_88_40_40_93_49_10,13,0.115761,423.97
gene_55_36_93_87_65_10_46_3_47_42_13_15_2_41_35_79_26_34_30_10_58_40_40_6_51_0_83_90_39_51_100_54_12,22,0.11956,422.106
gene_70_3_76_56_68_30_79_56_17_100_20_38_2_72_6_10_45_53_44_10_25_8_49_32_67_22_84_63_3_67_36_62_35,24,0.114022,406.105
gene_34_14_79_82_65_9_33_1_23_95_91_69_6_91_4_25_69_45_21_23_20_40_72_7_95_76_95_87_35_67_82_61_12,25,0.113826,405.924
gene_30_36_79_1_67_59_39_0_97_14_67_45_0_2_4_9_37_11_61_10_30_0_77_68_14_81_28_87_3_24_90_8_52,15,0.109706,402.591
gene_41_31_5_85_76_9_53_35_73_97_80_29_3_100_10_75_68_18_21_39_58_97_40_71_49_84_19_85_7_36_95_48_10,18,0.117155,399.688
gene_13_36_10_87_76_1_31_56_50_90_80_43_2_100_21_84_68_74_30_12_65_97_70_5_42_22_83_88_65_14_100_7_38,20,0.120853,399.44
