round,generator
0,1
1,0
2,0
3,4
4,7
5,4
6,1
7,1
8,1
9,0
10,1
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,1
19,0
20,0
21,1
22,0
23,1
24,1
25,1
26,1
27,1
28,1
29,1
