round,generator
0,7
1,7
2,7
3,7
4,7
5,0
6,7
7,7
8,7
9,5
10,5
11,7
12,7
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
