round,generator
0,7
1,7
2,7
3,0
4,6
5,0
6,6
7,6
8,6
9,6
10,6
11,6
12,6
13,6
14,3
15,1
16,4
17,2
18,2
19,2
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,2
30,2
31,2
32,2
33,5
34,5
35,5
36,5
37,1
38,1
39,1
