round,generator
0,1
1,1
2,1
3,7
4,1
5,4
6,6
7,7
8,7
9,7
10,7
11,7
12,4
13,1
14,4
15,7
16,7
17,7
18,4
19,4
20,6
21,6
22,7
23,4
24,4
25,4
26,4
27,6
28,4
29,6
30,4
31,4
32,7
33,1
34,4
35,4
36,7
37,7
38,7
39,6
