round,generator
0,7
1,4
2,3
3,1
4,5
5,2
6,6
7,6
8,6
9,2
10,2
11,2
12,2
13,6
14,6
15,6
16,6
17,6
18,2
19,5
20,5
21,5
22,5
23,5
24,5
25,5
26,5
27,5
28,5
29,5
30,2
31,2
32,2
33,2
34,6
35,6
36,6
37,6
38,6
39,6
