round,generator
0,4
1,1
2,1
3,1
4,0
5,4
6,4
7,4
8,4
9,4
10,7
11,7
12,4
13,4
14,4
15,4
16,1
17,4
18,6
19,1
20,6
21,6
22,6
23,6
24,6
25,7
26,6
27,7
28,6
29,1
30,6
31,6
32,4
33,4
34,4
35,6
36,4
37,4
38,6
39,4
