round,generator
0,2
1,2
2,4
3,4
4,1
5,6
6,5
7,6
8,6
9,6
10,6
11,6
12,7
13,6
14,6
15,6
16,3
17,3
18,0
19,3
20,7
21,6
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,3
31,0
32,0
33,0
34,0
35,0
36,0
37,3
38,0
39,0
