round,generator
0,6
1,6
2,6
3,7
4,1
5,4
6,5
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,0
15,0
16,5
17,6
18,3
19,3
20,3
21,3
22,6
23,0
24,6
25,0
26,6
27,1
28,6
29,4
