round,generator
0,7
1,7
2,7
3,7
4,0
5,5
6,0
7,7
8,0
9,7
10,0
11,0
12,0
13,0
14,0
15,0
16,7
17,7
18,0
19,0
20,7
21,7
22,0
23,0
24,7
25,0
26,0
27,0
28,7
29,0
30,0
31,7
32,7
33,7
34,7
35,7
36,7
37,7
38,7
39,0
