round,generator
0,1
1,0
2,7
3,0
4,1
5,7
6,7
7,7
8,6
9,6
10,6
11,6
12,6
13,2
14,2
15,2
16,2
17,4
18,3
19,3
20,3
21,2
22,2
23,2
24,2
25,2
26,3
27,4
28,3
29,4
30,3
31,5
32,6
33,3
34,2
35,2
36,2
37,6
38,2
39,2
