round,generator
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,7
22,7
23,7
24,7
25,0
26,0
27,0
28,0
29,0
30,0
31,7
32,0
33,7
34,7
35,7
36,7
37,7
38,7
39,7
