round,generator
0,0
1,2
2,2
3,6
4,5
5,5
6,7
7,0
8,2
9,3
10,6
11,5
12,5
13,7
14,5
15,6
16,6
17,6
18,6
19,6
20,6
21,4
22,0
23,1
24,1
25,1
26,1
27,1
28,1
29,6
