round,generator
0,1
1,1
2,1
3,1
4,7
5,4
6,4
7,4
8,6
9,5
10,4
11,6
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,0
20,1
21,1
22,0
23,1
24,1
25,1
26,6
27,1
28,1
29,0
