round,generator
0,5
1,5
2,0
3,6
4,5
5,5
6,5
7,5
8,5
9,5
10,5
11,5
12,0
13,1
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,0
23,0
24,3
25,0
26,3
27,3
28,3
29,3
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,3
39,5
