round,generator
0,6
1,1
2,3
3,1
4,0
5,7
6,0
7,0
8,4
9,4
10,1
11,4
12,1
13,4
14,3
15,3
16,3
17,4
18,4
19,4
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,0
28,3
29,0
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
