round,generator
0,1
1,1
2,1
3,1
4,7
5,1
6,7
7,7
8,4
9,6
10,1
11,7
12,6
13,6
14,6
15,6
16,6
17,6
18,6
19,6
20,6
21,6
22,4
23,6
24,4
25,4
26,6
27,4
28,6
29,4
30,6
31,6
32,6
33,0
34,6
35,1
36,0
37,0
38,0
39,0
