round,generator
0,2
1,2
2,6
3,2
4,6
5,6
6,6
7,6
8,6
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,7
17,7
18,1
19,1
20,1
21,1
22,0
23,0
24,0
25,1
26,0
27,1
28,0
29,1
30,0
31,1
32,0
33,1
34,0
35,1
36,0
37,1
38,0
39,1
