round,generator
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,5
8,5
9,5
10,5
11,5
12,5
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,2
21,2
22,2
23,2
24,2
25,2
26,2
27,2
28,2
29,2
