round,generator
0,2
1,2
2,6
3,0
4,2
5,0
6,1
7,3
8,1
9,0
10,3
11,2
12,2
13,3
14,2
15,2
16,2
17,2
18,4
19,3
20,4
21,2
22,4
23,2
24,4
25,3
26,2
27,4
28,2
29,6
30,6
31,6
32,3
33,6
34,3
35,6
36,3
37,6
38,3
39,3
