round,generator
0,7
1,2
2,3
3,1
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,6
19,6
20,5
21,5
22,5
23,1
24,2
25,2
26,4
27,0
28,0
29,0
30,0
31,4
32,0
33,0
34,0
35,6
36,6
37,0
38,0
39,6
