round,generator
0,1
1,1
2,1
3,1
4,1
5,1
6,0
7,1
8,0
9,1
10,0
11,0
12,0
13,7
14,0
15,7
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
