round,generator
0,2
1,2
2,6
3,2
4,6
5,5
6,6
7,2
8,6
9,0
10,0
11,0
12,0
13,4
14,0
15,5
16,5
17,0
18,5
19,5
20,5
21,5
22,0
23,5
24,0
25,0
26,0
27,4
28,0
29,0
