round,generator
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,7
11,7
12,7
13,4
14,7
15,7
16,7
17,7
18,7
19,1
20,1
21,0
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
