round,generator
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,0
22,0
23,7
24,0
25,0
26,0
27,7
28,0
29,7
