round,generator
0,7
1,7
2,6
3,6
4,6
5,6
6,6
7,6
8,6
9,6
10,3
11,3
12,3
13,6
14,6
15,6
16,3
17,3
18,3
19,6
20,6
21,6
22,5
23,1
24,4
25,6
26,6
27,5
28,5
29,6
