round,generator
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,4
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,5
31,5
32,5
33,5
34,5
35,5
36,5
37,5
38,5
39,5
