round,generator
0,5
1,2
2,5
3,5
4,5
5,5
6,5
7,5
8,5
9,5
10,0
11,3
12,3
13,2
14,3
15,0
16,4
17,4
18,7
19,5
20,5
21,5
22,6
23,6
24,6
25,6
26,0
27,0
28,0
29,7
