round,generator
0,0
1,7
2,0
3,0
4,5
5,7
6,5
7,0
8,7
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,1
19,3
20,4
21,0
22,4
23,4
24,4
25,6
26,4
27,4
28,3
29,1
30,7
31,7
32,1
33,1
34,1
35,7
36,1
37,1
38,1
39,1
