round,generator
0,0
1,0
2,4
3,0
4,4
5,4
6,4
7,5
8,4
9,0
10,0
11,0
12,0
13,1
14,0
15,4
16,4
17,4
18,0
19,0
20,0
21,0
22,0
23,0
24,5
25,0
26,4
27,4
28,4
29,0
