round,generator
0,6
1,0
2,3
3,6
4,1
5,2
6,3
7,2
8,2
9,2
10,5
11,5
12,5
13,5
14,4
15,1
16,7
17,7
18,7
19,7
20,7
21,7
22,3
23,7
24,7
25,5
26,7
27,3
28,6
29,5
30,5
31,6
32,6
33,6
34,5
35,6
36,5
37,5
38,5
39,5
