round,generator
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,5
9,5
10,7
11,7
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,7
27,7
28,7
29,0
30,7
31,7
32,7
33,7
34,7
35,7
36,7
37,0
38,7
39,7
