round,generator
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,7
9,7
10,7
11,7
12,7
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,7
21,7
22,7
23,7
24,7
25,1
26,1
27,1
28,1
29,1
