round,generator
0,0
1,0
2,2
3,0
4,0
5,5
6,4
7,4
8,6
9,4
10,6
11,4
12,7
13,7
14,7
15,7
16,5
17,7
18,1
19,5
20,5
21,5
22,5
23,0
24,5
25,5
26,5
27,0
28,5
29,7
