round,generator
0,7
1,7
2,7
3,7
4,7
5,7
6,7
7,7
8,7
9,7
10,7
11,7
12,7
13,7
14,0
15,0
16,7
17,7
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,7
32,7
33,7
34,7
35,7
36,7
37,7
38,0
39,0
