round,generator
0,6
1,4
2,4
3,6
4,0
5,0
6,4
7,4
8,4
9,5
10,1
11,1
12,1
13,7
14,1
15,1
16,1
17,3
18,1
19,1
20,6
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
