round,generator
0,4
1,1
2,3
3,4
4,1
5,3
6,6
7,6
8,3
9,3
10,0
11,4
12,3
13,1
14,0
15,0
16,3
17,2
18,2
19,2
20,6
21,6
22,6
23,6
24,6
25,0
26,0
27,0
28,1
29,0
30,6
31,6
32,0
33,0
34,6
35,6
36,6
37,0
38,6
39,6
