round,generator
0,0
1,0
2,5
3,2
4,2
5,3
6,2
7,2
8,2
9,2
10,2
11,2
12,3
13,5
14,5
15,6
16,6
17,5
18,6
19,5
20,5
21,4
22,6
23,6
24,6
25,6
26,6
27,6
28,6
29,6
