round,generator
0,0
1,2
2,5
3,4
4,6
5,6
6,6
7,0
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,6
19,6
20,3
21,0
22,5
23,6
24,6
25,0
26,0
27,0
28,5
29,5
30,5
31,5
32,5
33,0
34,5
35,0
36,4
37,5
38,0
39,5
