round,generator
0,2
1,6
2,3
3,3
4,7
5,3
6,2
7,2
8,1
9,1
10,4
11,1
12,4
13,1
14,4
15,1
16,4
17,2
18,1
19,1
20,4
21,1
22,2
23,1
24,2
25,1
26,4
27,4
28,2
29,4
30,1
31,1
32,0
33,1
34,2
35,1
36,0
37,1
38,7
39,7
