3.0,0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.55,0.03333,0.0,1.0,0.0,0.0,0.1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.1,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.1,1.0,1.0,1.0,1.0,0.5,0.5
10.0,0.5,0.5,0.5,0.5,0.5,0.5,0.12044,1.0,0.06667,0.0,1.0,0.0,0.0,0.49,0.0,0.5,0.5,0.64444,0.91111,1.0,1.0,0.5,1.0,0.40099,0.63649,0.0,1.0,1.0,1.0,0.0,0.88889,0.88889,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.2,0.4,1.0,1.0,1.0,1.0,0.0,0.5
10.0,0.0,0.5,0.0,0.5,0.6,0.5,0.10063,0.6,0.1,0.0,1.0,0.0,1.0,0.5,0.01,0.69301,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3712,0.58921,0.0,1.0,0.94154,0.33333,0.0,0.90197,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,0.5,0.0,0.5,0.4,0.5,0.10048,0.4,0.13333,0.0,1.0,0.0,1.0,0.45,0.01,0.8206,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.11252,0.17861,0.44444,0.95093,0.90644,0.0,0.0,1.0,1.0,0.55556,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.4,0.2,1.0,1.0,0.0,1.0,0.0,1.0
10.0,0.0,0.5,0.0,0.5,0.2,0.5,0.09514,0.2,0.16667,0.0,1.0,0.0,1.0,0.43,0.01,0.90721,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31832,0.50527,0.0,1.0,0.93066,0.33333,0.0,0.92492,1.0,0.55556,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.4,1.0,1.0,1.0,1.0,0.0,0.88889
10.0,0.0,0.5,0.0,0.5,0.3,0.5,0.09296,0.3,0.2,0.0,1.0,0.0,1.0,0.42,0.01,0.90897,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.26793,0.42528,0.0,1.0,0.89366,0.66667,0.0,0.95477,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0
10.0,0.0,0.5,0.0,0.5,0.3,0.5,0.09072,0.3,0.23333,0.0,1.0,0.0,1.0,0.41,0.01,0.9279,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21437,0.34027,0.0,1.0,0.89868,0.66667,0.0,0.97054,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0
10.0,1.0,0.5,1.0,0.5,0.4,0.5,0.0972,0.4,0.26667,0.0,1.0,0.0,1.0,0.37,0.02,0.96736,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07932,0.12591,0.22222,1.0,1.0,1.0,1.0,1.0,1.0,0.77778,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.55,0.2,1.0,1.0,1.0,1.0,0.0,1.0
10.0,0.0,0.5,0.0,0.5,0.4,0.5,0.09328,0.4,0.3,0.0,1.0,0.0,1.0,0.37,0.03,0.98639,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14587,0.23154,0.11111,1.0,1.0,1.0,0.0,0.94068,1.0,0.88889,0.3,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.7,0.3,1.0,1.0,1.0,1.0,0.5,0.77778
11.0,0.5,0.5,0.5,0.5,0.5,0.5,0.08526,0.4,0.33333,0.0,1.0,0.0,0.0,0.36,0.03,0.0,0.99374,1.0,1.0,1.0,1.0,0.5,0.0,0.92115,1.0,0.22222,1.0,1.0,1.0,1.0,1.0,0.88889,0.5,0.25,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.2,1.0,0.0,1.0,1.0,1.0,0.5
6.0,0.5,0.5,0.5,0.5,0.5,0.5,0.07672,0.4,0.36667,0.0,1.0,0.0,0.0,0.32,0.03,0.0,0.98948,1.0,1.0,1.0,1.0,0.5,0.0,0.69076,1.0,0.11111,1.0,1.0,1.0,0.0,0.96909,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.1,0.0,1.0,1.0,1.0,0.5,0.5
5.0,0.5,0.5,0.5,0.5,0.5,0.5,0.07229,0.4,0.4,0.0,1.0,0.0,0.0,0.32,0.03,0.0,0.97591,1.0,1.0,1.0,1.0,0.5,1.0,0.03115,0.04153,0.22222,1.0,1.0,1.0,0.0,0.92788,1.0,0.5,0.3,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.7,0.2,1.0,0.0,1.0,1.0,0.0,0.5
10.0,0.0,0.0,0.0,0.0,0.4,0.4,0.07177,0.4,0.43333,0.0,1.0,0.0,0.0,0.33,0.03,0.0,0.97176,1.0,1.0,1.0,1.0,1.0,1.0,0.02375,0.0377,0.22222,1.0,1.0,1.0,0.0,0.94609,1.0,0.88889,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0
