6.0,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.03333,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.8,1.0,1.0,1.0,1.0,0.5,0.5
2.0,0.5,0.5,0.5,0.5,0.5,0.5,0.16717,0.2,0.06667,0.0,0.5,0.0,0.0,0.36,0.0,0.5,0.5,0.9,1.0,1.0,1.0,0.5,1.0,0.5178,0.94146,0.0,0.84476,0.73124,0.0,0.0,0.5,0.75,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.2,0.4,1.0,0.0,1.0,1.0,1.0,0.5
4.0,0.5,0.5,0.5,0.5,0.5,0.5,0.14463,0.2,0.1,0.0,0.5,0.0,0.0,0.4,0.0,0.92695,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.9696,1.0,0.0,0.71223,0.55307,0.0,0.0,0.5,1.0,0.5,0.7,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.3,0.4,1.0,0.0,1.0,1.0,1.0,0.5
4.0,0.0,0.5,0.0,0.5,0.2,0.5,0.12374,0.2,0.13333,0.0,0.5,0.0,1.0,0.24,0.0,0.93198,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.94239,1.0,0.0,0.60115,0.42974,0.0,0.0,0.5,1.0,1.0,0.7,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,0.0,1.0,1.0,1.0,1.0,1.0
3.0,0.5,0.5,0.5,0.5,0.5,0.5,0.12292,0.2,0.16667,0.0,0.5,0.0,0.0,0.24,0.0,0.94141,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.16056,0.20852,0.5,0.79678,0.6622,0.0,1.0,1.0,0.5,0.5,0.6,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.4,0.4,1.0,1.0,1.0,1.0,0.0,0.5
7.0,0.5,0.5,0.5,0.5,0.5,0.5,0.10811,0.2,0.2,0.0,0.5,0.0,0.0,0.28,0.0,0.99524,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.19868,0.28382,0.5,0.69298,0.53019,0.0,0.0,0.88869,0.75,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.5
3.0,0.0,0.0,0.0,0.0,0.2,0.2,0.10647,0.2,0.23333,0.0,0.5,0.0,0.0,0.28,0.0,0.97255,0.0,0.9,0.9,1.0,1.0,0.9,0.0,0.65536,0.85112,0.25,0.70108,0.53974,0.0,1.0,0.5,0.5,0.5,0.6,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.4,0.4,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.09352,0.2,0.26667,0.0,0.5,0.0,0.0,0.32,0.0,0.0,0.99024,1.0,0.9,1.0,1.0,0.5,0.0,0.0001,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5
4.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09133,0.2,0.3,0.0,0.5,0.0,0.0,0.28,0.0,0.98537,0.0,1.0,0.9,1.0,1.0,0.9,0.0,0.05214,0.13034,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,0.7,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.25
6.0,0.0,0.0,0.0,0.0,0.2,0.2,0.09087,0.2,0.33333,0.0,0.5,0.0,0.0,0.24,0.0,0.97494,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0208,0.03302,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0
6.0,0.0,0.5,0.0,0.5,0.2,0.5,0.09075,0.2,0.36667,0.0,0.5,0.0,1.0,0.2,0.0,0.96868,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02075,0.03294,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0
