6.0,0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.55,0.03333,0.0,1.0,0.0,0.0,0.1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.66667,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.7,1.0,1.0,1.0,1.0,0.5,0.5
6.0,0.0,0.5,0.0,0.5,0.1,0.5,0.08252,0.1,0.06667,0.0,1.0,0.0,1.0,0.4,0.0,0.5,0.5,0.64444,0.6,1.0,1.0,0.64444,1.0,0.82784,1.0,0.0,0.86374,0.72364,0.0,0.0,0.77394,1.0,0.66667,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.2,0.6,1.0,0.2,1.0,1.0,0.8,1.0
1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.08395,0.2,0.1,0.0,1.0,0.0,0.0,0.49,0.01,0.3426,0.0,0.77778,1.0,0.86667,1.0,0.5,0.0,0.94573,1.0,0.11111,0.89375,0.63173,0.16667,0.0,0.89192,0.88889,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.95642,0.0,0.35,1.0,1.0,0.5,0.5,0.85,0.3,0.33333,1.0,1.0,1.0,0.66667,0.5
4.0,0.5,0.5,0.5,0.5,0.5,0.5,0.05071,0.1,0.13333,0.0,1.0,0.0,0.0,0.52,0.02,0.71216,0.0,0.77778,1.0,0.91111,1.0,0.5,0.0,0.93546,1.0,0.11111,0.54383,0.4197,0.0,0.0,0.90064,0.77778,0.5,0.0,0.9,0.88118,0.16758,0.5,0.62841,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.04829,0.20654,1.0,0.1,0.0,1.0,1.0,1.0,0.66667,0.5
4.0,0.0,0.5,1.0,0.5,0.2,0.5,0.05149,0.2,0.16667,0.0,1.0,0.0,1.0,0.4,0.03,0.83735,0.0,1.0,1.0,0.91111,1.0,1.0,0.0,0.90008,1.0,0.11111,0.54268,0.43901,0.0,0.0,0.97114,1.0,1.0,0.95,0.9,0.85293,0.92842,0.92842,0.92842,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.05,1.0,1.0,0.04829,0.20654,1.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0
4.0,1.0,0.5,1.0,0.5,0.2,0.5,0.05839,0.2,0.2,0.0,1.0,0.0,1.0,0.37,0.04,0.90217,0.0,0.88889,1.0,0.88889,1.0,0.88889,1.0,0.97018,1.0,0.22222,0.60509,0.48689,0.0,0.0,0.94448,1.0,1.0,1.0,1.0,1.0,0.5,0.92842,0.5,1.0,1.0,0.48479,1.0,0.5,0.31424,1.0,0.0,1.0,1.0,0.48479,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4.0,1.0,0.5,1.0,0.5,0.2,0.5,0.0726,0.2,0.23333,0.0,1.0,0.0,1.0,0.34,0.07,0.9158,0.0,0.88889,1.0,1.0,1.0,0.88889,1.0,0.99701,1.0,0.11111,0.72368,0.58876,0.0,0.0,0.93497,1.0,1.0,0.7,1.0,1.0,0.5,0.92842,0.5,1.0,1.0,0.82577,1.0,0.5,0.31521,1.0,0.4,1.0,1.0,0.82577,1.0,0.9,0.2,0.33333,1.0,1.0,1.0,0.0,1.0
4.0,0.0,0.5,0.0,0.5,0.3,0.5,0.05845,0.3,0.26667,0.0,1.0,0.0,1.0,0.3,0.07,0.96967,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.81303,1.0,0.11111,0.56003,0.4486,0.0,0.0,0.93543,1.0,1.0,0.4,0.9,0.94419,0.26681,0.26681,0.26681,1.0,1.0,0.0,0.19,0.5,0.0,0.3355,1.0,1.0,1.0,0.0,0.19,0.6,0.3,0.66667,1.0,1.0,1.0,0.33333,1.0
4.0,0.0,0.5,0.0,0.5,0.3,0.5,0.05181,0.3,0.3,0.0,1.0,0.0,1.0,0.26,0.08,0.97267,0.0,0.91111,0.91111,0.82222,1.0,0.91111,1.0,0.99202,1.0,0.11111,0.64177,0.42898,0.25,0.0,0.94036,1.0,0.66667,0.4,0.9,0.97388,0.6283,0.6283,0.6283,1.0,1.0,0.0,0.19,0.64028,0.0,0.0,1.0,1.0,1.0,0.0,0.19,0.6,0.4,0.75,0.66667,0.66667,1.0,0.25,1.0
4.0,1.0,0.5,1.0,0.5,0.3,0.5,0.0544,0.3,0.33333,0.0,1.0,0.0,1.0,0.22,0.07,0.98351,0.0,0.86667,0.91111,0.77778,1.0,0.86667,0.0,0.98586,1.0,0.11111,0.69133,0.41931,0.25,0.0,0.94905,1.0,0.77778,0.45,1.0,1.0,0.5,0.6283,0.5,1.0,1.0,0.0,0.19,0.64028,0.0,0.0,1.0,1.0,1.0,0.0,0.19,0.55,0.3,0.5,1.0,0.5,1.0,0.5,1.0
