7.0,0.0,68.23746490478516,0.0,77.97686004638672,0.0,77.7094497680664,0.0,68.84171295166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2370376586914,0.0,0.0,0.0,0.0,0.0,0.0,28.57115936279297,77.73383331298828,47.49932861328125,0.0,0.0,0.0
1.0,0.0,154.0594482421875,0.0,0.0,0.0,0.0,0.0,160.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.065643310546875,0.0,0.0,0.0
4.0,0.0,155.3335418701172,0.0,0.0,0.0,0.0,0.0,164.88595581054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.818359375,0.0,0.0,0.0
4.0,0.0,154.3494415283203,0.0,0.0,0.0,0.0,0.0,163.96420288085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.53384017944336,0.0,0.0,0.0
4.0,0.0,144.62010192871094,0.0,0.0,0.0,0.0,0.0,155.1314697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417388916015625,0.0,0.0,0.0
4.0,0.0,146.9641876220703,0.0,0.0,0.0,0.0,0.0,157.10491943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05000305175781,0.0,0.0,0.0
4.0,0.0,157.14688110351562,0.0,0.0,0.0,0.0,0.0,166.32650756835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.480316162109375,0.0,0.0,0.0
4.0,0.0,156.5824737548828,0.0,0.0,0.0,0.0,0.0,164.93772888183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79111862182617,0.0,0.0,0.0
4.0,0.0,158.13954162597656,0.0,0.0,0.0,0.0,0.0,167.1732177734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.48222351074219,0.0,0.0,0.0
4.0,0.0,158.2626495361328,0.0,0.0,0.0,0.0,0.0,167.31442260742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.507423400878906,0.0,0.0,0.0
