round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,101.6,101.6,99.0,105.5,99.0,99.0,99.0,101.6,108.1,81.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.25,0.0,0.0,0.0,0.1,0.35,0.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.6,2.6,0.0,6.5,0.0,0.0,0.0,2.6,9.1,1.9000000000000001
2,0.2,0.5,1.3,0.95,1.6,108.00209923717757,100.54919923717758,97.96194218608855,110.81828481381112,97.96194218608855,97.96194218608855,97.96194218608855,100.54919923717758,113.40554186490014,66.16280158084916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.05,34.65427602127873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65427602127873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96194218608853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.69277677406404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96194218608853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96194218608853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.96194218608853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65427602127873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38511060925424,0.0,9.347823215898826,1.894923215898826,0.0,11.125508039747066,0.0,0.0,0.0,1.894923215898826,13.020431255645892,2.162801580849142
3,0.2,0.5,1.3,0.95,1.6,114.92507563499376,99.34007432723966,96.90731279042788,114.87330388958765,96.90731279042788,96.90731279042788,96.90731279042788,99.34007432723966,115.58583258529737,53.40623050457573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.05,49.19519363912569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.752788205378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70731279042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41449169958695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70731279042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70731279042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70731279042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.752788205378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.45996711453708,0.0,14.52988199586807,1.3872861218616475,0.0,13.2588121900007,0.0,0.0,0.0,1.3872861218616475,12.925865470760268,2.2062305045757236
4,0.2,0.5,1.3,0.95,1.6,127.36342491223141,98.15524675759202,95.85608893392217,113.70742295185283,95.85608893392217,95.85608893392217,95.85608893392217,98.15524675759202,114.11042092406221,43.086279893896204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,62.61618776656274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.168798186789935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89608893392216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.047801905448274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89608893392216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89608893392216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.89608893392216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.168798186789935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.67138472445937,0.0,23.78723714566867,1.0264485708020838,0.0,9.699621046404559,0.0,0.0,0.0,1.0264485708020838,9.479036199602836,2.1262798938961947
5,0.2,0.5,1.3,0.95,1.6,127.4524870964259,97.01287250580813,94.81720833299195,111.9047014297935,94.81720833299195,94.81720833299195,94.81720833299195,97.01287250580813,112.26410848838253,42.522631145918425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.31033190701262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.47780634971697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04920833299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96569584866434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04920833299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04920833299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04920833299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.47780634971697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47187601398728,0.0,17.374155189413262,0.767066156091159,0.0,7.171005581129148,0.0,0.0,0.0,0.767066156091159,7.02423247439525,9.754631145918417
6,0.2,0.5,1.3,0.95,1.6,126.54678088413263,96.02088371835401,104.37121552771251,110.6310956011836,93.86812563467066,93.86812563467066,93.86812563467066,96.02088371835401,110.9769115966745,34.41345919123372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,86.44629827947004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.193263419775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65372563467065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.68459941140341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65372563467065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65372563467065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65372563467065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.193263419775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.14759639741669,0.0,13.886082604662576,0.6132202985790053,10.503089893041851,5.732096189780183,0.0,0.0,0.0,0.6132202985790053,5.614915199257793,8.199059191233713
7,0.2,0.5,1.3,0.95,1.6,124.432650878536,94.94559156114695,113.98235071725041,109.08544306507335,92.84990337379041,92.84990337379041,92.84990337379041,94.94559156114695,109.43984068050382,27.276483520044764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,93.20009841033364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51119564450468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88516432768594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82970892271783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8783833737904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8783833737904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8783833737904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.51119564450468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.26264494026765,0.0,10.261032468202337,0.4628759166422569,16.125666389564458,4.284214142355512,0.0,0.0,0.0,0.4628759166422569,4.205675740236162,6.304963520044753
8,0.2,0.5,1.3,0.95,1.6,122.25870242143101,93.88944780099385,114.8342319291994,107.58638253091415,91.84642935637771,91.84642935637771,91.84642935637771,93.88944780099385,107.95152323296527,26.565966587670218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.87292122330308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76154271862109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38925055323028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59522895775841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0692133563777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0692133563777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0692133563777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76154271862109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.01243435444475,0.0,7.608565198127922,0.3506890823727578,11.667765375969115,3.213937573155732,0.0,0.0,0.0,0.3506890823727578,3.1618728785205166,9.788750587670208
9,0.2,0.5,1.3,0.95,1.6,120.72971806303667,92.93482776827216,114.29766665175873,106.38993365664061,97.48489551486878,90.92310176771423,90.92310176771423,92.93482776827216,106.7566858387114,21.451178119112043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,101.25084851535956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23347586772877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.60279084192403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4075908807879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.50132896771423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.50132896771423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.50132896771423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23347586772877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.81546113792218,0.0,6.0570967476770905,0.2795791005433767,9.273103009834683,2.560569975852717,6.561793747154543,0.0,0.0,0.2795791005433767,2.5194519007892096,8.029405319112037
