round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,114.75,114.75,112.4,104.0,118.29999999999998,96.2,99.75,86.5,97.15,109.19999999999999,0.05,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.4,0.2,0.0,0.05,0.25,0.35,0.0,0.05,0.0,0.0,0.0,0.3,0.15,0.0,0.2,0.25,0.0,0.1,0.05,0.0,0.05,0.2,0.15,0.3,0.15,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.1,0.0,0.1,0.15,0.1,0.2,0.15,0.2,0.0,0.15,0.15,0.1,0.15,0.1,0.0,0.0,0.25,0.0,0.2,0.0,0.4,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.1,0.25,0.0,0.0,0.0,0.15,0.3,0.3,0.0,0.0,0.05,0.1,0.1,0.0,0.15,0.0,0.15,0.1,0.2,0.1,0.05,0.05,0.25,0.0,0.0,0.1,0.9500000000000001,0.0,0.0,0.0,9.1,0.0,0.0,0.0,10.4,5.2,0.0,0.9500000000000001,6.5,9.1,0.0,1.3,0.0,0.0,0.0,7.800000000000001,3.9000000000000004,0.0,3.8000000000000003,6.5,0.0,2.6,1.3,0.0,1.3,5.2,3.9000000000000004,7.800000000000001,3.9000000000000004,1.9000000000000001,7.800000000000001,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,5.2,0.0,0.0,1.9000000000000001,0.0,2.6,3.9000000000000004,2.6,5.2,3.9000000000000004,5.2,0.0,3.9000000000000004,3.9000000000000004,1.9000000000000001,3.9000000000000004,2.6,0.0,0.0,6.5,0.0,5.2,0.0,10.4,0.0,2.8499999999999996,0.0,0.0,0.0,0.0,5.2,7.800000000000001,0.0,2.6,6.5,0.0,0.0,0.0,3.9000000000000004,7.800000000000001,7.800000000000001,0.0,0.0,1.3,2.6,2.6,0.0,2.8499999999999996,0.0,3.9000000000000004,2.6,5.2,2.6,1.3,1.3,6.5,0.0,0.0,1.9000000000000001
2,0.2,0.5,1.3,0.95,1.6,127.97199052706554,116.40910009496679,108.84063257359927,97.91839629629632,131.45663456790123,100.08522901234568,106.74888397435899,98.46496604938272,107.54255650522319,116.38483333333335,0.05,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.25,0.1,0.05,0.0,0.0,0.2,0.15,0.15,0.0,0.15,0.2,0.1,0.0,0.2,0.05,0.15,0.0,0.0,0.15,0.3,0.0,0.15,0.0,0.45,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0.05,0.15,0.35,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.2,0.05,0.4,0.25,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.2,0.5,0.05,0.0,0.0,0.0,0.5,0.35,0.05,0.0,0.05,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.25,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.05,1.8842275641025643,0.0,2.9835000000000003,2.9835000000000003,10.590166666666667,2.9835000000000003,5.9670000000000005,0.0,16.152083333333334,7.330166666666667,1.4917500000000001,0.7941025641025642,5.4333333333333345,13.573666666666668,4.475250000000001,5.561916666666668,0.0,4.475250000000001,5.9670000000000005,9.5035,3.2251851851851856,5.844800000000001,4.210288129154796,9.75890864197531,0.0,2.1501234567901237,5.458661728395063,8.7672,1.0750617283950619,8.683846913580247,3.1007407407407412,18.369481481481486,12.56474074074074,2.4986172839506176,6.2014814814814825,0.0,0.0,0.0,0.0,4.056,12.539992592592592,4.41679012345679,0.0,0.0,2.737677160493827,4.6137,12.973695061728392,6.388392592592592,3.7462950617283948,4.41679012345679,4.235785185185186,3.9802469135802476,0.0,2.985185185185186,4.235785185185186,5.109920987654322,4.235785185185186,11.994923456790126,6.253,0.0,6.3597129629629645,0.0,4.050370370370371,0.0,13.287740740740743,0.0,3.16753952991453,0.0,5.187000000000001,12.967500000000001,1.1245,3.7886419753086424,5.682962962962964,0.0,13.139320987654322,12.607302469135803,1.1245,0.0,1.1245,2.841481481481482,21.15391851851852,5.9985185185185195,0.0,0.0,6.051553086419754,1.9995061728395063,4.5254061728395065,0.0,4.037616381766382,0.0,8.856177777777777,9.216518518518518,9.915437037037037,2.1185185185185187,6.737659259259259,1.0592592592592593,5.296296296296298,2.8392,0.0,2.585548148148148
3,0.2,0.5,1.3,0.95,1.6,133.1725093701137,128.98572272880034,127.18057219350405,112.85940394574205,127.36338938190858,99.95661063508041,111.4110951501986,98.89412863393657,107.07424985927753,128.43387597359072,0.05,0.05,0.05,0.05,0.15,0.05,0.1,0.05,0.3,0.15,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.15,0.05,0.4,0.0,0.0,0.0,0.15,0.0,0.25,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.35,0.0,0.0,0.0,0.1,0.0,0.35,0.0,0.2,0.0,0.0,0.2,0.1,0.05,0.0,0.1,0.0,0.45,0.0,0.1,0.15,0.0,0.15,0.0,0.3,0.1,0.0,0.05,0.1,0.15,0.0,0.15,0.35,0.05,0.0,0.35,0.0,0.0,0.0,0.1,0.3,0.1,0.05,0.05,0.1,0.15,0.1,0.05,0.05,0.05,0.15,0.2,0.15,0.1,0.1,0.0,0.25,0.0,0.0,0.05,2.7662562544495874,1.663635876851852,4.1175302016250965,4.1175302016250965,13.708543749597638,4.1175302016250965,8.235060403250193,1.663635876851852,23.275113123637183,11.02408298062528,1.1700012724789677,0.6222913047585765,10.311055816444323,25.774083758370026,3.510003817436903,4.361560339738113,0.0,3.510003817436903,4.680005089915871,16.529251486172605,2.4697149871482535,8.726814472815558,4.259207339040362,18.7971397847353,0.0,1.6464766580988357,4.184760680883307,10.96782937403815,0.8232383290494178,13.729116785315513,2.347115003689575,26.630951896716887,19.691885173586,1.891070031906737,4.69423000737915,0.0,0.0,0.0,0.0,5.614988427310108,22.261540740904522,3.631433629814366,0.0,0.0,4.747192342584027,3.7877058864323687,22.61625096226172,5.248712479982355,9.914030441248837,3.631433629814366,3.364585387453729,8.366348282766486,2.6022159543209877,3.6725452577538764,3.364585387453729,5.959983261833383,3.364585387453729,21.236114836389476,4.965740534301733,2.6022159543209877,9.28469149864218,0.0,7.42485382818721,0.0,19.027410985007087,2.7754709833333338,2.550867907458573,1.3877354916666669,6.953174311966,14.607464796581665,0.9347285003033042,6.977800533447839,13.666812196776696,1.2800445586419755,10.916118431793997,19.425494984519347,0.9347285003033042,0.0,0.9347285003033042,4.913339260425385,25.716383001825346,7.706395139312799,1.3980532345679015,1.3980532345679015,7.753746222245617,5.830922593762703,6.5024985132349595,1.3980532345679015,4.328219528855176,1.3980532345679015,11.65749272321821,13.460051592315942,12.50895844895544,4.728937118141128,8.441558438410414,0.8514657257372304,11.82234279535282,2.2820435230032587,0.0,3.183929418456887
4,0.2,0.5,1.3,0.95,1.6,140.75631264517588,136.11267099190758,136.4492599296105,119.49048841518756,141.8723641522199,102.40438853517097,120.13718499291306,107.63285894175931,113.1085392517416,125.0485618052431,0.05,0.0,0.0,0.0,0.35,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.15,0.35,0.0,0.15,0.0,0.15,0.0,0.2,0.0,0.15,0.05,0.35,0.0,0.05,0.0,0.2,0.0,0.2,0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.05,0.3,0.2,0.15,0.0,0.15,0.0,0.0,0.0,0.1,0.1,0.1,0.4,0.15,0.0,0.15,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.15,0.2,0.0,0.1,0.3,0.05,0.0,0.5,0.0,0.0,0.0,0.05,0.45,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.05,0.0,0.15,0.25,0.2,0.1,0.05,0.0,0.2,0.0,0.0,0.05,3.4604517045374816,1.3205327372851239,3.267924992085673,3.267924992085673,22.996873162585587,3.267924992085673,13.460820471417257,1.3205327372851239,32.32068585606031,8.748524377084104,0.9580919048949726,0.5100976899117388,13.47982853574769,32.85437546345514,2.874275714684918,8.60274731888209,0.0,7.904718901108131,3.8323676195798906,20.25047678901334,2.078751177738108,12.301120263646805,4.79251539758931,27.395383286656212,0.0,3.0391815570076246,3.51768129694382,15.837643860627544,0.692917059246036,18.16769828069375,1.9570982340831997,38.375845410609145,29.649198068255522,1.5770007353434592,3.9141964681663994,0.0,0.0,0.0,0.0,4.688473455885131,25.330349018852502,2.773738854756415,0.0,0.0,4.844680168600454,4.556164387644659,27.259451809021485,10.636827272713123,12.561165864652457,2.773738854756415,6.518533595226522,6.511852616524024,2.0242637398480485,2.8596257225449695,5.219097656970476,6.5372612317828205,5.219097656970476,26.918192326478064,7.761967453955335,2.0242637398480485,11.725932529782773,0.0,5.902443707694751,0.0,29.609093703157047,2.206255454010251,2.0278746583395884,1.1031277270051254,9.872052083109722,17.40466992443002,0.7284200399869026,8.017979027422921,18.380039885634368,2.2841038033517584,8.509846044673436,28.008652032105182,0.7284200399869026,0.0,0.7284200399869026,5.121052401668957,32.49766685637262,5.987754628468902,1.0859217905740273,1.0859217905740273,14.37246618874922,4.529735720829031,10.618097894949457,1.0859217905740273,4.3789632751509435,1.0859217905740273,14.541017583700796,19.353749763282476,16.907123812181098,7.206152621176296,8.571835044632351,0.6964658408236186,16.34574116528406,1.865894325968176,0.0,3.823742191289279
5,0.2,0.5,1.3,0.95,1.6,128.56933956969957,141.03322408476402,157.85893113920926,123.23167212644469,155.92236228575132,103.59814295243345,135.07959852236047,103.191774364966,119.90692547497241,129.386801190003,0.05,0.0,0.0,0.0,0.35,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.3,-0.45,0.1,0.05,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.45,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.1,0.05,0.0,0.15,0.0,0.45,0.0,0.05,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.15,0.25,0.05,0.0,0.0,0.0,0.25,0.6,0.05,0.0,0.05,0.0,0.45,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.05,0.0,0.0,0.3,0.25,0.05,0.0,0.05,0.25,0.05,0.0,0.05,4.1047027135338325,1.0561103155861193,2.6135454597692416,2.6135454597692416,31.20070213315338,2.6135454597692416,18.08472598058116,1.0561103155861193,40.48731951650241,6.996665911162748,0.7656259082394518,0.4076075639286897,17.84959229735101,43.94871450419211,2.2968777247183554,6.874576263437134,0.0,6.316797491745243,3.062503632957807,26.798985477129765,-15.721093300037722,13.460913881488585,22.555335220355246,29.173792632619406,0.0,2.449240853271966,2.834761835744109,16.310663400809176,0.5584997091677917,18.189395210731455,1.5665275075794909,44.69817480660372,36.15960438870594,1.2622863499128107,3.1330550151589818,0.0,0.0,0.0,0.0,8.413008380635581,31.861059349163703,2.2804616716826303,0.0,0.0,6.673359681965252,3.740892006971484,37.133160568496116,8.737130093267254,17.689879256945964,2.2804616716826303,5.135445082273147,10.456928741277203,4.2573058929944745,3.5853906629634267,4.112162251370674,8.068951113083832,4.112162251370674,33.18616862813536,6.11414285820512,2.926048842037252,15.719011535008672,0.0,4.76754247177663,0.0,36.4123781951412,1.7821990059668942,1.6379094152541385,0.8910995029834471,12.66032393563707,21.869026672166896,1.9905448913700954,6.504374851226195,14.91223524711422,1.8535760675846469,13.902869208036037,39.519269665651024,1.9905448913700954,0.0,1.9905448913700954,4.154020720866828,39.21693376448002,4.787534222562847,0.8682479596445278,0.8682479596445278,18.843403117332002,3.6217566466915145,15.841662028423583,0.8682479596445278,4.575711674186172,0.8682479596445278,11.162582118088874,24.61311803040804,21.107522201497947,7.158118489758508,6.579554958875429,2.1597119375903544,20.67667155112059,3.0575569727948366,0.0,4.122940343945325
6,0.2,0.5,1.3,0.95,1.6,154.36062019492186,152.76757745288822,128.76033032321794,136.89043396446257,157.77768369628606,105.71952888111447,145.25176924628073,104.99435775618119,106.67777217279195,135.8353533022165,0.65,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.05,0.35,0.0,0.05,0.0,0.15,0.0,0.2,0.0,0.55,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,-0.25,0.0,0.3,0.0,0.15,0.05,0.1,0.0,0.0,0.15,0.1,0.05,0.0,0.15,0.0,0.45,0.0,0.1,0.1,0.0,-0.25,0.0,0.2,0.0,0.25,0.0,0.1,0.1,0.0,0.0,0.35,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.3,0.2,0.1,0.0,0.05,0.25,0.05,0.0,0.05,32.38965243304164,0.7924598443630675,-11.475567043090251,1.9589606337726562,23.38652233936015,1.9589606337726562,13.560571676666553,0.7924598443630675,30.348316201829643,5.239882494441187,0.610175314991396,0.3247950051818693,21.558679191295745,53.35892794502121,1.830525944974188,5.478751371902092,0.0,5.03429504902164,2.440701259965584,32.35772341526449,-13.463269322649507,19.569564701127284,20.734829326004693,38.994389428239515,0.0,4.120112024219167,2.392869216075965,19.921735341525046,0.4720707443447264,23.565984716552215,1.2457210219183128,53.16118506004673,38.36210748985471,1.0037697512794297,2.4914420438366256,0.0,0.0,0.0,0.0,11.495118260736225,32.24494971212894,1.8755697574610908,-11.637651817080256,0.0,26.005679131439148,3.072641550357037,36.57375117767283,9.206325496093328,18.580808204729216,1.8755697574610908,4.047348323910994,12.280142362205805,6.047423690980704,4.172764974459876,3.2412229990422974,9.310469254466582,3.2412229990422974,38.26779839035879,4.817972076282985,4.9989440530438545,16.571135503265026,0.0,-6.122086677295901,0.0,37.277185999985434,1.4807819980772228,17.85855991209548,0.7403909990386114,14.031967246600995,21.68398000810195,1.5268598293865918,4.995468418938168,20.83894106774152,1.4220799074904287,10.66508114189428,47.762483828871844,1.5268598293865918,0.0,1.5268598293865918,3.1910377356328743,44.08272708181734,3.8582483967146617,0.6997729411684173,0.6997729411684173,21.425115557563018,2.9188863282978605,19.00518467372678,0.6997729411684173,8.244676609652181,0.6997729411684173,8.890920297111098,29.69574390684951,23.539482153638545,9.06536838303104,5.240508538190906,3.402041891149988,24.878349761614203,4.117179694612281,0.0,4.512939919814192
7,0.2,0.5,1.3,0.95,1.6,156.05672603913007,162.49137552436218,156.3043011758294,124.37889174358374,163.79194888822155,108.26505059083401,141.92654204203293,97.62967403924665,119.92700120154691,134.92631967700612,0.2,0.0,0.0,0.0,0.3,0.0,0.15,0.0,0.35,0.0,0.0,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.55,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.55,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.35,0.0,0.2,0.05,0.0,0.0,0.05,0.0,0.0,0.7,0.0,0.2,0.0,0.05,0.15,0.0,0.0,0.0,0.3,0.0,0.15,0.0,0.2,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.15,0.0,0.0,0.25,0.15,0.1,-0.05,0.05,0.2,0.05,0.0,0.15,34.11099151412563,0.6845151056851937,-10.092597982642712,1.6943124224370925,32.26690768145746,1.6943124224370925,17.74317916710124,0.6845151056851937,40.293756560810024,4.5365305977229955,0.502210328655612,11.87798346063111,21.719345331617397,55.83934450863005,1.5066309859668359,4.509516429925664,0.0,4.143261854688732,2.008841314622448,34.580596820649156,-9.370552264939409,13.998987743013068,39.58230473130402,27.872555171339112,0.0,2.9478372335636447,-9.863852199510209,14.239911149279667,0.33547525076265794,16.839532494530996,1.0376961969955738,63.90459087931872,42.66668075002971,2.1366913429245082,2.0753923939911476,0.0,0.0,0.0,0.0,13.144630152400325,33.842971578217345,1.490711823388383,-9.344334120739964,0.0,26.76502679653501,2.4429021053011866,43.438195007867904,7.319323886080662,22.978438670110318,3.541821711440102,3.232510468144654,9.807357476740464,6.203924083898235,3.3325900788042646,2.5887101904899086,21.49635600107616,2.5887101904899086,36.05919092889191,3.84792413595436,5.366594528982414,19.263015154057648,0.0,-5.0977039891432145,0.0,41.92102435289114,1.215445708151306,18.864615210792635,0.607722854075653,19.06829905876143,25.349575642152807,1.2176792172443238,3.9842923080508714,24.808490948651134,1.1341337803650549,8.50550999974122,46.27941871446413,1.2176792172443238,7.9795711894697705,1.2176792172443238,2.5451532669697676,44.04894918279747,2.8908238364759544,0.5239212964374101,0.5239212964374101,22.94740247759193,2.1860909705126086,19.753248653894264,0.5239212964374101,9.205066993281346,0.5239212964374101,7.199734663831219,32.88059289105844,24.362750126417385,10.873823142646238,4.2438240095569055,4.521651005402209,27.21324679415288,5.100735774637636,0.0,7.526443165720142
8,0.2,0.5,1.3,0.95,1.6,151.24297940652428,174.67811811228754,148.1630582830451,135.41216094582006,163.5813732337343,97.7185169740853,159.73003516684264,118.01501910080493,125.99629497378649,132.71861769905698,0.05,0.0,0.0,0.0,0.35,0.0,0.2,0.0,0.4,0.0,0.0,0.25,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.15,0.25,0.25,0.0,0.05,0.0,0.15,0.0,0.15,0.0,0.65,0.2,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.2,0.05,0.05,0.0,0.0,0.0,0.1,0.35,0.05,0.4,0.05,0.0,0.05,0.0,-0.3,0.0,0.1,0.0,0.45,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.0,0.0,0.0,0.3,0.0,0.25,0.0,0.1,0.0,0.0,0.35,0.15,0.15,-0.1,0.05,0.0,0.05,0.0,0.15,28.485574562787928,0.5431695488940113,-7.951145519102498,1.3442754111698663,39.80352168464894,1.3442754111698663,22.193725538590652,0.5431695488940113,48.20115950296227,3.598935833745514,0.40900673027404766,17.387741143911473,21.913471635379675,62.373904092021924,1.2270201908221425,3.672700003436176,0.0,3.3741970328196156,1.6360269210961906,38.72404299674369,-8.23914108158179,18.23558122427771,42.64864575387008,34.34433649168858,0.0,4.587935964465754,-9.254412173426543,18.451490414828854,0.2923274442426035,20.7104614439475,0.7813848676698907,69.10169003867385,38.56511295083442,2.79132227222889,1.5627697353397814,1.6169255926665889,0.0,1.6169255926665889,0.0,9.889006353924668,37.861690425394386,1.199204466008855,-7.471823150350956,0.0,24.592182263392022,1.9646794605199203,51.965384117820534,5.886602645955582,26.995295799950874,4.977797364475881,3.989307415645163,7.832942623044379,4.954798357074156,2.661729470384971,4.88256252375987,24.36768927119267,3.475116866079028,40.05888699657729,4.480799992184357,4.286057963973548,16.86257495660124,0.0,-5.062007028606479,0.0,36.36931651009952,0.9469291095500414,27.93250937267844,0.4734645547750207,16.712315079041222,21.605607098183622,0.929581490587435,3.04606715921652,18.924237897233407,0.8660036513329388,6.493710475295806,35.306461854420355,0.929581490587435,24.62973369474013,0.929581490587435,1.9463011764798068,47.72063429219652,2.410124690036313,0.4370082210443575,0.4370082210443575,28.5339468978947,1.8230607457822714,24.303394161233342,0.4370082210443575,9.971572743721525,0.4370082210443575,5.665149746949455,38.14438121822442,24.427543165668943,13.816365335948536,3.3391269524814926,5.310643560881657,21.40751979327974,5.766324398503479,0.0,9.766183246538397
9,0.2,0.5,1.3,0.95,1.6,135.51217256442743,176.21345624542465,162.21579279293397,132.3098801447654,168.46070793109917,113.56476787368513,160.6461512016888,112.43063184386057,134.85880507927303,150.12610349740552,0.05,0.0,0.0,0.0,0.35,0.0,0.2,0.0,0.4,0.0,0.0,0.25,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.25,-0.45,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.55,0.3,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.25,0.05,0.0,0.0,0.05,0.05,0.0,0.5,0.0,0.3,0.0,0.1,0.15,0.0,-0.2,0.0,0.25,0.0,0.15,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.35,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.5,0.1,0.15,0.0,0.05,0.0,0.05,0.0,0.15,23.530287660234254,0.42166232035118434,-6.173024568905013,1.0430394418766276,44.65622417475795,1.0430394418766276,25.091123337937038,0.42166232035118434,53.13987672062585,2.791380012995624,0.33459230880264645,22.511379515162922,24.735961200677195,66.9070080704037,1.0037769264079395,3.0045817601800326,0.0,2.7601672852378507,1.3383692352105858,43.023878528455896,-25.22859462492665,14.000665005968287,65.28029108695078,28.288794534541214,0.0,3.5227449879859556,-6.6960926785608414,14.163721873541787,0.22386727243073234,15.896076460486805,0.6419588214085842,67.37004950874478,31.70182713037049,2.294210951537172,1.2839176428171684,4.850835273953418,0.0,3.090477181657757,0.0,27.49167036426126,42.57583218319835,0.9432612865676412,-5.899110213403914,0.0,22.490982102946457,1.5466066136314813,53.68396749508058,4.63370086625269,31.892730650963365,6.046069196853751,3.0014373984712055,5.891281792841136,4.992476729396603,3.273884758509185,3.6708152883276477,27.579130007234305,2.614706748359623,37.71852871678048,3.3703375515674128,5.7603746693254,20.34855775010584,0.0,-5.107461339342626,0.0,40.838518862195244,0.7938498889960198,28.80030480797801,0.3969249444980099,20.220478111396613,22.246710911534773,0.8023808791789785,2.623121486287266,16.35496825864409,0.7472251252486095,5.604350057947298,50.45215983309709,0.8023808791789785,29.236178890487103,0.8023808791789785,1.675391580353744,51.651455699512624,1.9458666509355582,0.35286429493962146,0.35286429493962146,32.877929996374476,1.4719722385043033,26.184194181820292,0.35286429493962146,10.448991857899472,0.35286429493962146,4.432491688441597,47.08439587856586,22.55522741360671,15.981080167709262,2.6124200793249743,5.878075028225885,16.74379362989512,6.234632670114079,0.0,11.419914678198618
