0.5,0.5,0.5,0.5,0.5,0.5,0.23959,1.0,0.56667,0.0,0.5,0.0,0.0,0.4,0.04,0.88332,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.92128,1.0,0.25,1.0,1.0,1.0,0.0,0.65983,0.75,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.2,0.6,1.0,0.5,1.0,1.0,0.5,0.5
1.0,1.0,1.0,1.0,1.0,1.0,0.30638,1.0,0.66667,0.0,0.5,0.0,0.0,0.4,0.04,0.9951,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89777,1.0,0.25,1.0,1.0,1.0,0.0,0.65937,0.75,0.5,0.5,0.8,0.80633,1.0,0.5,0.51813,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.6,1.0,0.5,1.0,1.0,0.0,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.20296,0.7,0.06667,0.0,0.5,0.0,0.0,0.32,0.0,0.5,0.5,0.9,0.9,1.0,1.0,0.5,1.0,0.71725,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.2,0.4,1.0,1.0,1.0,1.0,0.0,0.5
0.0,0.0,0.0,0.0,0.4,0.4,0.15517,0.4,0.13333,0.0,0.5,0.0,0.0,0.32,0.0,0.98311,0.0,1.0,1.0,1.0,1.0,0.9,1.0,0.82771,1.0,0.25,0.85156,0.63119,0.5,0.0,0.73238,0.75,0.75,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.2,0.4,0.5,1.0,1.0,1.0,0.5,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.03333,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.8,1.0,1.0,1.0,1.0,0.5,0.5
0.0,1.0,0.0,0.0,0.6,0.6,0.18321,0.4,0.53333,0.0,0.5,0.0,0.0,0.52,0.04,0.98014,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.84587,1.0,0.25,0.9759,0.82953,0.5,0.0,0.97284,0.75,0.75,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.98154,1.0,0.2,0.6,1.0,0.5,1.0,1.0,0.5,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.12376,0.4,0.36667,0.0,0.5,0.0,0.0,0.64,0.08,0.0,0.94378,1.0,1.0,0.4,1.0,0.5,1.0,0.89432,1.0,0.25,0.60363,0.47343,0.0,0.0,0.98861,1.0,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.2092,0.0,0.7,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,1.0,0.0,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.03333,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.8,1.0,1.0,1.0,1.0,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.16702,0.2,0.1,0.0,0.5,0.0,0.0,0.28,0.0,0.93048,0.0,0.9,0.9,1.0,1.0,0.5,0.0,0.05693,0.08133,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.5
0.0,0.5,0.0,0.5,0.2,0.5,0.16699,0.2,0.13333,0.0,0.5,0.0,1.0,0.28,0.0,0.94877,0.0,1.0,0.9,1.0,1.0,1.0,0.0,0.05691,0.0813,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.5
0.0,0.0,0.0,0.0,0.2,0.2,0.15007,0.2,0.23333,0.0,0.5,0.0,0.0,0.28,0.0,0.0,0.99847,1.0,0.9,1.0,1.0,1.0,0.0,0.04596,0.06566,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.5
0.0,0.5,0.0,0.5,0.2,0.5,0.14624,0.2,0.26667,0.0,0.5,0.0,1.0,0.24,0.0,0.99438,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04364,0.06235,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.25
0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.03333,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.8,1.0,1.0,1.0,1.0,0.5,0.5
0.0,0.0,0.0,0.0,0.4,0.2,0.26749,0.8,0.56667,0.0,0.5,0.0,0.0,0.24,0.12,0.0,0.99725,1.0,1.0,1.0,1.0,0.9,0.0,0.98669,1.0,0.25,1.0,1.0,1.0,0.0,0.65961,0.75,0.25,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.09711,0.2,0.4,0.5,1.0,0.0,1.0,0.5,1.0
0.5,0.5,0.5,0.5,0.5,0.5,0.00089,0.4,0.6,0.0,0.5,0.0,0.0,0.12,0.08,0.99857,0.0,1.0,0.8,0.9,1.0,0.5,1.0,0.7806,1.0,0.25,0.00682,0.00228,0.5,0.0,0.66667,0.75,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.8,0.4,0.5,1.0,1.0,1.0,0.0,0.5
0.0,0.0,0.0,0.0,0.4,0.4,0.00085,0.4,0.66667,0.0,0.5,0.0,0.0,0.12,0.08,0.99909,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.7806,1.0,0.25,0.00646,0.00216,0.5,0.0,0.66667,0.5,1.0,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.7,0.4,0.5,0.0,1.0,1.0,0.0,0.0
0.5,0.5,0.5,0.5,0.5,0.5,0.18148,0.4,0.5,0.0,0.5,0.0,0.0,0.52,0.0,0.97585,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.88289,1.0,0.25,0.90777,0.68897,0.5,0.0,0.97021,0.75,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.2,0.4,0.5,0.0,1.0,1.0,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.03333,0.0,0.5,0.0,0.0,0.2,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.75,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.8,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.2,0.8,1.0,1.0,1.0,1.0,0.5,0.5
