round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,95.3,101.0,101.7,90.8,105.5,110.7,100.4,101.1,97.8,99.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.05,0.1,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.8,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.1,0.7,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.399999999999999,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,15.200000000000001,0.0,0.0,0.0,2.6,2.6,0.0,0.0,3.9000000000000004,1.3,2.6,9.5,0.0,0.0,0.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,0.0,0.0,15.200000000000001,1.3,0.0,0.0,0.0,1.3,0.0,0.0,3.9000000000000004,0.0,2.6,13.299999999999997,0.0,0.0,0.0,1.3,0.0,1.3,1.3,0.0,0.0,1.3,15.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,0.2,0.5,1.3,0.95,1.6,93.97020741552876,88.46316236419815,106.68397442938306,84.70613840326922,104.83895993222367,110.17344054619757,104.55512479816608,116.31909446825478,98.50419594338683,97.90925246685939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.998386424798163,0.0,0.0,0.0,0.0,8.111440247184293,0.0,0.0,0.0,0.0,0.0,21.40167726502542,0.0,0.0,1.0434725406159675,1.0434725406159675,0.0,15.756,0.0,0.0,0.0,0.0,28.66757202730988,0.0,0.0,0.0,4.738401136250374,3.4163011362503743,0.0,0.0,2.9718209907305893,0.9906069969101964,4.342013993820393,15.865051131266819,0.0,0.0,2.3608000000000002,4.342013993820393,6.702813993820393,0.0,0.0,0.0,0.0,0.0,35.63662762882488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01852775839729,0.0,0.0,0.0,0.0,0.0,0.0,5.731488408252767,0.0,0.0,0.0,27.425042001395397,3.6507628027509225,0.0,0.0,0.0,1.0439908302601417,3.9429000000000003,0.0,3.1319724907804245,0.0,6.030881660520284,24.127129263430675,0.0,0.0,0.0,1.0268872720023923,0.0,4.841087272002393,1.0268872720023923,0.0,0.0,1.0268872720023923,27.801381949566434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.909252466859364
3,0.2,0.5,1.3,0.95,1.6,92.77270064325847,95.91204149220431,109.22663652117154,79.2296572995084,103.79409389855955,108.85167459616568,106.82432076370748,118.2362299559214,96.77831249776908,101.24250467615761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.0,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.05,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,39.2740020422105,0.0,0.0,0.0,0.0,6.436294702378534,0.0,0.0,0.0,0.0,0.0,22.75857572936983,0.0,0.0,0.7817669628688746,0.7817669628688746,0.0,11.807009907695127,0.0,13.800253328814913,0.0,0.0,38.66625637807911,0.0,0.0,0.0,6.6520713881155835,6.956923238826725,0.0,0.0,2.2986986010479757,2.9685924655009917,5.557616921209846,20.306677212112895,0.0,0.0,4.025151187177862,5.557616921209846,7.380408509902708,0.0,0.0,0.0,0.0,0.0,48.298216427226365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.43361293091826,0.0,0.0,0.0,0.0,0.0,0.0,7.391821261368765,0.0,0.0,0.0,38.25441973990304,5.695217070703329,0.0,0.0,0.0,5.4333870423041795,6.4109419605138065,0.0,2.690827074126729,0.0,6.692678448510981,36.19617938314881,0.0,0.0,0.0,0.8232834343375748,0.0,7.722980087395494,0.8232834343375748,0.0,0.0,0.8232834343375748,38.19790398786636,0.0,0.0,12.72820282069172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24225134734269
4,0.2,0.5,1.3,0.95,1.6,85.31533501630165,101.0084214174482,115.17043567369238,82.49760105890992,102.46093216702371,107.35908177469804,107.80242155235874,113.4994580349302,96.60355008932439,109.48004833692963,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,42.575955891794905,0.0,0.0,8.442315758536521,0.0,5.101000056124781,0.0,0.0,0.0,0.0,0.0,26.164674643100607,0.0,0.0,0.6479399982756241,0.6479399982756241,0.0,9.784619404049003,0.0,26.427438067820923,0.0,0.0,49.877994810047646,0.0,0.0,0.0,8.207499528442478,5.613397594864449,0.0,0.0,1.7793791245067423,5.382528400810401,4.294117770646499,23.216863143892425,0.0,0.0,3.1078650209753373,4.294117770646499,9.822479579902282,3.089956634680828,0.0,0.0,0.0,0.0,58.03833283524504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.65014172029763,0.0,0.0,0.0,0.0,0.0,0.0,8.735475122261667,0.0,0.0,0.0,47.071362588603826,7.3678857633133275,0.0,0.0,0.0,4.368071761324702,11.302847970736558,0.0,2.1638730122949346,0.0,8.455694414337094,44.82865118084881,0.0,0.0,0.0,0.6507863212081006,0.0,9.878422156480969,0.6507863212081006,0.0,0.0,0.6507863212081006,45.8210705094221,0.0,0.0,23.482360291004387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.002653634427865
5,0.2,0.5,1.3,0.95,1.6,81.88507823235031,109.74748360218425,113.20775787969285,86.42924807567186,100.91672980608894,105.59716984394768,105.66317799015167,111.13468671742018,98.189322507089,118.34880935018077,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,42.31076681633568,0.0,0.0,15.329870367048677,0.0,3.9093493130761754,0.0,0.0,0.0,0.0,0.0,29.071548492871326,0.0,0.0,0.5295826714895617,0.5295826714895617,0.0,7.996711534582158,0.0,37.37773482056714,0.0,0.0,58.336045305334004,0.0,0.0,0.0,9.713140895527058,7.589995536654879,0.0,0.0,6.806311416014614,4.374774488954009,3.487493814241425,26.70010476238123,0.0,0.0,2.52484891611778,3.487493814241425,13.343614538108184,2.5124484766337236,0.0,0.0,0.0,0.0,65.41460306017066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39023785938194,0.0,0.0,0.0,0.0,0.0,0.0,9.794518962994223,0.0,0.0,0.0,54.060690707735716,8.69992785807326,0.0,0.0,0.0,9.311347512065911,8.821699797123207,0.0,1.6864455006691799,0.0,6.596497470771093,50.074459400108935,0.0,2.9509859089081854,0.0,0.5180985737595133,0.0,11.631272946241953,0.5180985737595133,0.0,0.0,0.5180985737595133,52.07770796898082,0.0,0.0,33.703714534533496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73964014407173
6,0.2,0.5,1.3,0.95,1.6,78.79190521782839,114.05568306205862,109.71402394542919,89.8249527551147,99.26721756535001,103.7841614372432,111.41466093666554,110.4166327459253,97.18125298877652,127.69790986557004,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.5,42.38525834825119,0.0,0.0,20.482634174997777,0.0,3.0570957213867715,0.0,0.0,0.0,0.0,0.0,32.49248276203602,0.0,0.0,0.439690620706942,0.439690620706942,0.0,6.638529692329122,0.0,48.18491974434159,0.0,0.0,63.24190295557467,0.0,0.0,0.0,10.608274638213121,8.93292033102643,0.0,0.0,8.915785676985035,5.812146424801007,2.8394724553430897,29.962913976804984,0.0,0.0,2.0564253011934124,2.8394724553430897,14.243088755652574,4.2954912147307205,0.0,0.0,0.0,0.0,70.86964306342452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07297509514947,0.0,0.0,0.0,0.0,0.0,0.0,10.467036929830602,0.0,0.0,0.0,58.67073143017038,9.604529085754002,0.0,0.0,0.0,7.336703294938123,6.951211604680828,0.0,1.327668242353223,0.0,13.86482956708862,54.232431021054985,0.0,2.325073152911304,1.2764611925921572,0.41581563886531203,0.0,13.165004603311923,0.41581563886531203,0.0,0.0,0.41581563886531203,56.72376423312394,0.0,0.0,41.78413494141815,0.0,0.0,0.0,0.0,0.0,1.53853452155235,0.0,46.67802575358641
7,0.2,0.5,1.3,0.95,1.6,74.9367805624679,101.47998931755772,115.18627080400987,84.02984453120915,105.71500524071791,104.74738494849049,113.47223276708065,108.04950809839787,94.54526987700818,146.13564875861414,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.7,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.122614141573344,0.0,0.0,16.003445265987107,8.194358142654153,2.3937610524758353,0.0,0.0,0.0,0.0,0.0,35.04253785742308,0.0,0.0,0.356877198954878,0.356877198954878,0.0,5.387947962471436,0.0,56.90578747835214,0.0,0.0,68.30487571040744,0.0,0.0,2.852564622581159,8.31055666433322,6.998261662724495,0.0,0.0,9.568711121111738,4.71587049619607,4.637946584440591,32.84161968706712,0.0,0.0,4.003427761148986,4.637946584440591,13.891459495869555,3.485801739094848,0.0,0.0,0.0,0.0,74.81018096135193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.17266207447861,0.0,0.0,0.0,0.0,0.0,0.0,11.450911876644685,0.0,0.0,0.0,64.88267795491171,10.745793739509322,0.0,0.0,0.0,5.820451213295234,9.821016632517134,0.0,1.0527818102995619,0.0,15.304050386686725,57.706335425703685,0.0,1.8445132143809528,2.273935299782812,0.3292871274573809,0.0,14.213259578154908,0.3292871274573809,0.0,0.0,0.3292871274573809,59.682290381138614,0.0,0.0,34.60032262318594,0.0,0.0,0.0,0.0,0.0,1.2724155960909327,0.0,62.928026326786195
8,0.2,0.5,1.3,0.95,1.6,70.74557018840952,89.05810119383217,115.8013193352514,77.45120890547162,106.16391006215133,112.21829505868396,113.399906347101,108.1765261873239,98.81638862579362,161.30128434790444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.38034033455458,0.0,0.0,12.471505624237935,6.376826185265287,1.8700682814762386,0.0,0.0,7.793425178496662,0.0,0.0,34.06757639777779,0.0,0.0,0.2682738594619835,0.2682738594619835,0.0,4.051087093413122,0.0,58.63370183339404,0.0,0.0,73.33650227709535,0.0,0.0,2.3319357157653027,9.786890991760128,8.714226725387876,0.0,0.0,9.569500706303455,3.638035740377251,5.766797636971293,33.32932510719082,0.0,0.0,5.275632329160214,5.766797636971293,12.903720359124925,2.6880657377737456,0.0,0.0,0.0,0.0,81.65188818680082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5429395703054,0.0,0.0,0.0,0.0,0.0,0.0,12.168976582937383,0.0,0.0,0.0,69.4821737730457,11.60124076047299,0.0,0.0,0.0,4.5947773268730545,7.751826838247386,0.0,0.8304494977335737,8.427861631675034,12.07799325313493,59.91640835527237,0.0,1.4560377058040281,3.01851314755147,0.25925633288966093,0.0,14.873162174042854,0.25925633288966093,0.0,0.0,0.25925633288966093,61.34202708817203,0.0,0.0,29.7212393959144,0.0,0.0,0.0,0.0,0.0,1.0902932829165735,0.0,81.74626307093261
9,0.2,0.5,1.3,0.95,1.6,68.0578308275017,77.53578560134173,125.64368063745701,70.77002092256942,104.93039218056936,113.1937085775964,112.65045182102565,105.45413000575894,103.8080152690521,174.0522187636831,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.24368246792133,0.0,0.0,9.700186089123498,4.952050797744604,1.4584717104400164,0.0,0.0,13.404414700538705,0.0,0.0,32.331652161032466,0.0,0.0,0.2012715953234485,0.2012715953234485,0.0,3.0399965901722386,0.0,57.890640561371825,0.0,0.0,78.49268626506861,0.0,0.0,1.8662387525678978,10.843201753616512,6.973920192934205,0.0,0.0,9.360204023543112,2.792327060511902,6.44249973378336,32.94498857342441,0.0,0.0,6.063994424243482,6.44249973378336,11.918846313700186,2.0622446530153766,0.0,0.0,0.0,0.0,85.48071449157757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.51519542767564,0.0,0.0,0.0,0.0,0.0,0.0,12.6577743298911,0.0,0.0,0.0,72.67527352870513,12.204819245718554,0.0,0.0,0.0,3.6697899899713473,14.628947508713924,0.0,0.6632061909471816,6.730758291589392,9.646209314460517,62.240290282897156,0.0,1.1629130807535775,5.0321715360372625,0.21137630497655865,0.0,14.70307346002149,0.21137630497655865,0.0,0.0,0.21137630497655865,65.0629814548132,0.0,0.0,25.10886728484944,0.0,0.0,0.0,0.0,0.0,0.9194548552768791,0.0,99.5146476685423
