round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,104.2,106.48113802755189,86.15,81.9,105.5,107.872791388218,93.75,102.64864393514107,106.8,107.69714607978995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05,0.0,0.1,0.1,0.05,0.2,0.15,0.15,0.0,0.1,0.15,0.1,0.15,0.0,0.1,0.35,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.45,0.2,0.15,0.05,-0.1682457698254124,0.18773607798276518,-0.013410660949782596,-0.02678119974683989,-0.12287551372324704,0.17779966877761527,-0.013503610319190703,0.1657181018495298,-0.03942377837215765,0.08450561845345961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.9500000000000001,0.0,2.6,2.6,1.3,5.2,3.9000000000000004,3.9000000000000004,0.0,2.6,3.9000000000000004,1.9000000000000001,3.9000000000000004,0.0,2.6,9.1,0.0,1.3,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,2.6,8.55,5.2,3.9000000000000004,1.3,0.0,4.881138027551895,0.0,0.0,0.0,4.622791388217997,0.0,3.1486439351410658,0.0,2.19714607978995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,0.2,0.5,1.3,0.95,1.6,107.6166232404929,121.56001036633833,78.73830334300486,94.3607435633846,115.11190595498398,111.37165094051313,85.30094960876531,95.58108038130159,107.97198584462964,96.02099889803887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.05,0.25,0.4,0.0,0.25,0.05,0.0,0.0,0.0,0.16698286289312422,-0.1392641531577915,-0.07176554520332089,0.07474208388906399,0.1418023338077203,-0.14135812291388938,-0.016481895680434254,0.15419482275308444,0.07753913003849937,0.015869049663071434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,35.2935156682346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.841925831766705,0.0,0.0,6.921273971790874,0.0,0.0,0.0,0.0,0.0,3.8665608187977245,0.0,1.524815918818815,15.679300000000001,1.9332804093988623,1.9332804093988623,6.566390204699431,3.8665608187977245,2.899920614098293,2.899920614098293,0.0,6.1480126004616,7.092618900692399,2.9366784387988614,2.8338189006923993,4.2588,6.1480126004616,8.741644101615599,0.0,0.9446063002307998,0.0,0.0,0.0,0.0,35.63902018232965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.332203604467765,1.0792608894617843,8.414077728281006,0.0,0.0,0.0,1.21875,7.099792010337454,9.75,0.0,8.105834020674909,7.507285914142485,4.024168041349816,3.018126031012362,1.006042010337454,4.456546753460565,3.9506300447000378,-0.9789234868438265,1.994765124585733,3.784512490772182,3.741532905971578,0.0,6.534629691257429,2.069414503094256,2.201820103539407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.984524696424714,0.0,0.0,15.400691889409964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.968609869832896
3,0.2,0.5,1.3,0.95,1.6,106.57616172583468,123.45938984195129,97.95081331892159,98.65369863053849,115.77146791561333,106.1165324924612,92.96951160684932,80.54905650596478,106.61377722515766,87.37956275452103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.4,0.0,0.1,0.05,0.0,0.0,0.0,-0.0912369742567028,0.129261095721373,0.11922291671153933,-0.13825769582259984,0.014013272169927827,-0.1308569534216843,-0.09527040494199628,0.07101070073359927,-0.08720770493908488,-0.12366228128149244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.5,48.99449382400898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.23866799677489,0.0,0.0,5.895910874614106,0.0,0.0,0.0,0.0,1.5802801347623985,2.9565819790122503,0.0,1.9115951072934627,21.15611120115236,1.4782909895061251,1.4782909895061251,15.240742682922548,2.9565819790122503,2.2174364842591876,2.2174364842591876,0.0,5.252153150934113,18.322310497595552,4.298908278430518,2.4097820502643224,3.6456317840912322,13.838980815202111,7.445640675995701,0.0,2.0299503497454405,0.0,0.0,0.0,0.0,51.53064609347635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447831462226671,2.895662924453342,0.0,38.53637164021736,5.216568589661741,6.803970821435034,0.0,0.0,0.0,0.9264112812524486,15.378346397051441,16.282589009331183,0.0,8.382038869217451,6.525793788444103,3.0643155462546225,2.2982366596909674,0.7660788865636556,3.425085922813439,6.247102986935738,2.2010919407074248,0.32388124582206324,3.2568379077524057,2.874199209429025,-1.549120240730187,9.078547483267162,1.5904517275646761,1.691565055468334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.307652353642816,0.0,0.0,11.5950544260541,7.489637914047032,2.496545971349011,0.0,0.0,2.496545971349011,0.0,0.0,27.894251843721996
4,0.2,0.5,1.3,0.95,1.6,110.43409936546793,123.79326344600648,104.25733636267032,102.70611352383303,116.48735882292921,99.73290287157508,99.77090780958339,66.71708018987367,108.70497914670288,94.90076862407032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.45,0.1,0.0,0.0,0.35,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.05,0.1,0.0,0.0,0.1,0.24456029002922647,0.09414267890724992,0.020737553039319474,0.0140452959594503,0.08617919772645592,-0.006257949604607018,-0.17765314257286177,0.01998944922089541,0.15713278831643065,-0.17930165462350303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.95,59.206998263334796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.313877207470576,0.0,0.0,4.7498048414428125,0.0,0.0,0.0,0.0,1.2725808175772617,2.6145365446360844,0.0,2.63457055070831,27.82053631281422,1.3072682723180422,1.3072682723180422,23.81944126215553,2.6145365446360844,1.9609024084770637,7.0543447010609865,0.0,4.295217463309369,26.518241112163494,5.388299304325075,1.9678092302010617,2.9833446431753274,20.289927187998238,6.083227192056807,0.0,4.223393024362432,0.0,0.0,0.0,0.0,63.29207466583091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5091469424319763,5.018293884863953,0.0,44.16674820632384,8.20782146374821,5.307179479358801,0.0,0.0,0.0,0.7717894275437823,23.70645367474937,20.832831197484857,0.0,8.193910403065416,7.198603897270067,2.5492722930147487,1.911954219761061,3.05452537503177,7.65256455749705,6.576987313353162,2.213281595875628,0.7809386620977421,4.210401813136369,2.121631346692452,-2.610100163835837,8.066930364998449,4.465979339257503,1.2488926811140768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.40614317920725,0.0,0.0,8.875392034329598,5.715642486741536,1.9052141622471783,0.0,0.0,1.9052141622471783,1.1359343158087734,0.0,37.087032024923786
5,0.2,0.5,1.3,0.95,1.6,110.34532008849453,123.5705921181189,109.90788790613445,103.99385115994494,117.42873566183687,104.2428760379284,103.14940684962392,53.63046154240606,107.58643712258751,100.53162092070266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.4,0.0,0.05,0.4,0.0,0.0,0.1,0.0,0.0,0.45,0.1,0.0,0.1,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.15,0.0,0.0,0.05,0.05227966410949678,0.07897424951806466,0.12315042553491759,-0.1261629012859948,0.14338661250785484,-0.1822043258543164,0.017021911982995314,0.10938059717093405,-0.15740777545917237,-0.010031536576252904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.93353302319449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.15403216007273,0.0,0.0,3.782638753092648,0.0,0.0,0.0,0.0,1.0137177687464913,2.145537840946625,0.0,3.155440256052086,33.715069521250925,1.0727689204733124,2.4281142931880266,30.42368780245001,2.145537840946625,1.609153380709968,8.50157705738874,0.0,3.4895995682109247,33.54889147201979,6.326860033395341,1.5970951139886678,5.095228443838138,24.48667284867551,4.938990012082797,0.0,4.7637987419478325,0.0,0.0,0.0,0.0,72.63607312295854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9372246815081278,3.8744493630162555,0.0,53.04084127811248,6.336335102974935,4.097975766846601,0.0,0.0,0.0,0.6361187753871196,29.92834480358689,24.964217862568972,0.0,9.349210089134047,8.77452064267421,2.099038136958485,1.5742786027188642,3.8147040234085754,6.498249224353422,6.188992050372184,3.836555393680894,0.7674439466179056,5.5721597513236905,1.5614819336556933,-1.2176199802462944,6.638568327770165,3.2603153293846283,0.9193607288314225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.37468980977405,0.0,0.0,7.333849564075937,4.733431299286632,1.5778104330955443,0.0,0.0,1.5778104330955443,0.9423514578013805,0.0,48.7504626003796
6,0.2,0.5,1.3,0.95,1.6,108.61468752102098,122.76667990900168,114.93768167067843,114.46589395872842,115.89812263787316,103.49665210974983,111.54531151554036,43.17154305039736,108.00665699324335,104.87736887517637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.5,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.0,0.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.0,0.1,0.05,0.0,0.0,0.05,-0.14080036588209116,0.15295212147521456,-0.0523030641135291,0.12700166257625167,-0.07666669008398376,-0.07544022094931084,0.029939445332352422,0.10287713456818903,0.15344992119036827,0.08856937382870908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.90473150968197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57643950970109,0.0,0.0,3.0125335698395466,0.0,0.0,0.0,0.0,2.413961564919492,1.7572189969426881,0.0,3.6305547132137796,41.93071243858352,0.8786094984713441,1.9884660031255903,37.8003254508252,1.7572189969426881,1.3179142477070158,6.963956910960227,0.0,2.8003435251759385,39.085795246522,7.052408467650059,1.281381239732538,6.792413040188857,29.110880570205502,3.962934242053045,0.0,3.8222301061281123,0.0,0.0,0.0,0.0,80.46071385110191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933165624023049,5.866331248046098,0.0,57.08713422915217,9.227136722317391,3.337891120567402,0.0,0.0,0.0,0.5158917537147705,36.34293430148087,29.635096749555085,0.0,10.264148169767925,8.094688143941454,1.701553094969851,1.2761648212273884,4.43443458329399,4.738337014396329,6.650673315848797,2.8463439007633964,2.4721157600018726,4.050484478727799,1.1500906675152847,-0.19694866664096156,5.423253007896005,4.519972811596973,1.9123057440483282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.67820511271196,0.0,0.0,6.008931804561083,3.8844878846753277,1.294829294891776,0.0,0.0,1.294829294891776,0.7742925879683573,0.0,59.116079965826216
7,0.2,0.5,1.3,0.95,1.6,109.23005232707271,114.13513538836148,124.55216087251175,124.44484445762293,113.67278141342598,100.98878562639612,120.15468107525062,39.33214820522633,106.38892087557262,113.01333425396938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.05,0.5,0.0,0.0,0.45,0.0,0.0,0.0,0.05,0.0,0.45,0.1,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.0,0.1,0.05,0.0,0.0,0.05,0.1204654731628491,0.043573733886632875,0.12559523532625225,0.12772404287097067,-0.08374647779914005,-0.12950876694254795,-0.10708235419130052,0.06279915905074597,-0.01796819643022076,0.18153656033933965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.49796584260942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.16422925323671,0.0,0.0,2.385520177750031,0.0,0.0,4.787900516451066,0.0,6.700537524090251,1.4292364730863583,0.0,4.0455883868202385,49.05735966528979,0.7146182365431791,1.6172169250455655,44.200956674220706,1.4292364730863583,1.0719273548147688,5.6647462552394705,1.4880566214634694,2.3443789238227484,46.03684008109989,8.065932286326325,1.069625643746349,7.164557978687593,34.73116870280087,3.3114407494040714,0.0,3.192255246362361,0.0,0.0,0.0,0.0,85.55617413579544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.669066638981688,7.338133277963376,0.0,58.9842323473212,11.345903248682097,2.644672097824309,0.0,0.0,0.0,0.4271085966112203,43.13395290001412,34.68257540428212,0.0,11.395684188351138,7.75768502837644,1.4071693279517101,1.0553769959637829,5.119735112266996,4.843273389913444,5.35248189456829,3.5405604181639214,3.2777796746173458,2.9753232195909636,0.8555741869906055,0.0959032720265347,4.150951264370483,3.2918779707142045,3.428225053073775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99821855407986,0.0,0.0,4.8754167201225,3.1546324474318777,1.051544149143959,0.0,0.0,1.051544149143959,0.6292577761383257,0.0,67.9363150629365
8,0.2,0.5,1.3,0.95,1.6,109.31616988825003,110.25822510147549,136.65517495301384,135.1999100392838,112.47103080319748,101.71452500016636,138.26290406659072,31.33944045875888,104.92300191387729,105.88166560802202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.45,0.0,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.45,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.35,0.0,0.1,0.05,0.0,0.0,0.05,-0.10906274231375168,-0.13811461940269026,0.054655620399456664,-0.07134910368235253,0.12528911216243982,0.1538185459927294,-0.11325527882330863,0.021849322904251896,0.06424971706806014,0.14835593725095886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.5,84.78618822170874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0558213289286,0.0,0.0,1.822186619160634,0.0,0.0,3.6653800903734757,0.0,5.130281895631557,1.182396522363996,0.0,4.530062136116273,55.15744690141892,0.591198261181998,1.3377402451160425,52.756252873069755,1.182396522363996,0.886797391772997,4.687386821735376,2.8491107734849224,1.9472552340830125,52.7056367259818,9.048674316839953,0.8863856651212411,9.175282983026129,38.48501127022963,2.746398947283988,0.0,2.6464863029234778,0.0,0.0,0.0,0.0,88.81825114945235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18916168714615,8.3783233742923,0.0,59.66741701506502,12.832950033447377,2.0743812913717696,0.0,0.0,0.0,0.35239580819469557,49.622995142867346,39.5320176950201,0.0,12.520263363906075,7.537906219368807,1.159901552574985,0.8699261644312393,5.782771051669243,3.7212583706923485,4.113719392480351,3.2912328879734125,2.501043833667431,3.575793108281242,2.236605393053087,0.19168637122363252,3.2143181587629592,3.185735061456587,4.129556543273022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.20332729621646,0.0,0.0,4.01181733778881,5.538870372928873,3.8051879180450934,0.0,0.0,9.6818812992515,0.5194478960276969,0.0,66.72796699278933
9,0.2,0.5,1.3,0.95,1.6,107.51350297486536,105.09470207291093,154.70624851552373,145.33140409182894,110.10336267575155,102.5590742061641,160.84409732911203,28.352652852917476,102.68857589102419,92.96951814632934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.45,0.1,0.0,0.1,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.7,0.15,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.1,0.05,0.0,0.0,0.1,-0.06798158474768272,-0.05449165249697085,-0.18819547160119574,0.16306827943139318,-0.15608010702675038,-0.007681659639699738,-0.1848049638534861,0.09995206450056626,-0.06819496115145887,-0.009549255550796113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.25,88.0030184729066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.63351788179148,0.0,0.0,1.4197912703529132,0.0,0.0,5.726411598575048,0.0,4.002914875818448,0.9850917588153353,0.0,5.069468830197266,61.90730871428801,0.49254587940766764,1.1143473554925671,61.676819120225446,0.9850917588153353,0.7388188191115014,3.906166178973083,2.3559401458137303,1.6170257744809247,59.45535230004113,10.06150259257247,0.7344349465193185,11.112975220150563,42.41095221686934,2.277382780279099,0.0,3.9512843348963362,0.0,0.0,0.0,0.0,91.41406649239298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.654899694830586,9.309799389661173,0.0,60.99540159840029,14.1758866922545,1.650595613435133,0.0,0.0,0.0,0.3018600617546267,58.572643925680175,44.56254377928936,0.0,14.29362559898588,7.757283092615762,0.9915493043615492,0.7436619782711619,8.534640011737748,2.7476797973296927,3.039359301080544,2.4016616694903985,3.148350924131938,2.6207512870786753,1.6209516331347833,0.20440434132288582,2.9027502709869015,2.3345792628532154,2.976731175842618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44974303078831,0.0,0.0,3.0811662538033704,11.130449295284134,2.9201258918859874,0.0,0.0,21.19697906582411,0.3970987264644044,0.0,56.176008769061106
