round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,101.4,113.45,100.10000000000001,88.4,110.5,93.95,106.5,101.75,97.85,132.8,0.1,0.4,0.0,0.0,0.15,0.0,0.1,0.05,0.0,0.2,0.2,0.05,0.45,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.1,0.1,0.15,0.0,0.15,0.25,0.25,0.15,0.15,0.0,0.0,0.1,0.0,0.15,0.15,0.15,0.15,0.3,0.0,0.15,0.0,0.0,0.05,0.15,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.25,0.0,0.3,0.1,0.2,0.15,0.0,0.5,0.0,0.0,0.1,0.35,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.25,0.3,0.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9000000000000001,10.4,0.0,0.0,3.9000000000000004,0.0,2.6,1.3,0.0,5.2,5.2,0.9500000000000001,11.700000000000003,0.0,0.0,0.0,7.800000000000001,0.0,0.0,0.0,0.0,5.2,1.9000000000000001,0.0,5.2,0.0,2.6,3.9000000000000004,0.0,6.5,0.0,0.0,0.0,1.9000000000000001,2.6,3.9000000000000004,0.0,3.9000000000000004,6.5,6.5,3.9000000000000004,3.9000000000000004,0.0,0.0,1.9000000000000001,0.0,3.9000000000000004,3.9000000000000004,3.9000000000000004,3.9000000000000004,7.800000000000001,0.0,3.9000000000000004,0.0,0.0,0.9500000000000001,3.9000000000000004,5.2,1.3,2.6,0.0,0.0,0.0,0.0,6.5,0.0,5.699999999999999,2.6,5.2,3.9000000000000004,0.0,13.0,0.0,0.0,2.6,9.1,0.0,0.9500000000000001,0.0,0.0,2.6,0.0,2.6,6.5,7.800000000000001,0.0,0.0,0.0,0.9500000000000001,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,0.2,0.5,1.3,0.95,1.6,103.25816814273432,125.05334751839115,105.70095439954144,101.22880629120094,112.51517534154965,101.8430478647177,109.00139774529475,115.24802517196906,108.26244295882299,118.92637286710617,0.1,0.2,0.05,0.05,0.15,0.25,0.05,0.05,0.1,0.0,0.3,0.05,0.2,0.0,0.0,0.05,0.0,0.4,0.0,0.0,0.0,0.7,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.7,0.0,0.15,0.0,0.2,0.1,0.1,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.15,0.25,0.15,0.0,0.15,0.15,0.05,0.05,0.05,0.0,0.05,0.05,0.15,0.15,0.15,0.25,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.35,0.0,0.0,0.0,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.45,3.4228568071080545,13.462837259959874,1.3182,1.3182,7.025863972484954,6.591000000000001,3.3657093149899686,2.341954657494984,2.6364,4.095018629979937,13.183575972102801,1.8696504179803193,15.651970937231301,0.0,0.0,1.4748500000000002,6.5017139581542,11.798800000000002,0.0,0.0,0.0,22.28738505780071,2.4377676172733356,0.0,4.069185057800708,6.506500000000002,2.034592528900354,3.051888793350531,0.0,5.086481322250885,0.0,0.0,0.0,3.0814649087608683,4.216741454093819,2.877512181140729,2.2984000000000004,2.877512181140729,20.88465363523455,4.795853635234548,7.51639022642591,3.2068902264259105,5.746,2.873,3.661831135951085,0.0,8.952890226425911,3.2068902264259105,10.389390226425911,3.2068902264259105,5.920458584121526,0.0,2.960229292060763,7.328100000000001,0.0,0.7210814942199294,2.960229292060763,21.045872389414352,0.9867430973535877,1.9734861947071753,4.1535,6.922500000000001,4.1535,0.0,9.398957151046146,4.1535,5.611612424763543,3.4826828604184583,5.580865720836917,3.147274290627687,1.32275,11.577684556224327,3.9682500000000007,3.9682500000000007,6.019236911244866,13.792204189357026,2.6455,1.7160240637240853,1.32275,0.0,2.0122365529760198,0.0,2.0122365529760198,15.206991382440052,12.396959658928061,0.0,8.904349999999999,0.0,0.7352402789720074,4.0244731059520396,1.7264000000000004,1.7264000000000004,3.4528000000000008,3.4528000000000008,1.7264000000000004,1.7264000000000004,1.7264000000000004,1.7264000000000004,1.7264000000000004,28.59689546192797
3,0.2,0.5,1.3,0.95,1.6,108.24227298775646,134.60244237694252,112.62111819358171,115.15418244726067,132.018483515398,107.70192383110026,102.59368503489483,121.97126278805354,126.37625048582538,100.6089517846774,0.1,0.25,0.05,0.05,0.15,0.15,0.1,0.05,0.1,0.0,0.25,0.05,0.4,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.1,0.6,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.15,0.35,0.1,0.15,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.25,0.0,0.2,0.1,0.25,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.2,0.35,0.0,0.05,0.0,0.4,0.0,0.1,0.25,0.1,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.0,0.0,0.25,0.2,4.656776309065643,17.311759920956078,2.380079804946275,2.380079804946275,9.558646108082112,9.215686653020281,5.334707119630679,3.1862153693607036,4.76015960989255,3.2245422576577156,18.931152617123765,2.720143854675676,25.834398955366808,0.0,0.0,2.8338188335822045,5.330899700054431,17.79347011544038,0.0,0.0,2.748224814388078,34.35335812062717,2.9580673896261835,0.0,10.132022159291608,5.215196111063318,1.630730061660707,2.4460950924910603,0.0,4.076825154151767,0.0,0.0,0.0,4.49355017320249,6.149068658066563,7.659302288107634,1.9201834538518825,6.343327806322022,26.645446151071106,6.624289565179867,10.303837868845548,2.5233326606487725,7.448612385382075,5.187003472131183,5.019818448924754,0.0,12.897339604911139,5.448727219529063,15.490841340976731,2.5233326606487725,10.10057177418871,2.6479192444826607,9.022164753818346,5.951928912054152,0.0,0.5851918744823358,2.4023666426116943,29.00662625178058,0.8007888808705648,1.6015777617411295,3.277903632162427,5.463172720270712,3.277903632162427,5.668072682755327,17.336205543919924,3.277903632162427,5.463714812548071,2.7483044308284117,15.740119683113335,2.483504830161404,4.095262606596722,17.104298459235213,6.292890510847774,3.296441856376578,4.999314430562918,26.436367042635794,2.197627904251052,2.520039106255061,1.098813952125526,0.0,1.6500859693393135,0.0,1.6500859693393135,25.143933670067874,18.614736534141947,0.0,12.93765833932893,0.0,1.631409235367414,3.300171938678627,1.2784573960462475,1.2784573960462475,2.556914792092495,11.833171875726778,9.008671632408149,1.2784573960462475,1.2784573960462475,1.2784573960462475,9.008671632408149,25.5747076164581
4,0.2,0.5,1.3,0.95,1.6,113.24671741897133,142.7574042052592,114.07769947988055,123.50784809357792,136.58935786727324,116.71289729162211,110.4767559888933,129.10130732129198,136.43292308132428,104.21608259827862,0.1,0.35,0.15,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.25,0.05,0.4,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.05,0.4,0.05,0.0,0.15,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.15,0.0,0.4,0.25,0.15,0.0,0.0,0.1,0.1,0.0,0.25,0.0,0.25,0.15,0.2,0.1,0.1,0.15,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.05,0.0,0.35,0.15,0.1,0.3,0.05,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,5.7698333459342175,23.65424676123248,6.11924176081285,1.897793114290347,7.621893484605628,14.384067147203204,4.253792293006422,6.762079808057712,3.795586228580694,2.571352188979451,24.04859205734254,3.477080198340943,34.877680407822275,0.0,0.0,4.0397683365797,4.3100484511106005,23.127995904009417,0.0,0.0,3.67328056158948,39.3279630179978,3.4477037194540014,0.0,12.536760118723425,10.048658549257805,1.3107607232457221,6.358364694418271,0.0,3.276901808114306,0.0,0.0,0.0,4.829304297583247,9.602530414005855,6.363227071409111,6.089598972973933,5.269397161547881,34.13612439953273,12.985860732068058,13.851690360611027,2.132820546600269,6.288957626378909,7.812579876007171,6.748259406451526,0.0,19.474220584314786,4.604061529435008,21.664270236618197,7.281541403700793,13.689449216579849,4.920853628401513,10.025630021479286,8.96709321603591,0.0,0.4686352386907666,1.9238709798884104,35.83134506977835,0.6412903266294703,1.2825806532589406,2.482552570159033,4.1375876169317225,2.482552570159033,8.290568051605938,21.124629150460937,2.482552570159033,5.11066522418934,2.080835147746859,21.249006780772884,5.8811301529016715,6.452273420916811,23.21736484896593,6.627399901147283,2.641129344712752,4.005453255269869,37.03650079153396,1.760752896475168,3.177740419509975,0.880376448237584,0.0,1.3895582990498518,0.0,1.3895582990498518,34.333639288179626,22.25776209251202,0.0,19.121892784097156,0.0,1.3741987157087427,7.7077903670468935,0.9294875867885258,0.9294875867885258,1.8589751735770517,13.775740905162921,11.732069945243953,0.9294875867885258,6.1611530795917515,0.9294875867885258,11.732069945243953,22.268925292208493
5,0.2,0.5,1.3,0.95,1.6,114.43523458338174,153.1528395915862,119.57406828186498,127.78621604635086,139.6433581839621,123.50270398714318,119.22454140036464,139.6335943183306,148.40759845317754,110.07973370214353,0.1,0.35,0.15,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.25,0.05,0.4,0.0,0.0,0.05,0.0,0.25,0.0,0.0,0.1,0.5,0.05,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.15,0.0,0.45,0.2,0.0,0.0,0.0,0.15,0.1,0.0,0.3,0.0,0.3,0.15,0.2,0.1,0.15,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.05,0.0,0.3,0.2,0.1,0.3,0.1,0.0,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,6.746139881963041,29.141094581856933,9.289131042312555,1.511188338979737,6.069397054380794,18.81466723048566,3.3873325155913188,9.801075054793081,3.022376677959474,2.0477760499221103,28.559389068369,4.14383482131276,42.808832082326916,0.0,0.0,5.094539384332662,3.4558285426772124,27.82111627642596,0.0,0.0,5.8443615331426635,45.64724577272575,3.785596659063869,0.0,9.824491952525758,13.806070442206112,1.0274938800589888,9.43217605426398,0.0,2.568734700147472,0.0,0.0,0.0,5.067695649007902,12.55975300963,5.131078649814516,9.72711022568279,4.248964175920815,41.9786341438636,16.892190500965746,10.964904934589788,1.687767048471153,4.977705617703942,11.511743547569413,7.937074562483472,0.0,26.070260274145365,3.643554090117169,27.803633438982857,11.091770396900975,17.16187084676865,7.022542353126081,12.676124199160782,7.267957530928752,0.0,0.3796085683962389,1.558393070258244,45.72952559438981,0.5194643567527482,1.0389287135054963,2.0041257278974416,3.340209546495735,2.0041257278974416,11.00411733322069,25.676222543454003,2.0041257278974416,5.1760993378577425,1.6799103251572107,25.77744283663464,10.49488222274351,8.524147209334082,28.664349305902054,8.664461410386696,2.115310037902798,3.2079954009945713,44.76681782231482,1.4102066919351988,3.7714765855668393,0.7051033459675994,0.0,1.1244992196213333,0.0,1.1244992196213333,40.19786966148618,26.879614212077982,0.0,24.341649099463012,0.0,1.112134204601085,11.556571333448023,0.7377961616957215,0.7377961616957215,1.475592323391443,16.342333947255383,14.720809448415512,0.7377961616957215,10.302167762694769,0.7377961616957215,14.720809448415512,21.620879784510176
6,0.2,0.5,1.3,0.95,1.6,121.86188914690038,161.80590412267387,123.93775239904107,133.18779470937045,144.28715269188282,132.8692084188331,127.67985777510269,146.6173287293267,159.09415006709546,116.2492573466355,0.1,0.4,0.1,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.25,0.05,0.35,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.15,0.5,0.05,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.15,0.0,0.45,0.2,0.0,0.0,0.0,0.15,0.1,0.0,0.3,0.0,0.3,0.15,0.25,0.05,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.05,0.0,0.3,0.2,0.15,0.25,0.1,0.0,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,7.456909918819903,34.72039304924522,10.248260197297224,1.1834712481842868,4.753841782038692,22.170103418744713,2.6530888498439538,12.13706092604313,2.3669424963685737,1.6045707166477758,32.990670122054176,4.797348185887479,48.46611301314638,0.0,0.0,8.090978266939018,2.788805412743656,32.39448601819123,0.0,0.0,9.322427774641213,51.934394686287334,4.153856057004181,0.0,7.832307830572434,17.223904811814652,0.819183563740951,10.628244268290231,0.0,2.0479589093523782,0.0,0.0,0.0,5.226537956347346,14.929573617711476,4.06265309401372,12.686700107056105,3.3643102659830593,48.190126521989136,20.022922769178834,8.630554592045177,1.3277671606531343,3.9172624260905318,14.508956575321971,8.90124969356436,0.0,31.415905820322344,2.8666526069842737,32.77994278842776,14.178875308789536,21.773452239077155,7.230270042222545,16.57509222393294,5.821396554863753,0.0,0.3040373543816415,1.2481533495667394,52.682704426842754,0.4160511165222464,0.8321022330444928,1.620059825251499,2.7000997087524996,1.620059825251499,13.549876297603024,30.06490528393784,1.620059825251499,5.318112496547577,1.3580541441015073,30.147473869088326,14.68862601344891,12.349047946240592,32.29086242377785,10.64797306169982,1.7138317231027949,2.598977723346249,52.59270278184003,1.1425544820685298,4.381047207042697,0.5712772410342649,0.0,0.9139978629228342,0.0,0.9139978629228342,46.16788250162715,31.487979926155855,0.0,29.424817618238972,0.0,0.9040191991092241,15.175667044996878,0.5903688658478113,0.5903688658478113,1.1807377316956227,18.80144185232013,17.50391683455591,0.5903688658478113,13.968136074973842,0.5903688658478113,17.50391683455591,21.484134351176678
7,0.2,0.5,1.3,0.95,1.6,129.5594898645561,167.5640733705953,127.46251014175793,140.87571319598553,149.889050213076,143.4361060674062,137.8224336527498,157.9832499605182,166.39072760506699,122.77278053266762,0.1,0.35,0.05,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.25,0.05,0.35,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.15,0.45,0.05,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.15,0.1,0.0,0.3,0.0,0.3,0.15,0.25,0.05,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.05,0.0,0.25,0.2,0.15,0.25,0.1,0.0,0.0,0.45,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,8.306308174693525,38.98425433920022,9.817886828633942,0.9507510398223508,3.8189318722738275,27.317144529663764,2.1313266488480296,16.088040441238423,1.9015020796447015,1.2889050037423677,36.92012728870003,5.3765195786455,53.51222808540209,0.0,0.0,10.682221165860444,2.2319646776460687,36.44296782717438,0.0,0.0,12.224109155441859,55.674590420758136,4.470708531602314,0.0,6.210319210747235,20.09968308373269,0.6496253056535437,13.259778324657443,0.0,1.624063264133859,0.0,0.0,0.0,5.419529009702409,17.06164628075795,3.2290009217790097,17.010418323967773,2.6740039320179934,52.15555981648891,22.842392497675522,6.830672244469324,1.0505003783157851,3.09994179245811,17.11159299054945,9.78685972207039,0.0,36.12100632966312,2.268174526402008,37.2004103147992,16.8506053688415,26.221749221290303,7.567078613745407,20.296184440837173,4.70255505534984,0.0,0.24549513767608566,1.0078221441439303,59.82434758685591,0.3359407147146435,0.671881429429287,1.304924185591176,2.17487364265196,1.304924185591176,17.557356560450774,34.183451886958984,1.304924185591176,5.497603641910138,1.0939249147237875,32.59051197277391,18.47529384566088,15.570490788226053,35.29237844914991,12.307169522960887,1.3671859935103512,2.0733260999835728,59.11375909497461,0.9114573290069009,4.888134459319836,0.45572866450345045,0.0,0.7372308580153965,0.0,0.7372308580153965,51.706714608944495,35.73265272040129,0.0,34.06838468025096,0.0,0.7292116222594358,18.440688206446215,0.47235794812841336,0.47235794812841336,0.9447158962568267,21.088507937655844,20.050342419882746,0.47235794812841336,17.22130457165934,0.47235794812841336,20.050342419882746,21.607430916737982
8,0.2,0.5,1.3,0.95,1.6,135.7460342614612,172.8524380943086,136.94754607008642,148.4949433626558,156.29459149332047,154.22462336787163,147.48764315643388,167.48351830511115,174.90881310023397,129.71611881778344,0.1,0.25,0.15,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.25,0.05,0.35,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.1,0.45,0.05,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.15,0.1,0.0,0.3,0.0,0.3,0.15,0.25,0.1,0.2,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.05,0.0,0.25,0.2,0.15,0.25,0.15,0.0,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,9.129880827323973,39.71783079005921,12.934599946388765,0.7632050836638541,3.0655377875444523,32.03596590295373,1.7108645128288391,19.652712616310815,1.5264101673277082,1.0345633820705196,40.143233885076164,5.851627252351605,57.64554916082482,0.0,0.0,12.8206288260347,1.7671414150255442,39.76575527418049,0.0,0.0,12.968256006234487,58.88651106987456,4.742098143791398,0.0,4.9063540189857235,24.159796547986858,0.5133218874032704,15.443788615550549,0.0,1.283304718508176,0.0,0.0,0.0,5.678136299066171,19.156574953067057,2.5857219161407485,20.94691975848616,2.1412853858983723,56.415781674628604,25.616916082529166,5.421117772539867,0.8335061169015326,2.4600194866249363,19.42672069650882,10.615363673688192,0.0,40.35958845393316,1.7997383950717456,41.21615139513195,19.21974187502677,30.539340809782992,9.852197805786957,23.880443607321304,3.805874050519494,0.0,0.1985812088780562,0.8152281206572836,65.18834563806764,0.27174270688576113,0.5434854137715223,1.055174550798929,1.7586242513315484,1.055174550798929,21.371242018192827,38.40484876780712,1.055174550798929,5.756477184164768,0.8846097607641559,35.32493981515784,22.11437299774139,18.74703580722112,38.79697767206759,16.109719435917,1.1056090179225628,1.6765643364321965,64.21359127914302,0.7370726786150418,5.45211948333177,0.3685363393075209,0.0,0.586831466548075,0.0,0.586831466548075,56.30866593836178,39.264530804770565,0.0,37.93984185159229,0.0,0.5804338507693938,21.1719355820722,0.3779471359355909,0.3779471359355909,0.7558942718711819,23.258274258420276,22.427601151025158,0.3779471359355909,20.163971293727503,0.3779471359355909,22.427601151025158,21.954582766063673
9,0.2,0.5,1.3,0.95,1.6,144.71042793378788,183.5783270839009,148.34675153409216,154.56109142886731,165.46066577546773,158.59394011987771,157.17097843245008,175.67230529758467,181.92853928106655,139.03603558265013,0.1,0.35,0.15,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.3,0.05,0.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.45,0.05,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.2,0.0,0.35,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.3,0.2,0.25,0.1,0.2,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.05,0.0,0.25,0.2,0.15,0.25,0.15,0.0,0.0,0.4,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.2,9.85581937073215,44.00849913159248,15.603071331641893,0.6083355138609853,2.443537169418404,34.356313806721055,1.3637256061235343,20.957335369735034,1.2166710277219706,0.8247075037805971,45.229554327943575,6.2698154457331405,63.56517118406228,0.0,0.0,10.139628106363466,1.3963568896476088,42.68449108104472,0.0,0.0,14.025722366421402,63.54112300630726,5.127563332376692,0.0,3.9582311146122073,28.397996621644175,0.41407309199978165,17.8035867908119,0.0,1.035182729999454,0.0,0.0,0.0,5.9497414319641315,23.03535794911814,2.066980534663835,24.466557344831482,1.7117093486370973,58.611262443454756,28.19975653916904,4.310647760492824,0.6626375085008576,1.9559659526137314,19.510925479869428,11.410423738645333,0.0,44.28310822898877,1.4308436975188428,44.9641512643967,23.410096678303482,34.684957127945715,11.965565111552301,27.30308306127143,3.0740737193021035,0.0,0.16032940076849442,0.6581943821022401,70.68561090446484,0.21939812736741346,0.4387962547348269,0.849728701166209,1.4162145019436814,0.849728701166209,24.884454423864454,42.43991832752445,0.849728701166209,6.037893822563111,0.7123986670225166,38.04195155454738,25.48332747655079,21.561373286481285,41.99024231499083,19.447085715074824,0.8864600245305315,1.3442295009260765,68.89873288527012,0.590973349687021,5.962099375069392,0.2954866748435105,0.0,0.46839492932438254,0.0,0.46839492932438254,60.86599698041817,42.71263306404411,0.0,41.6553192083184,0.0,0.4632832775557698,23.72262546336647,0.30245726328034,0.30245726328034,0.60491452656068,25.359331055057517,24.694562111179003,0.30245726328034,22.883003708188134,0.30245726328034,24.694562111179003,22.499770136745457
