round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,107.45,87.6,93.25,97.9,93.85,103.9,91.35,105.5,122.4,121.1,0.35,0.0,0.2,0.1,0.05,0.0,0.05,0.05,0.2,0.0,0.2,0.4,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.45,0.0,0.05,0.0,0.35,0.15,0.0,0.0,0.6,0.0,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.25,0.0,0.1,0.15,0.15,0.1,0.05,0.0,0.2,0.0,0.15,0.3,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.649999999999999,0.0,5.2,2.6,1.3,0.0,1.3,1.3,5.2,0.0,5.2,7.6000000000000005,0.0,0.0,3.9000000000000004,2.6,0.0,0.0,0.0,3.9000000000000004,0.0,0.0,2.8499999999999996,0.0,0.0,11.700000000000003,0.0,1.3,0.0,9.1,3.9000000000000004,0.0,0.0,11.399999999999999,0.0,0.0,6.5,0.0,0.0,0.0,2.6,0.0,0.0,3.9000000000000004,4.75,0.0,2.6,3.9000000000000004,3.9000000000000004,2.6,1.3,0.0,5.2,0.0,3.9000000000000004,5.699999999999999,0.0,0.0,5.2,2.6,7.800000000000001,0.0,0.0,0.0,0.0,3.9000000000000004,0.9500000000000001,0.0,9.1,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,0.2,0.5,1.3,0.95,1.6,121.72775417602267,51.4097633212926,99.81899522844871,96.12232930782,100.48888549009081,107.11801856389732,79.72237862930784,125.33943781063982,131.96059273216994,103.28628664941914,0.35,0.15,0.0,0.15,0.1,0.0,0.2,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.45,0.0,0.05,0.0,0.0,0.45,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.3,0.4,0.0,0.05,0.0,0.0,0.0,0.2,0.55,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.3,0.0,0.0,0.25,0.0,0.0,0.0,0.2,12.595789151127597,4.190550000000001,4.261938885092259,6.32151944254613,3.859184721273065,0.0,6.6528847212730655,1.0654847212730647,5.6587888850922585,0.0,3.85885385141072,12.29746332129259,0.0,0.0,2.89414038855804,1.92942692570536,0.0,13.665600000000001,0.0,2.89414038855804,10.910250000000003,0.0,3.0637057136581083,0.0,0.0,19.85081819291224,0.0,0.9933964658791372,0.0,8.166025261153958,9.41450849360539,0.0,0.0,14.4986325197696,10.181600000000001,0.0,6.357714156008984,0.0,0.0,0.0,6.8730848970028315,13.42055,0.0,2.9893273455042473,8.09872240798594,0.0,1.9928848970028312,2.9893273455042473,2.9893273455042473,1.9928848970028312,1.0474626574245829,4.0521,19.047550629698335,0.0,3.1423879722737484,10.51502088255394,0.0,0.0,4.1898506296983316,2.0949253148491658,13.027805125451529,0.0,0.0,8.31285,8.31285,2.9512525627257644,0.7188948550229426,0.0,6.886255979693448,2.9512525627257644,0.0,-25.19334444931988,0.0,0.0,0.0,0.0,0.0,42.62562927798336,0.0,0.0,0.0,-29.229055550680126,0.0,0.0,0.0,0.0,0.0,0.0,48.23636989218164,0.0,0.0,7.871500000000001,9.4458,0.0,0.0,7.871500000000001,0.0,0.0,0.0,21.18705822512936
3,0.2,0.5,1.3,0.95,1.6,126.77900095616448,43.798118465080485,82.79897160990947,103.43545893487382,105.33506309908515,118.92301579809,64.15385466887057,126.56662709109185,133.79726316662354,109.83019151552259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.92274175828507,3.5888140536583957,3.65570196612544,5.416665036721116,3.306468193970291,0.0,5.699010896409221,0.91392549153136,4.851973317344906,0.0,2.505163359811915,17.66637118766027,0.0,0.0,1.8788725198589362,1.2525816799059575,0.0,8.69725361045754,0.0,1.8788725198589362,9.06918680641605,0.0,5.388365211620701,0.0,0.0,29.464428660128675,0.0,0.8243080526682548,0.0,15.86137235740173,7.490094066846819,0.0,0.0,29.798641554967503,8.10005339644613,0.0,5.058441164669078,0.0,0.0,0.0,5.711359958546341,11.157474629805728,0.0,2.481144685198206,25.82094939174984,0.0,1.654096456798804,2.481144685198206,2.481144685198206,1.654096456798804,0.8541645944783229,3.303884977965548,15.530903297120302,0.0,2.562493783434969,28.926361716879704,0.0,0.0,3.4166583779132917,1.7083291889566459,16.026290411779954,0.0,0.0,14.539007657986984,12.46622581362498,2.2263094619731283,0.5423061509934544,0.0,5.194722077937299,2.2263094619731283,0.0,-23.3009860253401,0.0,0.0,0.0,0.0,0.0,62.44999525123647,0.0,0.0,0.0,-25.670774637871887,0.0,0.0,0.0,0.0,0.0,0.0,66.65276470822982,0.0,0.0,5.853334279202518,7.024001135043021,0.0,0.0,5.853334279202518,0.0,0.0,0.0,35.30121153053334
4,0.2,0.5,1.3,0.95,1.6,124.58539831499348,42.41282582253383,91.39766003753412,102.37318020061386,104.21804311165462,128.5240524497229,63.76684153291249,125.4005114314293,133.0178259990726,103.90386305159734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.65,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.45,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.35,0.0,0.0,0.0,0.25,51.82539467870566,2.9370183516916537,2.9932571855293997,4.4336469444563535,2.7063265308434525,0.0,4.664338765304556,0.7483142963823499,3.9722633027599508,0.0,1.9053879724444647,21.552328405815857,0.0,0.0,1.4290409793333485,0.9526939862222323,0.0,6.578519775655746,0.0,1.4290409793333485,6.618390902497724,0.0,4.73182053500944,0.0,0.0,35.551777473675784,0.0,0.6041710959243906,0.0,18.074868578036558,6.222017223130152,0.0,0.0,44.41142603347329,6.7305561089168,0.0,4.200352272043186,0.0,0.0,0.0,4.685836865676101,9.156872926460776,0.0,2.0340973386264554,41.187758916375074,0.0,1.356064892417637,2.0340973386264554,2.0340973386264554,1.356064892417637,0.7225665454083843,2.7938140217317797,25.502244570984757,0.0,2.1676996362251524,34.61251515125876,0.0,0.0,2.890266181633537,6.083130706942279,11.645804127131006,0.0,0.0,10.534009884057756,9.036660939960788,1.6291868869900998,12.5860856031471,0.0,3.8014360696435654,1.6291868869900998,0.0,-18.923526273237304,0.0,0.0,0.0,0.0,0.0,74.47540892484034,0.0,0.0,0.0,-20.887013133592404,0.0,0.0,0.0,0.0,0.0,0.0,79.3597631064091,0.0,0.0,4.8233315236634695,17.210337746010513,0.0,0.0,14.817878951576025,0.0,0.0,0.0,34.37157100787742
5,0.2,0.5,1.3,0.95,1.6,107.65131651275769,41.79321074829319,100.39065963899216,110.76907019182741,102.89327248999936,134.92351381103344,75.95959943934903,123.68504622005676,131.4088981085053,104.47354491277966,0.35,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.05,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,49.29226545639635,2.3223749324111993,2.3662393204190955,11.603545483095324,2.139809785045574,0.0,16.644941164745696,0.5915598301047739,3.1403642978894957,0.0,1.5079568030752626,25.032338809957622,0.0,0.0,1.130967602306447,0.7539784015376313,0.0,5.199999695212468,0.0,1.130967602306447,5.543185284798127,0.0,4.827548288456161,0.0,0.0,41.6642178920547,0.0,0.5048993584603579,0.0,25.828395253632753,4.9410744268646845,0.0,0.0,54.72123639958325,5.344636595825296,0.0,3.3358738319346184,0.0,0.0,0.0,3.7198291029140798,7.268460968065684,0.0,1.6151285808807474,52.50645232494085,0.0,1.0767523872538314,1.6151285808807474,1.6151285808807474,1.0767523872538314,0.6018445208573132,2.3264365151780475,36.246824485104206,1.6708126818463978,1.8055335625719395,36.11662971449028,0.0,0.0,2.407378083429253,11.738889160126917,9.277160917851859,0.0,0.0,8.390347046421699,7.1978726193092415,1.2982476734121557,22.134032055414878,0.0,3.0292445712950298,1.2982476734121557,0.0,-15.040557513878856,0.0,0.0,0.0,0.0,0.0,83.00545875539841,0.0,0.0,0.0,-16.635876803804038,0.0,0.0,0.0,0.0,0.0,0.0,88.44878257501077,0.0,0.0,3.752033840363527,24.18204754501269,0.0,0.0,22.32244012953869,0.0,0.0,0.0,30.63229283604754
6,0.2,0.5,1.3,0.95,1.6,119.85947797080968,41.29072353886395,106.61944193174173,98.97529474098164,87.10565874302021,141.45976242872112,109.26094428023363,121.42938604672588,129.13352912915298,109.03419585194119,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.05,0.0,0.0,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,44.666212123410055,1.7100338362204948,1.7390093706614551,8.578852751844616,1.5747749001456939,0.0,29.107305602085653,0.4347523426653638,2.3090206494016203,0.0,1.1963419300867315,27.7111737225532,0.0,0.0,0.8972564475650491,0.5981709650433658,0.0,4.121498192204398,0.0,0.8972564475650491,4.617493272809907,0.0,4.972605102259885,0.0,0.0,47.76477798049382,0.0,0.4197954818627273,0.0,33.261067527905084,19.927544710828275,0.0,0.0,46.30470078489209,4.4224688746239424,0.0,14.27866628720636,0.0,0.0,0.0,2.934913785662696,5.733783331811644,0.0,9.300527751725827,46.335267339090784,0.0,12.888414546333845,1.2748524975058748,1.2748524975058748,0.8499016650039165,0.49093272219083206,1.8974751365252598,43.562444593448255,1.3601913239018282,1.4727981665724963,37.12471308118151,1.7540056795434351,0.0,1.9637308887633282,18.33048570744179,19.811639425821163,0.0,0.0,7.2166221286172565,6.188693015022242,1.108403425861463,25.018152165064325,0.0,2.5862746603434137,1.108403425861463,0.0,-11.84531542829122,0.0,0.0,0.0,0.0,0.0,88.96408753248751,0.0,0.0,0.0,-13.120684497516109,0.0,0.0,0.0,0.0,0.0,0.0,94.78525043313874,0.0,0.0,2.9898574375606763,30.130982865372125,0.0,0.0,28.64929697614094,0.0,0.0,0.0,28.372681078163872
7,0.2,0.5,1.3,0.95,1.6,124.71799695641107,40.64205192711519,112.98666514492406,101.39564513697287,97.91970903300722,147.65347992800102,112.05586090223495,118.43179905684423,126.45231353292628,113.85144776772852,0.35,0.0,0.0,0.35,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.05,0.35,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.05,0.0,0.0,0.25,0.35,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,45.082838833018656,1.4237600382439286,1.449245669478529,18.035636757627813,1.3114847761989181,0.0,33.56204180495714,0.36231141736963224,1.9238323488931723,0.0,0.946031601828347,29.605513917480913,0.0,0.0,0.7095237013712602,0.4730158009141735,0.0,3.2547850733729087,0.0,0.7095237013712602,3.7547829148323824,0.0,5.055251844296128,0.0,0.0,52.69821298460118,0.0,0.34111160187292183,0.0,39.51644896971524,22.600447962524097,0.0,0.0,35.450121861926526,12.298198070365114,0.0,18.38430344934358,0.0,0.0,0.0,2.1336141729580973,4.163174192868563,0.0,9.045135536123937,47.04444587452195,0.0,11.660663930178368,0.9295989724179308,0.9295989724179308,0.6197326482786205,0.39689758041578815,1.5339261657745942,49.90050974699226,1.0984869726803101,1.1906927412473642,38.05779408558968,3.2552806221668042,0.0,1.5875903216631526,23.999107069648733,28.8318638908337,0.0,0.0,16.79474400861428,14.393843869302614,1.0360234483664703,24.222051095589055,0.0,2.4173880461884303,1.0360234483664703,0.0,-9.22713144180157,0.0,0.0,0.0,0.0,0.0,92.57247199181081,0.0,0.0,0.0,-10.236045536808398,0.0,0.0,0.0,0.0,0.0,0.0,98.62238384376359,0.0,0.0,2.407334591357152,35.610137884157126,0.0,0.0,34.41691360852952,0.0,0.0,0.0,26.99909193034818
8,0.2,0.5,1.3,0.95,1.6,118.45718506576239,40.356006186818945,119.19593358169791,111.89380868456365,109.78530345315536,154.09186660548772,117.75710670331242,117.20940499143622,123.29805777559582,118.98237784444723,0.35,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.05,0.45,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.05,0.0,0.25,0.35,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,44.541681505125034,1.1450327593710403,1.1656704566615665,27.472435045322868,1.0547727870794184,0.0,35.09473223281356,0.29141761416539164,1.5473480431185804,0.0,0.7474338181709541,30.91952181679143,0.0,0.0,0.5605753636282156,0.37371690908547706,0.0,2.567754274261906,0.0,0.5605753636282156,3.049216047434184,0.0,5.177258993894728,0.0,0.0,57.47405945330787,0.0,0.2768282069926723,0.0,45.29991334578568,18.033512803572,0.0,0.0,29.249293281017117,21.67539822427551,0.0,27.850643474219275,0.0,0.0,0.0,1.7795125946770551,3.4741617444563624,0.0,13.907334763265977,48.527896672772314,0.0,16.086090022340688,0.7742715768575675,0.7742715768575675,0.5161810512383783,0.31994081214090675,1.2364470097947402,55.55273755861956,0.8848204232482454,0.9598224364227198,39.077661272311104,2.6217042346373653,1.9194952390640134,1.279763248563627,28.927544064017937,33.20867148464223,0.0,0.0,23.602709171709435,20.229621968977177,0.8270118996417939,19.32672073930153,0.0,1.9296944324975187,0.8270118996417939,0.0,-7.163093598969081,0.0,0.0,0.0,0.0,0.0,94.60242208009466,0.0,0.0,0.0,-7.971446556207351,0.0,0.0,0.0,0.0,0.0,0.0,100.98976447455851,0.0,0.0,1.9381670115818013,40.52305057252205,0.0,0.0,39.56220107114147,0.0,0.0,0.0,26.073936120135215
9,0.2,0.5,1.3,0.95,1.6,131.83836805419273,38.39682944075135,125.36511698424505,122.62284726743616,98.53979105500929,160.85113005447084,130.3288677315291,114.5285172668674,119.88857278383256,126.37572616916765,0.35,0.0,0.0,0.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.5,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.45,0.0,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,42.10404877132044,0.8781236170621516,0.893066063858012,30.344160879726857,0.8086822606726038,0.0,37.72663781323977,0.223266515964503,1.1857739362120625,0.0,0.5918501997573553,30.437218922908745,0.0,0.0,2.5423999715326016,0.29592509987867766,0.0,2.030784638094971,0.0,0.4438876498180164,2.4683684199805174,0.0,5.321906370318251,0.0,0.0,62.006912415319626,0.0,0.22397880602137119,0.0,50.602745281606964,30.907417298078784,0.0,0.0,25.247742802471485,17.940861699655354,0.0,34.67531587839214,0.0,0.0,0.0,1.483664256817064,2.898097996707945,0.0,21.59012172029922,46.71699245800143,0.0,23.404518664112118,0.6447156597485351,0.6447156597485351,0.42981043983235667,0.2576249326555537,0.9955810556545631,60.728428383107975,0.7120190828032562,0.7728747979666607,40.23221354524677,2.109428640960643,1.5443366210742262,1.0304997306222148,35.29517440690404,40.60362137558299,0.0,0.0,31.307029982135337,16.336207067180617,0.6677745332403013,18.99119393482442,0.0,1.558140577560703,0.6677745332403013,0.0,-5.600346079783624,0.0,0.0,0.0,0.0,0.0,96.43966222596379,0.0,0.0,0.0,-6.193434939008807,0.0,0.0,0.0,0.0,0.0,0.0,102.04767007968903,0.0,0.0,1.5598160672103667,44.99994336696081,0.0,0.0,44.22653166078544,0.0,0.0,0.0,25.514561057765956
