round,alpha,beta,give,keep,steal,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p0-T-p0,p0-T-p1,p0-T-p2,p0-T-p3,p0-T-p4,p0-T-p5,p0-T-p6,p0-T-p7,p0-T-p8,p0-T-p9,p1-T-p0,p1-T-p1,p1-T-p2,p1-T-p3,p1-T-p4,p1-T-p5,p1-T-p6,p1-T-p7,p1-T-p8,p1-T-p9,p2-T-p0,p2-T-p1,p2-T-p2,p2-T-p3,p2-T-p4,p2-T-p5,p2-T-p6,p2-T-p7,p2-T-p8,p2-T-p9,p3-T-p0,p3-T-p1,p3-T-p2,p3-T-p3,p3-T-p4,p3-T-p5,p3-T-p6,p3-T-p7,p3-T-p8,p3-T-p9,p4-T-p0,p4-T-p1,p4-T-p2,p4-T-p3,p4-T-p4,p4-T-p5,p4-T-p6,p4-T-p7,p4-T-p8,p4-T-p9,p5-T-p0,p5-T-p1,p5-T-p2,p5-T-p3,p5-T-p4,p5-T-p5,p5-T-p6,p5-T-p7,p5-T-p8,p5-T-p9,p6-T-p0,p6-T-p1,p6-T-p2,p6-T-p3,p6-T-p4,p6-T-p5,p6-T-p6,p6-T-p7,p6-T-p8,p6-T-p9,p7-T-p0,p7-T-p1,p7-T-p2,p7-T-p3,p7-T-p4,p7-T-p5,p7-T-p6,p7-T-p7,p7-T-p8,p7-T-p9,p8-T-p0,p8-T-p1,p8-T-p2,p8-T-p3,p8-T-p4,p8-T-p5,p8-T-p6,p8-T-p7,p8-T-p8,p8-T-p9,p9-T-p0,p9-T-p1,p9-T-p2,p9-T-p3,p9-T-p4,p9-T-p5,p9-T-p6,p9-T-p7,p9-T-p8,p9-T-p9,p0-I-p0,p0-I-p1,p0-I-p2,p0-I-p3,p0-I-p4,p0-I-p5,p0-I-p6,p0-I-p7,p0-I-p8,p0-I-p9,p1-I-p0,p1-I-p1,p1-I-p2,p1-I-p3,p1-I-p4,p1-I-p5,p1-I-p6,p1-I-p7,p1-I-p8,p1-I-p9,p2-I-p0,p2-I-p1,p2-I-p2,p2-I-p3,p2-I-p4,p2-I-p5,p2-I-p6,p2-I-p7,p2-I-p8,p2-I-p9,p3-I-p0,p3-I-p1,p3-I-p2,p3-I-p3,p3-I-p4,p3-I-p5,p3-I-p6,p3-I-p7,p3-I-p8,p3-I-p9,p4-I-p0,p4-I-p1,p4-I-p2,p4-I-p3,p4-I-p4,p4-I-p5,p4-I-p6,p4-I-p7,p4-I-p8,p4-I-p9,p5-I-p0,p5-I-p1,p5-I-p2,p5-I-p3,p5-I-p4,p5-I-p5,p5-I-p6,p5-I-p7,p5-I-p8,p5-I-p9,p6-I-p0,p6-I-p1,p6-I-p2,p6-I-p3,p6-I-p4,p6-I-p5,p6-I-p6,p6-I-p7,p6-I-p8,p6-I-p9,p7-I-p0,p7-I-p1,p7-I-p2,p7-I-p3,p7-I-p4,p7-I-p5,p7-I-p6,p7-I-p7,p7-I-p8,p7-I-p9,p8-I-p0,p8-I-p1,p8-I-p2,p8-I-p3,p8-I-p4,p8-I-p5,p8-I-p6,p8-I-p7,p8-I-p8,p8-I-p9,p9-I-p0,p9-I-p1,p9-I-p2,p9-I-p3,p9-I-p4,p9-I-p5,p9-I-p6,p9-I-p7,p9-I-p8,p9-I-p9
0,0.2,0.5,1.3,0.95,1.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2,0.5,1.3,0.95,1.6,97.85,100.45,97.75,97.85,104.0,109.45,89.7,122.4,109.4,104.2,0.05,0.25,0.0,0.15,0.15,0.1,0.0,0.05,0.2,0.05,0.25,0.05,0.2,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.25,0.05,0.15,0.0,0.05,0.15,0.0,0.05,0.05,0.0,0.2,0.05,0.15,0.0,0.25,0.2,0.1,0.0,0.0,0.15,0.0,0.25,0.1,0.25,0.0,0.15,0.0,0.1,0.25,0.0,0.1,0.1,0.0,0.25,0.0,0.2,0.1,0.0,0.0,0.15,0.0,0.1,0.2,0.3,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9500000000000001,6.5,0.0,3.9000000000000004,3.9000000000000004,2.6,0.0,1.3,5.2,1.3,6.5,0.9500000000000001,5.2,0.0,5.2,7.800000000000001,0.0,0.0,0.0,0.0,2.6,5.2,4.75,1.3,3.9000000000000004,0.0,1.3,3.9000000000000004,0.0,1.3,1.3,0.0,5.2,0.9500000000000001,3.9000000000000004,0.0,6.5,5.2,2.6,0.0,0.0,3.9000000000000004,0.0,6.5,1.9000000000000001,6.5,0.0,3.9000000000000004,0.0,2.6,6.5,0.0,2.6,2.6,0.0,4.75,0.0,5.2,2.6,0.0,0.0,3.9000000000000004,0.0,2.6,5.2,7.800000000000001,1.9000000000000001,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2,0.2,0.5,1.3,0.95,1.6,98.08435530710035,117.77123035308071,99.36480194206479,103.97628683509996,105.84306171046902,107.2537974843909,43.7323556313828,131.3042723183597,116.70982807368334,103.17542026039399,0.0,0.4,0.15,0.05,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.05,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.05,0.35,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.05,0.1,0.0,0.35,0.15,0.15,0.0,0.0,0.0,0.15,0.25,0.15,0.15,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.25,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.739934175499734,15.239107516577128,3.81615,4.3096745099462765,3.037624509946276,12.201483006630852,0.0,1.0125415033154253,4.050166013261701,1.0125415033154253,12.963244813900587,1.70377308818547,10.63176585112047,0.0,9.32591585112047,6.153773776680703,5.223400000000001,0.0,0.0,0.0,2.02407627897972,14.21415255795944,4.626456663520643,9.907288139489859,3.0361144184695803,5.083,1.01203813948986,3.0361144184695803,0.0,1.01203813948986,6.100741503315426,1.2720500000000001,6.594266013261701,0.739934175499734,11.941974509946276,3.81615,8.878857516577126,4.050166013261701,2.0250830066308505,0.0,4.056,9.890495135763034,4.056,9.273491892938388,3.5011130148589134,5.217491892938387,5.408,3.130495135763032,0.0,2.086996757175355,8.20035853540487,8.5371,2.141863414161948,2.141863414161948,7.11425,4.952794698949713,8.5371,4.283726828323896,2.141863414161948,0.0,0.0,2.9145520545956156,3.4983000000000004,13.604034703063745,3.886069406127487,5.829104109191231,7.384959975315812,2.9145520545956156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.946284728213982,48.87667636463043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.765715271786032,0.0,44.49271563962883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.06384386041334
3,0.2,0.5,1.3,0.95,1.6,98.20334030036564,116.41560895496181,98.67154678242946,100.3870128448963,105.06540335416136,105.72052739171927,7.105427357601002e-15,130.26420397211407,133.54466784056277,89.37401022935248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,19.230303955971635,12.240147373011723,3.0652670111109614,3.461416876399815,2.439661206029495,9.800486166982228,0.0,0.8132204020098318,3.2528816080393272,0.8132204020098318,11.294113273785538,23.860855330459543,9.262936397589252,0.0,8.12470750478514,5.357687900353056,4.552915571216437,0.0,0.0,0.0,1.6368118672845484,11.49707823206061,22.62082268159071,8.013928618947347,2.455217800926823,4.1117272487457575,0.8184059336422742,2.455217800926823,0.0,0.8184059336422742,5.047352403395916,1.0525677386010603,5.4534612731688155,20.367207865239834,9.879218517182442,3.1577032158031813,7.343110460761548,3.3483257959666943,1.6741628979833472,0.0,3.282930315232949,8.005474974530458,3.282930315232949,7.506137730469965,22.944034046094963,4.223207415237016,4.377240420310598,2.5339244491422095,0.0,1.6892829660948063,6.511828484695052,6.780165591844074,1.7007093149654775,1.7007093149654775,5.650137993203396,24.311076015689387,6.780165591844074,3.401418629930955,1.7007093149654775,0.0,0.0,1.779319714454318,2.0854197887712913,8.13761243887385,2.3724262859390906,3.558639428908636,12.73190373734537,1.779319714454318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.452388009126594,64.73277717968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.351353705993716,0.0,58.28026799556801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43664602400659,34.85310092760557
4,0.2,0.5,1.3,0.95,1.6,108.47185691728625,128.98538213649078,105.27910293601724,103.92890295009497,113.1813413391856,100.70217359185301,0.0,126.69118811719186,133.5861693438634,39.91062042677843,0.0,0.4,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.05,0.25,0.05,0.2,0.15,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.45,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.05,0.25,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.35,0.2,0.15,0.1,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.78377178303349,20.258480417187435,2.5161997527291273,10.49987400554127,7.107853906822055,10.597339662555875,0.0,0.6670934037343471,2.6683736149373884,0.6670934037343471,18.303500785106678,20.56486622562651,15.13140237448842,1.5134029164145035,12.688393642473038,8.914746820860776,3.7184232624035136,0.0,0.0,0.0,6.468294877929075,19.659592709148228,18.488382966298598,11.682235239436523,7.136982100550448,3.3615014766450386,0.6686872226213715,2.0060616678641146,0.0,0.6686872226213715,7.982948842018523,2.153363294652816,16.140052079754845,16.411364349833526,14.487061219775141,5.155058716974796,5.91763053496205,2.6981073215636457,1.3490536607818229,0.0,4.04929372010468,13.37301454686744,5.415143963708777,14.330807495924025,20.746585302422087,8.915663532215248,3.5779246353341096,2.071357534679314,0.0,1.3809050231195428,14.9240469090938,11.017664943008327,5.508465799037467,4.1340989429451165,8.723265167142824,20.801063382601264,5.520197518638923,2.77073046152083,1.385365230760415,0.0,0.0,0.9984000000000004,1.1194560000000005,4.397120000000001,1.3312000000000006,1.9968000000000008,5.718875027985097,0.9984000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.68622881996588,74.5194377278296,0.0,-23.394067667699918,0.0,0.0,0.0,0.0,0.0,0.0,-32.395509381979195,0.0,73.90070704998809,-23.983204140958236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.322669787395663,43.61120658596131
5,0.2,0.5,1.3,0.95,1.6,130.66513981930524,123.16782280235944,108.8790730564138,103.31766195409,113.91482135257846,117.27632220445247,7.105427357601002e-15,120.15057262672096,125.21675323851852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.3,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.4,0.15,0.15,0.0,0.0,0.0,0.0,0.25,0.05,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.25,0.15,0.25,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.03884879825035,17.221784779870188,2.141431982204807,8.922156835904927,6.039068710544041,9.013438604700196,0.0,0.5668379270973801,2.2673517083895205,0.5668379270973801,25.681853380364306,18.749334486308836,22.9744069274415,1.287890326826472,17.537025682788745,12.636211746715407,3.1834839291100994,0.0,0.0,0.0,6.765324125695955,23.252954150742813,15.437116382452231,20.702100620959747,10.060570948186628,6.914095456927786,0.5579901461542253,1.673970438462676,0.0,0.5579901461542253,13.31570611619224,3.120584149350981,21.366147882331248,13.482901223035876,20.01184933100561,6.938722027112981,4.863903500362112,2.2169938521032457,1.1084969260516229,0.0,6.341348845500139,18.578316472369767,8.957948089846195,19.38107459974221,19.56244425846173,11.894483947305428,3.0045228849928938,1.7396666443983702,0.0,1.159777762932247,11.754058553302235,8.678128763716845,4.338456992137811,3.2558423476207716,6.870902421591691,35.51393042169067,4.3476701856486875,2.181226117173386,1.090613058586693,0.0,0.0,0.7987200000000002,0.8955648000000003,3.517696000000001,1.0649600000000001,1.5974400000000004,4.575100022388076,0.7987200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.966743426375803,78.2051576474859,0.0,-33.755554852810526,0.0,0.0,0.0,0.0,0.0,0.0,-26.33392724228029,0.0,80.09484919647252,-34.52605153848225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.887442349018153,33.229000555108904
6,0.2,0.5,1.3,0.95,1.6,130.93811188431152,141.0704653494938,119.36601494907289,45.39862186087498,125.99300945634633,118.73392351933643,3.552713678800501e-15,128.77101069209928,132.2227703904301,3.552713678800501e-15,0.0,0.4,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.25,0.05,0.3,0.0,0.25,0.15,0.0,0.0,0.0,0.0,0.05,0.35,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.35,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.1,0.25,0.15,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.15,0.25,0.15,0.15,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.434015739380797,29.043187779209035,5.322650539756009,14.794981845216242,8.811282501562799,14.889991568810816,0.0,0.5082495730646334,2.0329982922585335,0.5082495730646334,28.25895294924461,15.953797769344261,27.726270837020582,1.01572421345005,21.835476963887935,14.769152198042645,2.507325358776183,0.0,0.0,0.0,6.979020414432839,29.032347262703883,12.703994069910543,28.345306823196033,11.102516160336512,8.516224584940634,0.4590206723193328,1.3770620169579983,0.0,0.4590206723193328,16.097247970819943,2.5134116550798824,26.61043222272861,10.8602191454136,25.520329391027488,8.275070535019477,3.9182331716441627,1.7858153035872353,0.8929076517936176,0.0,8.102829266489332,22.466521818133824,11.704610421149553,24.598230333703512,18.028627884605267,12.605032510273057,2.437133545257298,1.4111991132610997,0.0,0.9407994088407329,14.85164554394399,15.207823065022914,8.367205018507569,7.421392549084498,13.62840855492631,32.18610012224979,3.801612244041225,1.9119820885294225,0.9559910442647113,0.0,0.0,0.6389760000000003,0.7164518400000004,2.814156800000001,0.8519680000000005,1.2779520000000006,3.660080017910464,0.6389760000000003,0.0,0.0,0.0,0.0,0.0,-34.60336491649564,0.0,0.0,-21.839865383366124,94.9233265966989,0.0,-22.461933754994938,0.0,0.0,0.0,-36.06242493269334,0.0,0.0,-21.157939626582547,0.0,97.66269201996755,-23.051731628122507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4637813821456875,17.39119572889274
7,0.2,0.5,1.3,0.95,1.6,139.4057250676933,116.8581713196515,125.86022070300268,0.0,128.87866282321332,123.12249328230206,1.0658141036401503e-14,127.65935674949833,130.69269561472893,1.0658141036401503e-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.3,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.25569007463481,23.262277732903836,4.26309880998458,11.850079347971839,7.05750217072533,11.926294662170417,0.0,0.4071167829928232,1.628467131971293,0.4071167829928232,35.31625879914082,15.086003256765283,34.84722341263835,0.8744240428078692,26.11798332961503,18.204342258337018,2.1731548503304974,0.0,0.0,0.0,5.8652440735582445,24.3925157906631,33.375205234828506,23.804622128395255,9.326646373207618,7.153748214754458,0.38619557387357517,1.1585867216207255,0.0,0.38619557387357517,9.200177092441638,1.4300664552497888,15.21855018702546,14.78150838439814,14.574835207032368,4.7212282021434735,2.205545329813338,1.009879310334714,0.504939655167357,0.0,6.836946251875137,18.95927189472085,9.874244095828312,20.756511231279713,39.17530009916021,10.639791226344858,2.062602477867741,1.194529577620294,0.0,0.7963530517468627,11.959888776042682,12.245335389348638,6.737217490697458,5.975495216332632,10.97330124347275,48.48320711855183,3.0618712290663637,1.5402112598183961,0.7701056299091981,0.0,0.0,0.5111808000000002,0.5731614720000002,2.251325440000001,0.6815744000000001,1.0223616000000004,2.928064014328371,0.5111808000000002,0.0,0.0,0.0,0.0,0.0,-49.858207527336745,0.0,0.0,-17.20915431866144,100.86633229711137,0.0,-18.05421072140916,0.0,0.0,0.0,-51.407278263848724,0.0,0.0,-16.579799156618446,0.0,103.24663809196454,-18.41993127031829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5710251057165503,13.912956583114193
8,0.2,0.5,1.3,0.95,1.6,131.33437592951404,95.36834241125932,121.52009022773957,0.0,127.24297892253959,119.66827454639906,3.552713678800501e-15,139.31258855458321,142.6282243140376,7.105427357601002e-15,0.0,0.6,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.35,0.05,0.35,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.1,0.05,0.45,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.45,0.15,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.15,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.018610836222585,41.619644623872205,7.26171066202411,10.121806165486554,9.656499875588784,17.441325920796455,0.0,0.34923989377544695,1.3969595751017878,0.34923989377544695,36.99069522383637,12.336643765188622,36.649296641548,0.6507585590193244,27.08638871286695,13.588080708323538,1.6065684265475468,0.0,0.0,0.0,4.983366558514658,41.988851218021864,28.279520966897003,20.208657217436656,14.465097380445462,10.98336370602926,0.32855081015247084,0.9856524304574124,0.0,0.32855081015247084,5.053629419400394,0.7798759096161682,8.368015892394865,6.786650200088428,7.996270168401859,2.5860849042903653,1.1817648128000002,0.5452595200000001,0.27262976000000005,0.0,9.05764793648874,30.905788296178585,13.267171499910946,17.326229319291826,35.101465093857875,15.585272218080974,1.7255973520577248,0.9994833221883113,0.0,0.6663222147922075,16.4532099550513,23.087038298164906,10.458629387364633,5.016298452824858,15.614782171378653,41.889041808878446,2.575996677459249,1.2974770796582284,0.6487385398291142,0.0,0.0,0.4089446400000003,0.4585291776000003,1.8010603520000008,0.5452595200000004,0.8178892800000006,2.342451211462701,0.4089446400000003,0.0,0.0,0.0,-35.84200572682955,0.0,-38.7704707895373,0.0,0.0,-13.51596554692592,117.9493156685038,0.0,-14.482809805331554,0.0,-36.693654612953495,0.0,-39.918205476610375,0.0,0.0,-13.022179743553782,0.0,120.67586035453346,-14.768884379879934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8568200845732403,11.13036526649136
9,0.2,0.5,1.3,0.95,1.6,115.69246531765597,36.43326558011878,121.63853239371122,0.0,128.3414835085166,121.06800610385216,7.105427357601002e-15,145.01654787220266,148.54674007506492,8.881784197001252e-15,0.45,0.3,0.05,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.05,0.75,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.5,0.0,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.061949720288354,42.80236188144689,7.388944818106397,7.905459651566258,9.257129633513605,18.760377812167114,0.0,0.27234769738707076,1.089390789548283,0.27234769738707076,28.31375257030836,22.58570325409184,29.312484386610386,0.47437480783082553,21.063272038689416,11.185821120980068,1.1601935422105658,0.0,0.0,0.0,3.9466362547273857,33.27624878028723,45.49515878675902,16.00666006742903,11.463038866609851,8.703875780643035,0.26014501580537447,0.7804350474161232,0.0,0.26014501580537447,4.042903535520316,0.6239007276929346,6.694412713915892,5.429320160070743,6.397016134721487,2.0688679234322924,0.9454118502400002,0.43620761600000013,0.21810380800000007,0.0,7.264220706932285,24.785668633788347,10.640171999373942,13.897071035104549,52.32758241126925,12.499280148217483,1.3842574795204887,0.8017818648796218,0.0,0.5345212432530811,14.641229729879289,18.364154594821287,8.318763546865569,3.989157102928479,13.975464007712976,53.773699094412166,2.0479910960691057,1.0313701755968472,0.5156850877984236,0.0,0.0,0.32715571200000015,0.3668233420800002,1.4408482816000008,0.43620761600000013,0.6543114240000003,1.8739609691701593,0.32715571200000015,0.0,0.0,0.0,-59.172971777861676,0.0,-30.826557433868615,0.0,0.0,-10.723106319368824,127.94547695892298,0.0,-11.573928273635142,0.0,-60.580729026148106,0.0,-31.738106472661276,0.0,0.0,-10.37062643364687,0.0,131.0163315220596,-11.81915069600347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2854560676585924,8.90429221319309
